#{"t_start": 1748480054.3105648, "env_id": "MountainCarContinuous-v0"}
r,l,t
-8.511074,999,0.755669
-8.603721,999,1.475368
-23.972151,999,2.238982
-39.412981,999,2.870036
-48.196206,999,3.543371
-55.027326,999,4.25178
-59.222423,999,4.893929
-59.264998,999,5.537681
-60.314282,999,6.236043
-62.324483,999,7.045909
-61.648698,999,7.725463
-61.394984,999,8.508057
-60.543875,999,9.177784
-62.438738,999,9.827601
-61.006811,999,10.484135
-61.208774,999,11.262341
-60.732714,999,11.95094
-58.678668,999,12.535088
-60.400557,999,13.159925
-59.372832,999,13.859961
-59.987921,999,14.449061
-56.715041,999,15.283091
-56.307856,999,16.020408
-54.624655,999,16.68505
-52.571862,999,17.281356
-51.490095,999,17.863697
-48.023782,999,18.475502
-44.274164,999,19.070067
-38.326843,999,19.637638
-30.909568,999,20.307749
-22.159012,999,20.98785
-13.438846,999,21.594635
-7.102001,999,22.176363
-3.931705,999,22.779765
-4.800769,999,23.398562
-9.295521,999,24.117132
-12.519059,999,24.69018
-15.402991,999,25.293042
-16.070469,999,25.867855
-17.691189,999,26.513386
-17.390614,999,27.171734
-17.915761,999,27.904619
-19.242649,999,28.577983
-20.452719,999,29.125483
-18.948755,999,29.728783
-19.919007,999,30.416708
-19.58103,999,31.105837
-20.450249,999,31.777735
-19.84766,999,32.429501
-19.7845,999,33.129859
-20.056567,999,33.668617
-20.976108,999,34.322996
-20.527352,999,35.004658
-20.539495,999,35.6473
-21.430958,999,36.213428
-20.906778,999,36.787313
-20.564117,999,37.319636
-20.627065,999,37.937679
-20.740206,999,38.542694
-20.175193,999,39.306672
-18.996293,999,39.907355
-19.438768,999,40.598362
-18.150547,999,41.283818
-18.126252,999,41.986772
-16.863631,999,42.676823
-16.406562,999,43.354533
-16.52837,999,43.98077
-14.609898,999,44.64345
-14.274567,999,45.292067
-13.508007,999,45.991059
-13.052702,999,46.589776
-12.317361,999,47.326639
-11.658983,999,47.983857
-10.670062,999,48.778366
-10.152094,999,49.41933
-9.269869,999,50.111158
-8.394552,999,50.68239
-7.924907,999,51.375072
-7.504151,999,52.012404
-6.881651,999,52.615554
-5.818165,999,53.313815
-5.502952,999,53.93994
-5.099691,999,54.570705
-4.396001,999,55.228292
-4.951794,999,55.922244
-4.720227,999,56.509822
-4.286679,999,57.07936
-4.800363,999,57.791882
-4.712775,999,58.461066
-4.495219,999,59.077754
-4.756902,999,59.741226
-5.182576,999,60.281506
-4.995301,999,60.919252
-5.97078,999,61.59569
-5.809275,999,62.241017
-6.803579,999,62.804327
-6.783304,999,63.538418
-7.267844,999,64.217433
-7.133367,999,64.907645
-6.804912,999,65.546514
-7.001336,999,66.175952
-6.251645,999,66.90982
-7.02958,999,67.716905
-6.576822,999,68.318037
-6.212817,999,68.896533
-5.898422,999,69.636327
-5.962768,999,70.184712
-5.780724,999,70.737646
-5.737277,999,71.332943
-5.908289,999,71.813079
-5.560431,999,72.352096
-6.212922,999,73.030516
-6.341486,999,73.652947
-6.077051,999,74.310747
-6.01198,999,75.0589
-6.143462,999,75.631842
-6.630931,999,76.309028
-6.431131,999,77.013733
-6.785669,999,77.596029
-6.937882,999,78.2041
-6.824433,999,78.828776
-6.754816,999,79.434026
-6.91284,999,80.096411
-6.591405,999,80.765303
-6.878336,999,81.446092
-6.538343,999,81.98463
-6.602832,999,82.581389
-6.87187,999,83.265149
-6.561965,999,83.90054
-6.880901,999,84.532532
-6.380058,999,85.141719
-6.942791,999,85.859246
-6.86445,999,86.542073
-6.776509,999,87.310321
-7.20792,999,88.070271
-7.205993,999,88.637701
-7.059999,999,89.201077
-7.313197,999,89.868007
-6.893804,999,90.525673
-7.580392,999,91.165637
-7.28817,999,91.860546
-6.976581,999,92.532023
-7.13321,999,93.138993
-7.089526,999,93.723954
-7.166776,999,94.362185
-7.428024,999,95.087073
-6.977182,999,95.702902
-7.132222,999,96.340751
-7.512908,999,96.972152
-6.617105,999,97.532199
-7.001224,999,98.234379
-7.14512,999,98.933438
-7.374915,999,99.64872
-7.476618,999,100.267606
-7.034619,999,100.963259
-7.386101,999,101.692119
-7.181453,999,102.383753
-6.924022,999,103.068195
-7.40981,999,104.019314
-7.569626,999,104.712992
-7.572085,999,105.404242
-7.23942,999,106.077663
-7.045981,999,106.647192
-7.390461,999,107.32396
-7.588246,999,107.978139
-7.054461,999,108.600838
-7.211328,999,109.586637
-7.504683,999,110.281647
-7.464824,999,110.776865
-7.36852,999,111.399134
-6.83877,999,111.914677
-7.426209,999,112.393393
-7.259419,999,112.883568
-7.339426,999,113.389015
-7.324424,999,113.803767
-7.509403,999,114.304163
-7.181567,999,114.789971
-7.526307,999,115.303475
-7.628158,999,115.7739
-6.899611,999,116.258885
-7.616374,999,116.682264
-7.779956,999,117.231866
-8.352577,999,117.80571
-7.263423,999,118.227157
-7.391106,999,118.676687
-7.743257,999,119.15222
-7.392593,999,119.619665
-7.249415,999,120.123391
-7.31586,999,120.657683
-7.381406,999,121.211753
-7.318062,999,121.76471
-7.290488,999,122.183538
-7.486738,999,122.599531
-7.34915,999,123.249863
-7.966758,999,123.693951
-7.693784,999,124.254874
-7.404092,999,124.693772
-7.683367,999,125.170074
-7.246708,999,125.728483
-7.353274,999,126.300189
-7.085567,999,127.011655
-7.280203,999,127.605033
-7.452946,999,128.163004
-7.64785,999,128.78399
-7.227702,999,129.294293
-7.263438,999,129.792389
-7.079166,999,130.294865
-7.485106,999,130.805668
-7.336111,999,131.289732
-7.596235,999,131.721
-7.761276,999,132.215208
-7.124175,999,132.610055
-7.179674,999,133.050997
-7.272061,999,133.552592
-7.175536,999,134.022989
-7.160813,999,134.432323
-7.347762,999,134.91129
-7.557328,999,135.481464
-7.668723,999,136.04213
-7.540582,999,136.454763
-7.331454,999,136.971907
-7.87041,999,137.366981
-7.82573,999,137.840878
-7.796296,999,138.305538
-7.993511,999,138.750506
-7.410846,999,139.304602
-7.338707,999,139.721462
-7.053042,999,140.219164
-7.293759,999,140.714011
-7.003789,999,141.082815
-7.982621,999,141.470944
-7.258798,999,142.149853
-6.827276,999,142.676687
-7.803155,999,143.12649
-7.271652,999,143.550049
-7.552314,999,144.139506
-7.437798,999,144.584089
-7.363732,999,145.130464
-7.443574,999,145.740028
-7.072704,999,146.212509
-7.731847,999,146.765962
-7.700201,999,147.308164
-7.361927,999,147.769454
-7.058468,999,148.176406
-7.384655,999,148.65052
-7.671833,999,149.120138
-8.072802,999,149.619159
-7.432044,999,150.153191
-7.334494,999,150.815989
-7.669791,999,151.328576
-7.264245,999,151.717489
-7.51835,999,152.493668
-7.716301,999,152.937042
-7.708573,999,153.530694
-7.255186,999,153.934556
-7.982994,999,154.532006
-7.567453,999,155.124754
-7.682889,999,155.57318
-7.559098,999,156.011688
-7.345474,999,156.537237
-7.64941,999,157.082094
-7.2716,999,157.620298
-6.872357,999,158.091239
-7.584379,999,158.736509
-7.865672,999,159.365141
-7.342443,999,159.891989
-7.584598,999,160.391028
-7.398037,999,161.121309
-7.46238,999,161.531156
-7.48442,999,161.964614
-7.823734,999,162.502205
-7.901554,999,162.930936
-7.527066,999,163.275555
-7.774749,999,163.733124
-7.723491,999,164.217412
-7.789016,999,164.864058
-7.342389,999,165.56929
-7.562647,999,165.956416
-7.722042,999,166.341998
-7.159628,999,166.818152
-7.393112,999,167.278998
-8.084622,999,167.818931
-7.808259,999,168.312153
-8.09498,999,168.857338
-7.784398,999,169.363278
-7.798125,999,169.721056
-7.500586,999,170.263014
-7.744381,999,170.817048
-7.402897,999,171.309505
-7.318281,999,171.922752
-7.566754,999,172.497885
-7.625886,999,173.01566
-7.332022,999,173.520014
-7.200544,999,174.059173
-7.390732,999,174.451158
-7.578729,999,174.930912
-7.154997,999,175.585356
-7.318461,999,176.084002
-7.31299,999,176.676744
-7.110439,999,177.164819
-7.492396,999,177.714914
