#{"t_start": 1748478677.991426, "env_id": "MountainCarContinuous-v0"}
r,l,t
-7.934658,999,0.761871
-5.424739,999,1.436158
-6.245413,999,2.049564
-7.606758,999,2.641259
-8.790699,999,3.24484
-7.805653,999,3.915767
-7.481998,999,4.561118
-7.210207,999,5.055595
-6.676773,999,5.659603
-5.940898,999,6.152114
-5.600131,999,6.638475
-4.57972,999,7.025137
-4.42088,999,7.540801
-4.11232,999,7.960921
-3.496764,999,8.438176
-4.141441,999,8.923691
-4.328133,999,9.424842
-4.326747,999,9.890669
-4.194465,999,10.316092
-4.880043,999,10.750481
-4.705916,999,11.290234
-4.679998,999,11.765363
-4.327428,999,12.314976
-4.009111,999,12.752992
-4.057855,999,13.144663
-4.1441,999,13.620965
-3.891286,999,14.106621
-3.971034,999,14.580691
-4.219126,999,15.003495
-4.394381,999,15.503345
-4.761775,999,16.148491
-5.285513,999,16.775758
-5.91978,999,17.409166
-6.852543,999,17.827097
-7.382861,999,18.266249
-8.000542,999,18.765672
-8.330971,999,19.245318
-8.328834,999,19.740664
-8.753258,999,20.249396
-8.484802,999,20.731507
-8.094272,999,21.236373
-8.22031,999,21.671903
-8.411268,999,22.159564
-8.259009,999,22.711699
-7.564309,999,23.194312
-7.070156,999,23.619295
-6.719311,999,24.039831
-5.804839,999,24.537983
-5.697257,999,25.037533
-5.31529,999,25.495955
-5.202607,999,26.011578
-4.879785,999,26.4842
-4.576623,999,26.93817
-4.836427,999,27.456415
-4.685771,999,27.888175
-4.966177,999,28.319831
-4.607175,999,28.783148
-4.556042,999,29.222716
-4.733771,999,29.653682
-4.70281,999,30.050245
-4.955686,999,30.580856
-5.02996,999,31.180472
-5.163931,999,31.639689
-5.239843,999,32.034079
-5.835886,999,32.563483
-5.829135,999,33.033259
-6.429967,999,33.4497
-6.132357,999,33.952131
-5.633313,999,34.440446
-5.977166,999,34.854388
-6.708359,999,35.276847
-6.696174,999,35.833097
-6.244467,999,36.286555
-6.106078,999,36.713895
-5.872529,999,37.235138
-5.889607,999,37.674343
-5.937159,999,38.081568
-5.571717,999,38.614417
-5.139174,999,39.136604
-4.975216,999,39.567687
-5.354657,999,40.042443
-4.691925,999,41.00083
-4.774298,999,41.516136
-5.166228,999,41.996182
-4.799081,999,42.526359
-5.123403,999,42.955276
-4.972565,999,43.355899
-5.561228,999,43.835631
-5.182388,999,44.313781
-5.618115,999,44.812307
-5.511385,999,45.409487
-5.390787,999,46.186537
-5.177001,999,46.786158
-6.310832,999,47.309478
-5.884822,999,47.814386
-5.974781,999,48.303115
-5.849617,999,48.841391
-5.323961,999,49.333647
-5.291039,999,49.775732
-5.227923,999,50.275573
-5.367198,999,50.778725
-5.337847,999,51.448586
-5.293902,999,52.185716
-5.167668,999,52.757489
-5.191649,999,53.239357
-5.092088,999,53.80306
-4.636449,999,54.32631
-5.031333,999,54.816501
-5.063148,999,55.387247
-4.869558,999,55.863269
-5.174724,999,56.373216
-4.910439,999,56.881915
-5.437503,999,57.470925
-4.833926,999,58.005004
-5.581822,999,58.467188
-5.943967,999,59.036868
-5.651753,999,59.497629
-5.51087,999,59.959366
-5.510363,999,60.420733
-5.282334,999,61.00118
-5.002297,999,61.604684
-5.138889,999,62.100569
-4.905494,999,62.548909
-4.950588,999,63.163531
-5.09274,999,63.766495
-5.189676,999,64.283549
-5.039977,999,64.892095
-5.245833,999,65.567452
-5.003734,999,66.226138
-5.352828,999,66.95708
-5.737756,999,67.652123
-5.667713,999,68.130999
-5.069569,999,68.585401
-4.943939,999,69.022161
-5.547874,999,69.434066
-5.62615,999,69.786993
-5.365294,999,70.200524
-5.481323,999,71.250519
-6.022619,999,72.28942
-5.643093,999,73.37074
-5.349148,999,74.175061
-5.590673,999,75.012462
-4.992453,999,77.130244
-5.113124,999,79.058218
-5.402135,999,80.703465
-5.202005,999,81.531976
-5.1818,999,82.341655
-5.237151,999,83.378151
-4.856164,999,84.290195
-5.268513,999,85.187677
-5.187319,999,86.031497
-4.963526,999,86.918437
-5.261531,999,87.825186
-4.88539,999,88.515766
-4.928731,999,89.213889
-5.317017,999,90.01644
-5.246377,999,90.667567
-5.172948,999,91.476981
-5.328999,999,92.202313
-5.312695,999,92.876334
-5.426995,999,93.721052
-5.31182,999,94.31155
-5.28839,999,94.939372
-4.756,999,95.607957
-5.03729,999,96.318184
-5.14994,999,96.914814
-4.984285,999,97.869102
-5.221913,999,98.499523
-5.283088,999,99.27872
-5.205275,999,100.11787
-4.887383,999,100.649912
-5.512452,999,101.294243
-5.784659,999,101.963613
-5.263741,999,102.715169
-5.449993,999,103.521701
-5.324899,999,104.407775
-5.235889,999,105.130245
-5.339895,999,105.788604
-5.064891,999,106.60552
-5.19177,999,107.329942
-4.834243,999,108.161187
-5.157478,999,108.922638
-4.848157,999,109.640067
-5.388675,999,110.444721
-5.540526,999,111.093024
-5.524105,999,111.881772
-5.157065,999,112.655355
-5.784141,999,113.307541
-5.409286,999,113.959193
-5.202968,999,114.652166
-5.250776,999,115.538269
-5.326097,999,116.258569
-5.093565,999,117.061144
-5.098721,999,117.746672
-5.305875,999,118.671647
-5.555446,999,119.626542
-5.038799,999,120.696835
-5.098024,999,121.608288
-5.547677,999,122.377174
-5.001804,999,123.514185
-5.311028,999,124.590667
-5.238996,999,125.323154
-5.507773,999,126.013766
-5.092508,999,126.793231
-5.22393,999,127.557655
-5.486144,999,128.154648
-5.444157,999,128.957545
-5.124185,999,129.581307
-4.955745,999,130.312618
-5.075476,999,131.028671
-5.073014,999,131.891849
-4.757215,999,132.996752
-4.840778,999,133.6577
