#{"t_start": 1748479288.0741985, "env_id": "MountainCarContinuous-v0"}
r,l,t
-16.332847,999,0.41925
-15.746362,999,0.873421
-17.980206,999,1.427176
-21.545098,999,1.869532
-22.292869,999,2.315315
-22.64417,999,2.793341
-23.792145,999,3.343946
-21.727731,999,3.800336
-20.75563,999,4.223382
-17.097851,999,4.652567
-15.836021,999,5.136479
-13.319621,999,5.62179
-11.437199,999,6.069598
-9.566,999,6.516326
-7.841678,999,6.924753
-6.732931,999,7.407267
-5.303863,999,7.843665
-4.982079,999,8.289242
-4.41034,999,8.711746
-4.100284,999,9.152474
-3.853196,999,9.596211
-3.859289,999,10.065872
-4.219452,999,10.547171
-4.240754,999,11.074995
-4.07932,999,11.495758
-4.188334,999,11.96901
-4.452642,999,12.432467
-4.735813,999,12.884899
-5.196224,999,13.347565
-5.293956,999,13.768227
-6.427017,999,14.2086
-6.113817,999,14.630429
-6.74412,999,15.090406
-7.510295,999,15.544051
-7.53212,999,15.951756
-7.580789,999,16.356445
-7.024706,999,16.755483
-7.435158,999,17.216328
-7.23722,999,17.694354
-6.52524,999,18.137546
-6.528716,999,18.564178
-6.036186,999,19.026501
-6.224732,999,19.503158
-5.508511,999,19.919203
-4.742108,999,20.352119
-5.109336,999,20.797129
-4.608079,999,21.222856
-5.213556,999,21.648417
-4.640309,999,22.086929
-4.853003,999,22.792421
-5.467951,999,23.686577
-5.234444,999,24.276178
-5.11515,999,24.848907
-6.231466,999,25.235934
-5.830923,999,25.603135
-6.25017,999,25.968053
-6.300035,999,26.344476
-7.190369,999,26.721103
-8.058694,999,27.152877
-6.9232,999,27.547668
-7.864181,999,28.037
-7.296239,999,28.434018
-8.185994,999,28.822894
-7.589011,999,29.181839
-7.979014,999,29.576974
-8.078087,999,29.943193
-7.72625,999,30.371502
-7.694018,999,30.771317
-8.093222,999,31.232257
-8.109665,999,31.702613
-7.466022,999,32.127208
-7.611459,999,32.503402
-7.934194,999,32.868143
-8.106112,999,33.269571
-8.496992,999,33.702381
-7.619916,999,34.088371
-8.222877,999,34.462304
-8.333427,999,34.828544
