#{"t_start": 1748479083.7598813, "env_id": "MountainCarContinuous-v0"}
r,l,t
-8.132583,999,0.633683
-27.309017,999,1.230017
-53.328092,999,1.864568
-71.485533,999,2.431721
-83.327762,999,2.967688
-91.340983,999,3.578712
-95.734123,999,4.167771
-97.686937,999,4.809252
-98.780896,999,5.407566
-99.290089,999,5.911997
-99.427889,999,6.476158
-99.583467,999,7.052223
-99.581474,999,7.605
-99.64451,999,8.15067
-99.598504,999,8.70589
-99.590266,999,9.209196
-99.680618,999,9.862038
-99.745056,999,10.421174
-99.67728,999,11.369657
-99.608613,999,12.060053
-99.738895,999,12.807435
-99.735744,999,13.649987
-99.588878,999,14.446589
-99.656497,999,15.11593
-99.680675,999,15.724244
-99.688868,999,16.350918
-99.664185,999,17.171265
-99.587649,999,18.053082
-99.6623,999,18.842533
-99.52667,999,19.591335
-99.536135,999,20.207621
-99.641002,999,20.815044
-99.681232,999,21.436431
-99.592109,999,22.039222
-99.55211,999,22.621249
-99.405775,999,23.116035
-99.18208,999,23.66023
-99.204223,999,24.311376
-98.687578,999,24.824291
-97.696658,999,25.833179
-96.21444,999,26.578583
-90.551389,999,27.328817
-85.236052,999,28.075572
-73.070987,999,28.6594
-56.492808,999,29.297458
-36.710481,999,29.844604
-19.702549,999,30.566705
-6.660834,999,31.175773
-1.321378,999,32.276195
-1.211236,999,33.116656
-1.592621,999,33.757674
-1.395118,999,34.364128
-1.054025,999,34.926198
-1.422017,999,35.531975
-3.622331,999,36.36442
-7.122365,999,37.83238
-10.980032,999,39.578636
-14.206623,999,40.975895
-15.671295,999,41.763607
-16.7345,999,42.597788
-15.851028,999,43.296869
-14.779085,999,43.947649
-12.567014,999,44.561106
-9.974559,999,45.165738
-7.715712,999,45.771935
-5.830566,999,46.310972
-4.205222,999,46.78606
-3.062852,999,47.293573
-2.481865,999,48.235242
-2.241968,999,48.905448
-1.959004,999,49.705875
-2.06189,999,50.298255
-2.104391,999,51.131472
-2.360657,999,52.008367
-2.656038,999,52.694812
-3.290573,999,53.426828
-3.698148,999,54.122571
-4.53835,999,54.782841
-5.154065,999,55.419126
-5.810834,999,56.01566
-6.885051,999,56.634091
-7.628092,999,57.561906
-7.898161,999,58.379804
-8.240265,999,59.18391
-8.171129,999,59.766236
-7.591425,999,60.799841
-7.247389,999,61.595948
-6.353635,999,62.374212
-5.833822,999,63.001912
-5.497059,999,63.636619
-5.22808,999,64.257024
-5.329978,999,64.860473
-5.36481,999,65.538615
-5.418283,999,66.181221
-5.864948,999,66.689046
-5.983623,999,67.298118
-6.191889,999,67.81918
-6.659608,999,68.340967
-6.777543,999,68.909364
-6.940321,999,69.453881
-6.789455,999,69.994608
-6.72511,999,70.497731
-6.90663,999,71.164467
-6.20404,999,71.780162
-6.224168,999,72.397051
-6.035306,999,72.958294
-5.548968,999,73.564029
-5.407194,999,74.161715
-5.591523,999,74.735703
-5.625489,999,75.435644
-5.641987,999,76.064807
-5.624908,999,76.644299
-6.218971,999,77.406439
-5.935751,999,78.151075
-6.319712,999,78.763512
-6.276489,999,79.471159
-6.373078,999,80.06824
-6.414997,999,80.779724
-6.178538,999,81.37509
-6.418659,999,81.916688
-6.300624,999,82.541781
-6.14192,999,83.098917
-5.813539,999,83.693704
-6.393709,999,84.241675
-6.06604,999,84.825881
-6.202346,999,85.425515
-5.970442,999,86.164019
-5.904764,999,86.69113
-6.321355,999,87.236563
-6.292626,999,88.017595
-6.479362,999,88.729708
-6.632141,999,89.466522
-6.402554,999,90.161736
-6.671638,999,90.678582
-6.316568,999,91.31656
-6.38686,999,91.996639
-6.528163,999,92.557619
-6.357528,999,93.111365
-6.383555,999,93.655697
-6.312828,999,94.25375
-6.43781,999,94.851928
-6.488381,999,95.470778
-6.469587,999,96.401664
-6.358172,999,97.332678
-6.475418,999,98.602139
-6.422562,999,99.589837
-6.217239,999,100.647694
-6.151763,999,101.710709
-6.216403,999,102.698198
-6.409585,999,103.513336
-6.191685,999,104.56487
-6.531494,999,105.215429
-6.124138,999,106.169203
-6.545099,999,107.015514
-6.539153,999,108.019465
-6.387409,999,109.112431
-6.551153,999,110.176766
-6.468802,999,111.398406
-6.555583,999,112.535585
-6.413914,999,113.319138
-6.483098,999,114.374437
-6.407785,999,115.400625
-6.592359,999,116.524817
-6.577186,999,117.294356
-6.576322,999,118.163116
-6.390494,999,119.033131
-6.725963,999,120.090245
-6.653879,999,121.179345
-6.56985,999,122.302426
-6.696273,999,123.173679
-6.656437,999,124.201874
-6.747063,999,125.202517
-6.491732,999,126.312738
-6.394526,999,127.260238
-6.495528,999,128.344709
-6.613629,999,129.210398
-6.743607,999,130.190828
-6.525545,999,131.391268
-6.587629,999,132.450132
-6.664475,999,133.325574
-6.578168,999,134.314886
-6.919062,999,135.302061
-6.775541,999,136.234388
-6.763249,999,137.413372
-6.737962,999,138.607764
-7.113947,999,139.760533
-6.58292,999,140.791295
-6.885772,999,141.746815
-6.986496,999,142.584274
-6.824281,999,143.434662
-6.499025,999,144.409261
-6.585393,999,145.598665
-6.684136,999,146.582363
-6.591695,999,147.777859
-6.854253,999,148.667954
-6.876417,999,149.566673
-6.993804,999,150.604261
-7.084791,999,151.773727
-7.110798,999,152.636532
-7.081023,999,153.567029
-7.127222,999,154.546686
-6.824757,999,155.40068
-6.583943,999,156.735526
-6.888177,999,158.332438
-6.459747,999,159.355175
-6.267617,999,160.219209
-6.537197,999,160.861899
-6.394376,999,161.450215
-6.231962,999,161.945073
-6.760107,999,162.457803
-6.733226,999,163.037069
-6.648577,999,163.876157
-6.537903,999,164.562495
-6.416667,999,165.081332
-6.935708,999,165.582828
-6.309984,999,166.05128
-6.462616,999,166.511616
