#{"t_start": 1748479560.7206228, "env_id": "MountainCarContinuous-v0"}
r,l,t
-10.757552,999,0.508501
-5.50304,999,0.976783
-16.914163,999,1.444051
-30.292258,999,1.920336
-40.72185,999,2.356541
-43.583755,999,2.860672
-40.147179,999,3.538388
-34.276649,999,4.101032
-26.195812,999,4.750815
-18.078943,999,5.591484
-9.240611,999,6.501565
-4.567242,999,7.717369
-4.896264,999,9.500775
-8.157639,999,10.71678
-10.748472,999,11.898058
-13.910793,999,13.531715
-15.015137,999,15.033326
-16.233115,999,16.615016
-18.800878,999,18.30821
-19.857253,999,19.845541
-19.833305,999,21.250657
-20.554012,999,22.990445
-19.950266,999,24.870018
-20.599088,999,26.633296
-20.525931,999,28.651435
-19.354001,999,30.935858
-19.640675,999,32.876711
-17.782139,999,34.078621
-17.607353,999,35.301175
-17.141663,999,36.209471
-15.399087,999,37.435843
-16.218662,999,38.396498
-15.226459,999,39.207393
-14.695776,999,39.790123
-13.492981,999,40.461772
-13.602888,999,40.984977
-12.538788,999,41.639304
-11.099588,999,42.235648
-10.842803,999,42.888466
-10.395595,999,43.636658
-9.356633,999,44.316274
-8.195424,999,45.226495
-8.879333,999,46.320101
-8.065434,999,47.527907
-7.874463,999,49.0922
-7.850313,999,50.781251
-8.178847,999,51.894995
-8.587934,999,52.806823
-8.835558,999,53.596219
-8.480078,999,54.390012
-9.445957,999,55.325651
-8.934535,999,56.751001
-9.818873,999,58.007442
-10.179604,999,58.918878
-10.258212,999,59.814724
-10.790137,999,60.960433
-11.498506,999,62.423431
-11.39618,999,64.041637
-11.019613,999,64.717798
-11.462161,999,65.607894
-11.256529,999,66.746097
-11.235016,999,67.816132
-11.398003,999,68.962482
-11.635179,999,70.165485
-10.842448,999,70.980038
-11.322711,999,72.024311
-10.745761,999,72.99913
-10.469298,999,73.848542
-9.929714,999,75.037072
-10.223006,999,75.700645
-9.735344,999,76.205875
-10.416665,999,76.741066
-9.952608,999,77.362175
-10.310092,999,78.057376
-9.451352,999,78.827363
-10.003697,999,79.609149
-9.370839,999,80.272065
-9.434071,999,81.273112
-9.509223,999,82.037163
-9.118743,999,82.644223
-9.682219,999,83.591028
-10.198667,999,84.279462
-9.465186,999,85.047413
-9.430833,999,85.746378
-10.09882,999,86.70238
-9.98193,999,87.534023
-9.880594,999,88.168654
-9.293623,999,88.816486
-9.551298,999,89.272667
-9.312984,999,89.760438
-9.602253,999,90.300116
-8.146784,999,91.094141
-9.666291,999,92.000846
-9.135978,999,92.650432
-9.081536,999,93.429314
-9.126812,999,94.066847
-9.289769,999,94.532499
-8.826658,999,94.971802
-9.356215,999,95.477255
-9.231715,999,96.066963
-8.06967,999,96.83481
-9.686884,999,97.382809
-8.806533,999,98.086348
