#{"t_start": 1748478466.7122395, "env_id": "MountainCarContinuous-v0"}
r,l,t
-10.706147,999,0.493934
-16.448609,999,1.084911
-25.238505,999,1.65125
-34.74836,999,2.202673
-44.515689,999,2.753602
-55.588794,999,3.30501
-61.626414,999,3.793291
-62.1113,999,4.250768
-60.226192,999,4.774694
-53.887657,999,5.313671
-47.788137,999,5.906742
-40.464473,999,6.414977
-32.397621,999,6.959841
-25.754586,999,7.470414
-19.643679,999,7.952924
-14.124586,999,8.481096
-9.582881,999,9.047477
-5.99698,999,9.672649
-3.485016,999,10.195783
-1.960991,999,10.701098
-1.16896,999,11.176996
-1.055635,999,11.688207
-1.334587,999,12.226795
-2.146001,999,12.739773
-3.308597,999,13.257061
-4.379666,999,13.897885
-6.093565,999,14.411974
-7.694912,999,14.932909
-9.648597,999,15.493227
-10.788772,999,15.997338
-12.072247,999,16.511069
-14.085368,999,17.085005
-15.136738,999,17.663409
-16.039082,999,18.29154
-16.968795,999,18.783273
-18.14069,999,19.358489
-18.183571,999,19.900741
-17.941981,999,20.463616
-17.325555,999,20.948598
-15.902338,999,21.464464
-15.088132,999,21.984161
-13.195746,999,22.536448
-11.017334,999,23.095129
-9.694891,999,23.649615
-7.870773,999,24.171629
-5.723343,999,24.650686
-4.616786,999,25.125169
-2.921158,999,25.596525
-1.924754,999,26.058445
-1.328032,999,26.595911
-1.02924,999,27.07398
-1.152695,999,27.63428
-1.645413,999,28.202816
-2.449729,999,28.818902
-3.486874,999,29.321225
-4.85898,999,29.816507
-6.467123,999,30.335929
-8.225322,999,30.84775
-9.806479,999,31.39952
-12.060641,999,31.875413
-13.21338,999,32.440854
-14.436944,999,32.958409
-15.758999,999,33.535575
-16.532508,999,34.078253
-17.044712,999,34.622364
-17.792555,999,35.11008
-17.999353,999,35.666245
-18.012464,999,36.179425
-17.448979,999,36.703218
-17.28843,999,37.235944
-16.394416,999,37.721448
-15.55867,999,38.21116
-14.887944,999,38.793198
-14.052914,999,39.310006
-13.000772,999,39.830478
-12.35596,999,40.374641
-11.03195,999,40.925385
-10.96506,999,41.46337
-9.485956,999,41.978753
-8.576116,999,42.586535
-8.149152,999,43.227566
-7.381048,999,43.812981
-6.784292,999,44.401273
-6.088479,999,44.947083
-5.931369,999,45.690487
-5.247652,999,46.278182
-5.011192,999,46.840949
-4.754812,999,47.383953
-4.306132,999,47.908694
-4.250277,999,48.481732
-4.132266,999,48.967302
-4.085201,999,49.496161
-3.637178,999,50.002178
-3.781523,999,50.497799
-3.82057,999,50.995428
-3.716186,999,51.474833
-3.951174,999,52.078111
-3.827645,999,52.607954
-3.775418,999,53.089491
-3.752242,999,53.564361
-4.036757,999,54.103249
-3.862476,999,54.604766
-4.053317,999,55.151309
-4.135224,999,55.648718
-4.305393,999,56.206003
-4.42461,999,56.659855
-4.615843,999,57.20816
-4.446973,999,57.672167
-4.74404,999,58.148356
-4.733647,999,58.719637
-5.171488,999,59.224061
-5.184088,999,59.73475
-5.075982,999,60.180157
-5.44572,999,60.688676
-5.371931,999,61.187643
-5.162934,999,61.668893
-5.562295,999,62.216633
-5.573487,999,62.748593
-5.231204,999,63.253374
-5.583966,999,63.798236
-5.511915,999,64.32653
-5.617372,999,64.766529
-5.788671,999,65.270356
-5.703841,999,65.817134
-5.550913,999,66.3847
-5.838629,999,66.9302
-5.562821,999,67.472299
-5.784571,999,67.946475
-5.523943,999,68.475466
-5.553078,999,68.98445
-5.732834,999,69.530371
-5.223253,999,70.076104
-5.523301,999,70.70508
-5.406537,999,71.23268
-5.093203,999,71.837788
-5.295196,999,72.412066
-5.506726,999,73.243649
-5.1431,999,74.451174
-5.249132,999,75.632252
-5.148413,999,76.691563
-5.013825,999,77.799412
-5.103694,999,78.911818
-5.155935,999,80.043368
-5.206719,999,81.020705
-5.05596,999,82.091281
-4.965812,999,83.211751
-5.258871,999,84.251518
-5.118659,999,85.221928
-5.207993,999,86.090994
-5.014095,999,87.144167
-5.526153,999,88.208264
-5.42704,999,89.279509
-5.341159,999,90.36906
-5.241408,999,91.477533
-5.556676,999,92.4416
-5.342857,999,93.395571
-5.310652,999,94.5715
-5.522082,999,95.830488
-5.562201,999,96.908826
-5.361419,999,98.209382
-5.412979,999,99.091167
-5.303464,999,100.139233
-5.248503,999,101.119162
-5.493191,999,102.105648
-5.466172,999,103.266545
-5.046037,999,104.288662
-5.370864,999,105.625401
-5.465479,999,106.563045
-5.303041,999,107.58998
-5.317828,999,108.635952
-5.298268,999,109.732347
-5.44419,999,111.057825
-5.217166,999,112.144804
-5.424547,999,113.316597
-5.281013,999,114.162482
-5.331639,999,115.130675
-5.480338,999,116.138599
-5.521984,999,117.218493
-5.367253,999,118.293219
-5.449034,999,119.511863
-5.711893,999,120.568049
-5.442888,999,121.785089
-5.645967,999,122.813675
-5.304872,999,123.782316
-5.189243,999,124.739081
-5.217369,999,125.773751
-5.423023,999,126.857919
-5.655199,999,127.841518
-5.555041,999,128.84311
-5.178494,999,129.899135
-5.400675,999,131.090854
-5.566875,999,132.185682
-5.285928,999,133.439149
-5.485238,999,134.578748
-5.486262,999,136.125798
-5.611316,999,137.345325
-5.369481,999,138.761152
-5.278509,999,139.798171
-5.345081,999,141.05436
-5.419279,999,142.219662
-5.289707,999,143.418865
-5.53497,999,144.68105
