#{"t_start": 1748478139.080096, "env_id": "MountainCarContinuous-v0"}
r,l,t
-4.235082,999,0.839985
-0.957994,999,1.191493
-1.222778,999,1.462545
-1.522637,999,1.79388
-2.196,999,2.13071
-3.185477,999,2.524635
-4.135796,999,2.873592
-5.222188,999,3.190614
-6.231786,999,3.567006
-7.800367,999,3.920133
-9.663397,999,4.223553
-10.481157,999,4.487941
-11.997549,999,4.752733
-13.411427,999,5.026319
-14.029068,999,5.37554
-15.180097,999,5.83743
-16.297283,999,6.324057
-17.296565,999,6.807525
-17.64404,999,7.28329
-17.956231,999,7.791126
-18.462854,999,8.321433
-18.030954,999,8.881099
-18.10249,999,9.372513
-17.89384,999,9.908885
-17.104735,999,10.487472
-16.27763,999,11.15306
-15.582546,999,11.707323
-14.384097,999,12.280477
-12.763289,999,12.769786
-11.918107,999,13.379798
-10.918275,999,13.905032
-9.514934,999,14.474364
-8.490692,999,14.932964
-7.2311,999,15.431668
-6.11534,999,16.000571
-5.421128,999,16.77738
-4.679523,999,17.381146
-3.849538,999,18.016155
-3.015165,999,18.59824
-2.491632,999,19.348253
-2.052708,999,20.189527
-1.781278,999,20.697929
-1.508111,999,21.142513
-1.315485,999,21.622075
-1.124917,999,22.218009
-1.073372,999,22.916283
-0.95688,999,23.458479
-1.073983,999,24.085747
-1.136958,999,24.586714
-1.174148,999,25.088212
-1.423599,999,25.724718
-1.537492,999,26.262394
-1.658194,999,26.750742
-1.683089,999,27.227328
-1.991254,999,27.722968
-2.243575,999,28.293604
-2.293909,999,28.805002
-2.419899,999,29.263205
-2.505193,999,29.790864
-2.666187,999,30.353082
-2.559848,999,30.830661
-2.536216,999,31.380958
-2.398811,999,31.948718
-2.391332,999,32.449259
-2.428743,999,32.953085
-2.174793,999,33.444292
-2.16337,999,33.966059
-2.067019,999,34.500038
-1.944739,999,35.081506
-1.718783,999,35.520464
-1.597691,999,36.073531
-1.405017,999,36.599241
-1.30416,999,37.195395
-1.192361,999,37.657064
-1.222674,999,38.131172
-1.070957,999,38.610589
-1.086979,999,39.121907
-1.016427,999,39.814693
-0.995957,999,40.40923
-1.055223,999,40.932945
-1.08959,999,41.421395
-1.105702,999,41.909525
-0.974677,999,42.421961
-0.981323,999,43.005101
-1.060228,999,43.563336
-1.012769,999,44.026534
-1.137087,999,44.632468
-0.99165,999,45.129644
-0.967363,999,45.644811
-0.89814,999,46.203172
-1.015141,999,46.729057
-1.082551,999,47.220217
-1.010895,999,47.903957
-1.002406,999,48.390889
-1.033439,999,49.044996
-0.97091,999,49.546514
-1.052259,999,50.072042
-1.048192,999,50.561645
