#{"t_start": 1748478303.0731473, "env_id": "MountainCarContinuous-v0"}
r,l,t
-6.323403,999,0.48353
-12.923386,999,1.020918
-28.625042,999,1.592866
-45.752399,999,2.067708
-55.173169,999,2.657312
-55.62046,999,3.186421
-48.55191,999,3.709669
-38.559917,999,4.184043
-27.614136,999,4.653952
-16.892428,999,5.059538
-8.142765,999,5.565277
-3.196281,999,6.014186
-1.032291,999,6.537298
-1.514454,999,6.995788
-3.265006,999,7.638827
-5.668418,999,8.394673
-7.588665,999,9.021407
-8.356492,999,9.696764
-8.480736,999,10.390947
-7.274397,999,11.05161
-6.79191,999,11.659724
-5.876897,999,12.337462
-4.574414,999,12.939922
-3.775948,999,13.627882
-2.836482,999,14.478538
-2.196973,999,15.113376
-1.647858,999,15.774801
-1.372411,999,16.364028
-1.000592,999,16.883609
-1.035797,999,17.361084
-1.085209,999,17.895853
-1.224538,999,18.393298
-1.794303,999,18.847537
-2.275475,999,19.395296
-3.060175,999,19.834385
-3.604453,999,20.300591
-4.163492,999,20.732295
-4.380371,999,21.128618
-4.865161,999,21.534755
-4.72312,999,21.989918
-4.606443,999,22.450711
-4.528335,999,23.02209
-4.456864,999,23.525643
-4.027793,999,24.188032
-3.844348,999,24.787916
-3.198031,999,25.313986
-3.469737,999,25.831594
-3.212291,999,26.457355
-3.086828,999,27.024432
-2.89029,999,27.530489
-2.965736,999,28.071944
-2.944886,999,28.557158
-3.31699,999,29.09791
-3.346332,999,29.640133
-3.87395,999,30.187132
-3.951245,999,30.698721
-4.268465,999,31.246865
-4.488356,999,31.789408
-4.767817,999,32.337102
-4.80473,999,32.846587
-4.831541,999,33.425827
-4.862774,999,33.900591
-4.990559,999,34.45596
-4.506925,999,34.940934
-4.47196,999,35.511789
-4.207775,999,35.980968
-4.182873,999,36.47043
-3.824951,999,37.053709
-3.799449,999,37.619465
-3.639392,999,38.287416
-3.476493,999,38.83293
-3.677433,999,39.306646
-3.813403,999,39.790924
-3.510095,999,40.331317
-3.940887,999,40.802692
-3.85753,999,41.288798
-4.037019,999,41.744658
-4.190627,999,42.291466
-3.9782,999,42.820516
-4.129307,999,43.344109
-4.035401,999,43.826757
-4.071723,999,44.294257
-4.114449,999,44.785764
-4.310968,999,45.295063
-4.24623,999,45.790473
-4.060568,999,46.316595
-4.112507,999,47.075823
-4.069877,999,47.88947
-4.161917,999,48.507755
-4.248151,999,49.201361
-4.303772,999,49.870969
-4.124546,999,50.702185
-4.175599,999,51.44421
-4.122919,999,52.281713
-4.031388,999,52.853996
-4.172425,999,53.4381
-3.927798,999,54.158886
-4.132936,999,54.794458
-4.108179,999,55.466718
-3.957553,999,56.338364
-3.960581,999,57.224675
-3.933241,999,57.982268
-3.676083,999,58.766864
-4.016157,999,59.440367
-4.106878,999,60.092471
-4.066619,999,60.583834
-4.020774,999,61.152234
-4.039149,999,61.695112
-4.152953,999,62.584451
-3.996583,999,63.32753
-3.863036,999,63.976581
-3.960755,999,64.922707
-3.930448,999,65.627944
-4.160257,999,66.26281
-3.940553,999,66.854855
-3.778354,999,67.349395
-3.908248,999,67.842198
-3.988194,999,68.359174
-4.084738,999,68.862654
-3.977205,999,69.358993
-4.092214,999,69.876556
-3.948295,999,70.401448
-4.150382,999,70.894763
-4.080772,999,71.568852
-3.917865,999,72.121423
-3.853237,999,72.655167
-3.898304,999,73.171949
-3.965036,999,73.639161
-3.897392,999,74.153497
-4.028514,999,74.712838
-4.127857,999,75.189991
-3.928752,999,75.806833
-4.126277,999,76.344702
-4.272975,999,76.958276
-3.943452,999,77.413958
