#{"t_start": 1748479906.8097646, "env_id": "MountainCarContinuous-v0"}
r,l,t
-3.812536,999,0.446745
-11.53928,999,0.888589
-13.796233,999,1.277365
-17.701972,999,1.713745
-18.866106,999,2.049851
-10.96821,999,2.461229
-2.992118,999,2.834611
-1.454909,999,3.20879
-9.464425,999,3.565084
-17.011419,999,3.995509
-20.256569,999,4.347395
-20.375921,999,4.720257
-18.413032,999,5.245948
-16.164577,999,5.678509
-14.595751,999,6.078839
-14.165404,999,6.53221
-13.762994,999,6.929614
-13.503491,999,7.31233
-12.267278,999,7.752173
-9.52399,999,8.269356
-5.562218,999,8.612529
-2.049064,999,9.025765
-1.016442,999,9.430097
-2.851446,999,9.769026
-6.592034,999,10.154417
-11.635668,999,10.525457
-16.489873,999,10.929807
-20.630678,999,11.371346
-23.085637,999,11.715295
-24.013503,999,12.065666
-24.001875,999,12.474752
-23.005964,999,12.873682
-21.275501,999,13.210656
-19.07597,999,13.563154
-15.306266,999,14.021503
-12.304657,999,14.36339
-8.878929,999,14.757619
-6.066785,999,15.174101
-3.510838,999,15.541671
-1.617217,999,15.878172
-1.106266,999,16.345529
-1.231554,999,16.744151
-2.049079,999,17.123372
-3.259586,999,17.503578
-4.227602,999,17.82005
-5.417208,999,18.193971
-5.900859,999,18.582727
-6.522971,999,18.98354
-6.911856,999,19.365059
-6.917325,999,19.704234
-6.764295,999,20.077794
-6.733684,999,20.480057
-6.230789,999,20.843933
-5.774284,999,21.226074
-5.169657,999,21.654947
-4.386575,999,22.097137
-4.032139,999,22.505416
-3.67646,999,22.872883
-3.223417,999,23.195428
-2.960655,999,23.62349
-2.492857,999,24.188971
-2.308255,999,24.532211
-2.060999,999,24.92253
-1.803571,999,25.399918
-1.702929,999,25.824524
-1.646644,999,26.154175
-1.494167,999,26.569731
-1.547622,999,27.014543
-1.296552,999,27.400675
-1.340942,999,27.74592
-1.174855,999,28.135586
-1.25789,999,28.540849
-1.202334,999,28.891433
-1.150327,999,29.243608
-1.21344,999,29.648395
-0.99598,999,30.108948
-1.106231,999,30.831231
-1.060527,999,31.330705
-1.124137,999,31.749551
-1.07541,999,32.163453
-1.006777,999,32.614538
-1.073793,999,33.057009
-1.027703,999,33.447402
-1.038479,999,33.843897
-0.970107,999,34.459018
-1.038743,999,34.969651
-1.026609,999,35.413387
-0.956052,999,35.887683
-1.037644,999,36.338989
-1.045297,999,36.817772
-0.976752,999,37.359835
-1.05509,999,37.788644
-1.092317,999,38.278376
-0.966291,999,38.792901
-1.065459,999,39.24803
-1.080236,999,39.629767
-1.11806,999,39.958128
-1.116295,999,40.398798
-1.068012,999,40.780063
-0.943362,999,41.150209
-0.981426,999,41.539367
-1.072377,999,41.856994
-0.967148,999,42.189448
-1.046563,999,42.649199
-1.023959,999,43.089862
-1.050942,999,43.429483
-1.029157,999,43.779134
-1.119743,999,44.104931
-1.018804,999,44.587147
-1.065431,999,45.290459
-1.023587,999,45.721593
-1.1544,999,46.057436
-1.109848,999,46.521083
-1.062931,999,46.896247
-1.119591,999,47.432361
-0.959297,999,47.735085
-0.963751,999,48.079962
-0.982527,999,48.57269
-1.029475,999,48.952511
-1.064934,999,49.371607
-1.076213,999,49.720636
-1.04373,999,50.023854
-1.031919,999,50.35479
-1.133596,999,50.692763
-1.125522,999,51.015184
-1.106029,999,51.370667
-0.997766,999,51.728729
-1.076028,999,52.120453
-1.051871,999,52.47505
-1.025565,999,52.813691
-1.056644,999,53.146371
-1.128701,999,53.466311
-1.129976,999,53.826886
-1.14772,999,54.291389
-1.235001,999,54.64517
-1.129417,999,54.993659
-1.071908,999,55.542816
-1.152831,999,55.888547
-1.221944,999,56.237484
-1.019484,999,56.589384
-1.037827,999,56.947148
-1.086432,999,57.291151
-1.155391,999,57.63416
-1.05776,999,57.963641
-1.240809,999,58.452229
-1.165316,999,58.963393
-1.06754,999,59.357136
-1.06246,999,59.739852
-1.113718,999,60.153341
-1.1956,999,60.512689
-1.099418,999,60.835403
-1.03669,999,61.180658
-1.117865,999,61.68625
-1.074743,999,62.109708
-1.081081,999,62.598619
-1.081294,999,62.900567
-1.090261,999,63.218024
-1.124822,999,63.574392
-1.032238,999,63.97967
-0.99911,999,64.43998
-1.080746,999,64.829585
-1.075292,999,65.162428
-1.07278,999,65.466353
-1.244487,999,65.869928
-1.19582,999,66.191541
-1.176919,999,66.529056
-1.13659,999,66.858052
-1.204739,999,67.220111
-1.16207,999,67.676963
-1.161484,999,68.03514
-1.186788,999,68.619874
-1.104094,999,69.112587
-1.21189,999,69.509509
-1.007157,999,69.855891
-1.168633,999,70.215361
-1.040084,999,70.607084
-1.135312,999,70.969794
-1.082882,999,71.365538
-1.055592,999,71.730823
-1.147309,999,72.120893
-1.120664,999,72.602989
-1.17974,999,72.97866
-1.147594,999,73.315368
-1.13675,999,73.649708
-1.10676,999,74.077187
-1.076588,999,74.471132
-1.075784,999,74.863694
-1.093729,999,75.213661
-1.039031,999,75.603904
-1.0576,999,75.972779
-1.145672,999,76.366265
-1.12671,999,76.777109
-1.050194,999,77.343082
-1.120573,999,77.822383
-1.010346,999,78.373539
-1.071511,999,78.953993
-1.132688,999,79.414128
-1.031542,999,79.98767
-1.196629,999,80.668753
-1.069474,999,81.197395
-1.111415,999,81.727323
-1.005754,999,82.446366
-1.120785,999,82.862502
-1.073051,999,83.289717
-1.049935,999,83.780792
-1.095979,999,84.376033
-1.057674,999,84.939421
-1.05493,999,85.995652
-1.065304,999,86.681782
-1.236906,999,87.613439
-1.007675,999,88.425251
-1.065774,999,89.198978
-1.085269,999,89.69428
-1.057881,999,90.208081
-0.98926,999,90.639851
-1.063203,999,91.113836
-1.042471,999,91.733928
-1.158444,999,92.273998
-1.10766,999,92.923485
-1.073016,999,93.612412
-1.111358,999,94.332729
-1.039574,999,94.988468
-0.993053,999,95.535359
-1.084497,999,96.087146
-0.984025,999,96.700827
-1.002158,999,97.418846
-0.996882,999,97.927983
-0.95069,999,98.50246
-1.026733,999,99.043956
-1.027521,999,99.581978
-1.010457,999,100.205902
-1.010126,999,100.693171
-1.098611,999,101.283225
-1.077318,999,101.810631
-1.084196,999,102.329808
-1.047549,999,102.956666
-1.030272,999,103.653016
-1.053408,999,104.362998
-1.03602,999,104.794021
-0.987585,999,105.328061
-0.993131,999,105.851778
-1.058309,999,106.391847
-0.988696,999,107.109841
-1.055018,999,107.904941
-1.027638,999,108.565006
-1.065528,999,109.188388
-1.070729,999,109.659209
-1.029642,999,110.256778
-1.048171,999,110.970854
-1.088357,999,111.43655
-1.109365,999,111.982259
-1.002371,999,112.522347
-1.078186,999,112.988477
-0.997285,999,113.593898
-1.041626,999,114.177426
-1.04236,999,114.871206
-1.122863,999,115.498369
-1.073374,999,116.353817
-1.003685,999,117.475977
-1.03997,999,118.821518
-1.041992,999,119.752495
-1.110851,999,120.453463
-0.946256,999,121.135487
-1.071394,999,121.734851
-0.989714,999,122.404788
-1.064712,999,123.147455
-1.024358,999,123.881361
-1.026514,999,124.744373
-1.051452,999,125.31567
-0.99642,999,125.734495
-1.138522,999,126.483423
-0.997941,999,127.485783
-0.942167,999,128.18556
-1.034011,999,129.012341
-1.077894,999,129.949881
-1.047399,999,130.767625
-1.010748,999,131.459522
-1.100198,999,132.256314
-0.96367,999,132.92227
-1.04442,999,133.534343
-1.014504,999,134.148255
-1.114007,999,134.808526
-1.030117,999,135.376263
-0.99959,999,136.084835
-1.047371,999,136.883816
-1.070258,999,137.599345
-1.014356,999,138.339367
-1.044638,999,138.940072
-1.081656,999,139.675465
-1.087103,999,140.297975
-1.062889,999,140.939275
-1.037391,999,141.63414
-1.033851,999,142.270056
-1.029739,999,142.986225
-1.027965,999,143.578832
-0.944641,999,144.194779
-0.972397,999,144.894103
-0.982986,999,145.49402
-1.018083,999,146.118354
-1.009896,999,146.791052
-0.998586,999,147.472159
