#{"t_start": 1748483268.951347, "env_id": "MountainCarContinuous-v0"}
r,l,t
-5.257589,999,0.453741
-2.702338,999,0.827553
-3.416676,999,1.251043
-3.60969,999,1.566473
-3.470645,999,1.932497
-3.20375,999,2.290432
-2.430938,999,2.643663
-1.949461,999,3.155853
-1.41659,999,3.475688
-1.084179,999,3.815274
-1.072328,999,4.213057
-1.080725,999,4.5848
-1.258501,999,4.929896
-1.763399,999,5.353665
-2.347193,999,5.726485
-3.09346,999,6.0961
-4.104635,999,6.467461
-4.736829,999,6.903343
-5.751596,999,7.215877
-6.39549,999,7.572868
-6.943392,999,7.962756
-7.333388,999,8.363306
-7.149029,999,8.834738
-7.331025,999,9.18112
-7.155223,999,9.506279
-6.767409,999,9.862377
-6.023808,999,10.259055
-5.430025,999,10.576336
-5.062404,999,10.930106
-4.128007,999,11.361778
-3.524504,999,11.73358
-2.727399,999,12.127342
-2.312141,999,12.594102
-1.841299,999,12.886545
-1.484412,999,13.251654
-1.1947,999,13.704785
-1.04525,999,14.111212
-0.941011,999,14.533541
-1.005444,999,14.903684
-0.988557,999,15.24944
-1.228225,999,15.625256
-1.400577,999,15.958849
-1.535041,999,16.342154
-1.663386,999,16.692395
-1.685239,999,17.06703
-1.910733,999,17.467659
-2.068969,999,17.849355
-2.209893,999,18.217045
-2.319242,999,18.710195
-2.280541,999,19.323924
-2.40671,999,19.743557
-2.527805,999,20.136444
-2.215983,999,20.50012
-2.15986,999,20.951899
-2.115532,999,21.327505
-2.110716,999,21.653394
-2.036252,999,22.105905
-1.949466,999,22.473267
-1.889516,999,22.84499
-1.771051,999,23.249614
-1.761993,999,23.573021
-1.706386,999,23.919868
-1.627217,999,24.30584
-1.633154,999,24.677878
-1.780977,999,25.043065
-1.729395,999,25.465174
-1.779772,999,25.859226
-1.810952,999,26.35231
-1.881478,999,26.72012
-1.975318,999,27.150625
-2.143454,999,27.517011
-2.050709,999,27.853147
-2.084532,999,28.295347
-2.232338,999,28.661903
-1.994014,999,29.00454
-1.944158,999,29.399636
-1.985405,999,29.872316
-1.929263,999,30.209786
-1.729779,999,30.557393
-1.794832,999,30.906922
-1.695624,999,31.298003
-1.489421,999,31.670857
-1.443214,999,32.095251
-1.520889,999,32.625365
-1.467248,999,33.116035
-1.342387,999,33.461691
-1.251164,999,33.848817
-1.143091,999,34.190824
-1.199533,999,34.580581
-1.103736,999,34.945094
-1.119796,999,35.364688
-1.092059,999,35.715852
-1.049833,999,36.062681
-1.045731,999,36.469198
-1.01386,999,36.784587
-1.005637,999,37.149688
-1.016994,999,37.745475
-1.059095,999,38.170241
-1.028536,999,38.442031
-1.157747,999,38.746544
-1.257692,999,39.078997
-1.266384,999,39.45951
-1.184415,999,39.852815
-1.180237,999,40.235373
-1.122619,999,40.764052
-1.159745,999,41.090074
-1.16032,999,41.583869
-1.068495,999,42.002467
-1.003397,999,42.432291
-1.022502,999,42.752005
-1.033096,999,43.101952
-0.924464,999,43.52272
-0.968553,999,43.916848
-0.990677,999,44.314318
-1.043891,999,44.665521
-1.006625,999,45.11997
-1.009197,999,45.593908
-1.022609,999,45.873629
-1.004566,999,46.221465
-1.028464,999,46.569171
-0.977113,999,46.90695
-1.027313,999,47.292591
-1.01708,999,47.689236
-1.018705,999,48.060369
-1.058112,999,48.394388
-1.065486,999,48.735327
-1.043292,999,49.095933
-1.03308,999,49.527547
-0.951901,999,49.86924
-1.016695,999,50.215993
-1.036608,999,50.562433
-0.949908,999,50.925312
-1.053263,999,51.306064
-1.030262,999,51.651689
-1.031062,999,52.157085
-1.033232,999,52.479599
-0.983619,999,52.795178
-0.985048,999,53.217078
-1.074124,999,53.576928
-1.058101,999,53.903411
-0.9586,999,54.393051
-1.010904,999,54.739746
-0.941585,999,55.062999
-1.006858,999,55.403194
-0.956876,999,55.819273
-0.967252,999,56.168554
-1.026722,999,56.533126
-0.993002,999,56.880213
-0.950948,999,57.304395
-0.94465,999,57.656484
-1.013525,999,58.182361
-1.040272,999,58.702484
-0.95896,999,59.045876
-1.052655,999,59.472663
-1.021947,999,59.909005
-1.012577,999,60.348761
-1.08945,999,60.660327
-1.001575,999,61.001778
-1.068921,999,61.354378
-0.996833,999,61.67787
-1.033501,999,62.086781
-0.947426,999,62.462323
-1.010765,999,62.834837
-1.043905,999,63.166263
-0.922181,999,63.559883
-1.085442,999,63.869864
-0.972897,999,64.305542
-0.983906,999,64.663735
-1.001217,999,65.068221
-1.022771,999,65.456898
-1.031858,999,65.85396
-0.899177,999,66.252889
-1.003869,999,66.681366
-1.109318,999,67.020518
-0.947139,999,67.381844
-1.040839,999,67.774121
-1.005795,999,68.106522
-0.967214,999,68.57007
