#{"t_start": 1748483546.112681, "env_id": "MountainCarContinuous-v0"}
r,l,t
-4.491625,999,0.247374
-0.977835,999,0.488452
-1.030219,999,0.731579
-0.997769,999,0.98225
-0.978315,999,1.266747
-1.169119,999,1.54862
-1.382799,999,1.812867
-1.992715,999,2.082773
-2.529366,999,2.345087
-2.875516,999,2.589802
-2.47595,999,2.873901
-2.252885,999,3.117477
-1.867909,999,3.372045
-1.730879,999,3.622586
-1.263943,999,3.869391
-1.295383,999,4.115039
-1.115346,999,4.358692
-1.187761,999,4.607763
-1.087454,999,4.855737
-1.049703,999,5.120958
-1.069605,999,5.384665
-1.114081,999,5.627633
-1.12458,999,5.890527
-1.115691,999,6.131326
-1.021557,999,6.380602
-1.008706,999,6.660575
-1.032125,999,6.968051
-1.034048,999,7.218514
-0.955243,999,7.501733
-0.908936,999,7.80232
-1.015204,999,8.046525
-1.001752,999,8.293602
-0.975798,999,8.544071
-1.016451,999,8.795972
-1.06828,999,9.043846
-0.908604,999,9.288529
-1.049695,999,9.53198
-0.933985,999,9.782475
-1.144374,999,10.032504
-1.054915,999,10.284837
-1.016243,999,10.53044
-0.960575,999,10.782155
-1.018045,999,11.033108
-1.061235,999,11.284289
-1.095569,999,11.532665
-1.156854,999,11.785204
-1.085846,999,12.04016
-1.052001,999,12.287668
-0.959644,999,12.533325
-1.000969,999,12.78173
-1.060062,999,13.029161
-1.070961,999,13.276239
-1.101282,999,13.521052
-1.13463,999,13.773056
-1.091334,999,14.032891
-1.107328,999,14.287649
-1.147623,999,14.53365
-1.083532,999,14.785666
-1.019301,999,15.041106
-1.096191,999,15.315616
-0.990172,999,15.566824
-1.035913,999,15.832
-1.104178,999,16.078268
-1.179952,999,16.327508
-1.020381,999,16.648409
-1.083181,999,16.8945
-1.090608,999,17.146614
-1.161815,999,17.395818
-1.090697,999,17.641205
-1.091428,999,17.885024
-1.107872,999,18.135312
-1.028186,999,18.377592
-1.048447,999,18.62444
-1.021542,999,18.870107
-1.037248,999,19.117385
-1.068344,999,19.365032
-1.064095,999,19.612378
-1.009656,999,19.857973
-1.08134,999,20.104364
-1.021478,999,20.375196
-0.990239,999,20.662112
-1.068948,999,20.909922
-0.973431,999,21.16923
-1.079133,999,21.421744
-1.040974,999,21.674011
-0.946915,999,21.930922
-1.142182,999,22.186513
-1.052302,999,22.432697
-1.049511,999,22.701271
-1.091112,999,22.952099
-1.064983,999,23.194908
-1.029492,999,23.441926
-1.118081,999,23.686123
-1.031947,999,23.929245
-0.945656,999,24.175663
-1.071712,999,24.418716
-0.948068,999,24.665508
-1.099887,999,24.918799
-1.061291,999,25.165509
-1.032913,999,25.412467
-0.90251,999,25.661055
-0.99122,999,25.908147
-0.981712,999,26.153461
-1.021354,999,26.401788
-1.063962,999,26.647861
-1.006053,999,26.921768
-1.063988,999,27.188872
-1.038137,999,27.484503
-0.998927,999,27.791875
-1.067512,999,28.045475
-0.965757,999,28.315534
-1.125473,999,28.560819
-1.173481,999,28.806813
-1.117357,999,29.058084
-1.137441,999,29.347503
-1.068845,999,29.606288
