#{"t_start": 1748484005.3281434, "env_id": "MountainCarContinuous-v0"}
r,l,t
-4.638002,999,0.269398
-0.96836,999,0.512557
-1.131977,999,0.763067
-1.278955,999,1.017936
-1.307482,999,1.274766
-1.164124,999,1.525805
-1.048866,999,1.771516
-1.034742,999,2.013681
-1.029563,999,2.259816
-1.178998,999,2.525398
-1.332845,999,2.767675
-1.750808,999,3.005961
-2.180738,999,3.263103
-2.881544,999,3.51888
-3.60363,999,3.783578
-4.321024,999,4.035179
-4.788055,999,4.28649
-4.518833,999,4.538187
-4.394141,999,4.797956
-3.989528,999,5.038899
-3.250604,999,5.282504
-2.509136,999,5.524519
-2.063639,999,5.788248
-1.584219,999,6.038107
-1.354293,999,6.290662
-1.128099,999,6.540854
-1.085084,999,6.802405
-1.072238,999,7.041816
-1.025933,999,7.313644
-1.117648,999,7.565126
-1.17867,999,7.818273
-1.266855,999,8.071806
-1.287973,999,8.325575
-1.37105,999,8.576701
-1.227605,999,8.828996
-1.171067,999,9.082525
-1.145115,999,9.336782
-1.101637,999,9.587204
-1.125606,999,9.836552
-1.055816,999,10.078987
-1.038615,999,10.323155
-1.065163,999,10.571305
-1.131566,999,10.817665
-1.288643,999,11.077807
-1.259738,999,11.375731
-1.335325,999,11.633986
-1.300827,999,11.884009
-1.184111,999,12.132794
-1.206086,999,12.382664
-1.172911,999,12.63596
-1.240788,999,12.888061
-1.210418,999,13.140743
-1.313691,999,13.391528
-1.26709,999,13.641046
-1.304691,999,13.927551
-1.173167,999,14.177244
-1.229214,999,14.412052
-1.296389,999,14.680748
-1.305067,999,14.931118
-1.233435,999,15.165626
-1.300415,999,15.410537
-1.172188,999,15.655757
-1.200415,999,15.897804
-1.235249,999,16.142393
-1.18276,999,16.389525
-1.166356,999,16.637455
-1.230001,999,16.881341
-1.14633,999,17.12401
-1.266101,999,17.370232
-1.338179,999,17.616384
-1.256905,999,17.872209
-1.100078,999,18.122358
-1.134092,999,18.373191
-1.117814,999,18.629172
-1.154482,999,18.875052
-1.373019,999,19.131718
-1.176769,999,19.381724
-1.426089,999,19.648723
-1.244198,999,19.897173
-1.092659,999,20.162213
-1.141033,999,20.419333
-1.233386,999,20.664726
-1.234429,999,20.922606
-1.186259,999,21.166081
-1.299144,999,21.420873
-1.300732,999,21.670052
-1.155152,999,21.917158
-1.191317,999,22.167389
-1.148558,999,22.412387
-1.142904,999,22.656603
-1.144139,999,22.903498
-1.170005,999,23.147879
-1.203714,999,23.395658
-1.19662,999,23.638393
-1.2779,999,23.884257
-1.207552,999,24.13782
-1.251602,999,24.387421
-1.201242,999,24.631484
-1.188571,999,24.878981
-1.357789,999,25.140435
-1.187247,999,25.384641
-1.309389,999,25.653996
-1.259057,999,25.892312
-1.145539,999,26.144264
-1.197394,999,26.393803
-1.182595,999,26.65022
-1.135241,999,26.894999
-1.117605,999,27.154811
-1.245198,999,27.445637
-1.358832,999,27.69078
-1.089517,999,27.9354
-1.113262,999,28.199923
-1.223796,999,28.481614
-1.072321,999,28.744645
-1.233344,999,28.982737
-1.253808,999,29.279845
-1.221372,999,29.565082
-1.195879,999,29.831743
-1.235244,999,30.064521
-1.274595,999,30.315183
-1.113548,999,30.57611
-1.295225,999,30.831762
-1.115624,999,31.089991
-1.235379,999,31.335292
-1.225779,999,31.584922
-1.170149,999,31.867681
-1.223609,999,32.103301
-1.160066,999,32.354846
-1.283963,999,32.603178
-1.215529,999,32.85013
-1.232057,999,33.095904
-1.224334,999,33.348535
-1.249572,999,33.60013
-1.123472,999,33.848136
-1.156663,999,34.092921
-1.179418,999,34.333261
-1.114826,999,34.590711
-1.301007,999,34.877713
-1.273853,999,35.162874
-1.336984,999,35.421632
-1.220194,999,35.699228
-1.257571,999,35.953725
-1.154023,999,36.193919
-1.170157,999,36.432289
-1.182451,999,36.710073
-1.035813,999,36.944873
-1.143961,999,37.187289
-1.251612,999,37.435083
-1.083471,999,37.678609
-1.03805,999,37.939873
-0.989198,999,38.193214
-1.031401,999,38.442619
-0.99228,999,38.689985
-0.974508,999,38.928772
-1.036906,999,39.172639
-1.028309,999,39.426811
-1.098586,999,39.675947
-0.998873,999,39.926773
-1.221322,999,40.174377
-1.126449,999,40.418299
-1.19785,999,40.664904
-1.283451,999,40.911837
-1.225801,999,41.15758
-1.132894,999,41.404169
-1.035656,999,41.658141
-1.10973,999,41.90456
-1.168905,999,42.152788
-1.078411,999,42.407511
-1.06585,999,42.661
-1.210912,999,42.914846
-1.219562,999,43.160811
-1.300589,999,43.408451
-1.334853,999,43.653038
-1.138247,999,43.89728
-1.179471,999,44.180832
-1.027098,999,44.420009
-1.073185,999,44.665023
-0.955129,999,44.91001
-1.086047,999,45.152363
-0.992344,999,45.393655
-1.014968,999,45.638668
-1.066916,999,45.888825
-1.185298,999,46.136136
-1.209277,999,46.382068
-1.18099,999,46.630385
-1.264627,999,46.876683
-1.103456,999,47.122865
-1.043602,999,47.370478
-1.111172,999,47.610287
-1.028351,999,47.854075
-1.200825,999,48.101115
-1.088619,999,48.34478
-1.068601,999,48.592541
-1.047066,999,48.840478
-1.04116,999,49.085377
-1.07281,999,49.327754
-1.195159,999,49.570684
-1.288748,999,49.829642
-1.207986,999,50.123674
-1.287334,999,50.364941
-1.174995,999,50.60139
-1.120864,999,50.86095
-1.06375,999,51.10271
-1.036013,999,51.347295
-1.072346,999,51.5972
-1.028648,999,51.845816
-1.069767,999,52.104667
-1.067314,999,52.35771
-1.104729,999,52.613014
-1.157156,999,52.865457
-1.183624,999,53.110883
-1.207674,999,53.357327
-1.166122,999,53.608333
-1.092186,999,53.858039
-1.050996,999,54.104343
-1.15149,999,54.352454
-1.00264,999,54.596771
-1.066357,999,54.847252
-1.159863,999,55.098164
-1.113915,999,55.342455
-1.02756,999,55.586796
-1.144542,999,55.899066
-1.127417,999,56.278658
-1.094884,999,56.552024
-1.183206,999,56.815588
-1.250244,999,57.0583
-1.206175,999,57.305394
-1.108922,999,57.612719
-1.08274,999,57.879689
-1.093734,999,58.129378
-1.097226,999,58.382195
-1.054378,999,58.638987
-1.105136,999,58.890966
-1.183643,999,59.142847
-1.222029,999,59.399625
-1.104043,999,59.648834
-1.157997,999,59.901082
-1.245525,999,60.156573
-1.321597,999,60.401593
-1.171799,999,60.660584
-1.089872,999,60.910649
-1.146619,999,61.162821
-0.974007,999,61.430564
-1.138581,999,61.713085
-1.079794,999,61.952932
-1.19301,999,62.196289
-1.185234,999,62.439425
-1.121464,999,62.691863
-1.116461,999,62.938697
-1.081983,999,63.177949
-1.146024,999,63.42472
-1.146567,999,63.667068
-1.182204,999,63.916809
-1.214379,999,64.16726
-1.103166,999,64.415269
-1.164987,999,64.658262
-1.115185,999,64.914351
-1.193297,999,65.182354
-1.093731,999,65.449353
-1.125869,999,65.718196
-1.049901,999,65.95918
-1.16842,999,66.208685
-1.246068,999,66.46122
-1.175577,999,66.727198
-1.10235,999,66.975883
-1.202331,999,67.219936
-1.153181,999,67.474562
-1.143235,999,67.724007
-1.074517,999,67.993872
-1.092839,999,68.231415
