#{"t_start": 1748485150.980838, "env_id": "MountainCarContinuous-v0"}
r,l,t
-4.91443,999,0.277339
-0.968909,999,0.514907
-1.073084,999,0.76301
-1.376494,999,1.007962
-1.807742,999,1.280231
-2.48692,999,1.522939
-3.458334,999,1.772678
-4.52369,999,2.049821
-5.995927,999,2.291699
-7.247852,999,2.545142
-8.672083,999,2.789442
-9.989397,999,3.04747
-11.520812,999,3.293579
-12.354775,999,3.541007
-13.300784,999,3.787353
-14.038526,999,4.066264
-14.498124,999,4.328772
-14.214736,999,4.565858
-14.576306,999,4.809974
-13.763473,999,5.055408
-13.41888,999,5.302992
-12.548251,999,5.556202
-11.384273,999,5.991161
-10.443393,999,6.315909
-9.115873,999,6.576338
-8.235916,999,6.83715
-6.824101,999,7.086205
-5.538089,999,7.334034
-4.680091,999,7.583253
-3.536543,999,7.826124
-2.60167,999,8.075105
-2.282809,999,8.326287
-1.517083,999,8.583862
-1.206805,999,8.829007
-1.049177,999,9.078544
-1.042222,999,9.328761
-1.089129,999,9.61126
-1.148215,999,9.866731
-1.237474,999,10.105321
-1.540035,999,10.349806
-1.851433,999,10.630665
-2.155384,999,10.900733
-2.468897,999,11.15561
-2.568999,999,11.40209
-3.187808,999,11.648798
-3.126719,999,11.903782
-3.404684,999,12.189456
-3.501993,999,12.434809
-3.576227,999,12.685037
-3.314185,999,12.934314
-3.274217,999,13.184482
-3.076367,999,13.429894
-2.764909,999,13.674901
-2.629168,999,13.918
-2.436731,999,14.169406
-2.230491,999,14.411923
-1.861472,999,14.657905
-1.916009,999,14.903733
-1.8093,999,15.160474
-1.635829,999,15.406563
-1.540412,999,15.653145
-1.565366,999,15.902545
-1.397765,999,16.146353
-1.291731,999,16.397819
-1.231701,999,16.650927
-1.252465,999,16.902694
-1.200613,999,17.163142
-1.223071,999,17.404927
-1.088413,999,17.652121
-1.275414,999,17.913551
-1.066946,999,18.162876
-1.05156,999,18.409858
-0.943816,999,18.656896
-1.090648,999,18.907582
-1.072868,999,19.171745
-1.044801,999,19.428236
-0.998216,999,19.664984
-1.011964,999,19.918533
-0.991425,999,20.192344
-1.067623,999,20.463948
-1.058699,999,20.712192
-1.026077,999,20.95262
-1.14373,999,21.21433
-1.111314,999,21.469953
-1.05885,999,21.714671
-1.06083,999,21.961241
-1.079413,999,22.203406
-1.149732,999,22.451952
-1.250904,999,22.702016
-1.10097,999,23.012454
-1.006208,999,23.280271
-0.967398,999,23.512136
-0.95622,999,23.75908
-1.036685,999,24.017384
-1.049802,999,24.259294
-0.988436,999,24.5046
-1.014538,999,24.75344
-0.973387,999,25.010164
-0.954661,999,25.251076
-0.986384,999,25.483506
-0.963686,999,25.734514
-0.991161,999,25.977826
-1.038305,999,26.226833
-1.09665,999,26.468534
-1.040506,999,26.715803
-1.017963,999,26.964892
-1.060456,999,27.21462
-1.007178,999,27.461591
-0.984458,999,27.711776
-1.035223,999,27.963729
-1.023048,999,28.211118
-0.987966,999,28.46036
-1.063107,999,28.709304
-1.071736,999,28.954807
-1.03257,999,29.208245
-0.993064,999,29.454982
-1.05618,999,29.699167
-0.927935,999,29.94352
-0.939165,999,30.18854
-1.101747,999,30.433187
-1.083045,999,30.680419
-0.995186,999,30.934593
-1.007244,999,31.177019
-1.00205,999,31.422805
-1.002474,999,31.669234
-0.980582,999,31.930491
-0.992538,999,32.209322
-0.999503,999,32.44955
-0.941146,999,32.707657
-1.006816,999,32.963879
-0.97348,999,33.206623
-0.951254,999,33.451389
-1.003166,999,33.700872
-1.007114,999,33.94914
-0.973425,999,34.194329
-0.994655,999,34.437971
-0.97527,999,34.680393
-1.03764,999,34.926966
-0.984752,999,35.189717
-0.99906,999,35.535635
-0.910391,999,35.793377
-1.058203,999,36.049186
-0.855403,999,36.306584
-0.984411,999,36.55197
-1.00474,999,36.800155
-1.035454,999,37.060985
-1.005323,999,37.31023
-1.019827,999,37.555454
-1.075041,999,37.804272
-0.96418,999,38.115772
-1.099482,999,38.420773
-0.974321,999,38.691072
-0.965085,999,38.976081
-0.967182,999,39.268009
-1.031014,999,39.551445
-1.011576,999,39.831635
-1.022863,999,40.074
-0.995305,999,40.328366
-1.023392,999,40.567253
-0.976976,999,40.812621
-1.011075,999,41.05693
-1.047605,999,41.299749
-0.96689,999,41.559717
-0.964879,999,41.819294
-0.999651,999,42.066724
-1.026539,999,42.32162
-1.045678,999,42.56909
-1.012927,999,42.814404
-1.028927,999,43.063216
-1.028992,999,43.335402
-1.046388,999,43.596006
-0.999508,999,43.835044
-0.984063,999,44.083004
-0.98228,999,44.32522
-1.003125,999,44.573691
-1.057388,999,44.823477
-0.983603,999,45.074934
-0.979597,999,45.318678
-0.995058,999,45.560659
-0.994383,999,45.810153
-0.991518,999,46.085074
-1.011503,999,46.327306
-0.996209,999,46.576119
-0.987577,999,46.825657
-0.936911,999,47.072058
-1.097306,999,47.318118
-1.051839,999,47.563716
-0.987008,999,47.816208
-0.983697,999,48.081681
-1.025153,999,48.467001
-0.962097,999,48.750726
-1.074918,999,49.008533
-1.035861,999,49.26371
-1.063921,999,49.515269
-0.975477,999,49.761763
-1.03826,999,50.006952
-1.019438,999,50.256479
-1.071437,999,50.499948
-1.036663,999,50.768316
-0.997984,999,51.035402
-0.99804,999,51.280998
-1.125156,999,51.554618
-1.057619,999,51.806047
-1.010799,999,52.065554
-0.985911,999,52.310786
-0.926598,999,52.556682
-0.928054,999,52.801346
-0.932638,999,53.044941
-0.984013,999,53.316072
-0.918091,999,53.584001
-1.043976,999,53.830568
-1.043602,999,54.087649
-1.059773,999,54.329476
-1.004208,999,54.588444
-1.015228,999,54.853575
-1.014942,999,55.102707
-1.025037,999,55.385783
-0.956948,999,55.668038
-1.100183,999,55.904376
-0.989396,999,56.150967
-1.086725,999,56.401429
-0.950556,999,56.6556
-1.047935,999,56.927131
-0.935737,999,57.171657
-1.126384,999,57.415925
-0.956538,999,57.660094
-0.976583,999,57.925576
-0.991017,999,58.226574
-1.011534,999,58.487374
-1.01652,999,58.737439
-0.940591,999,58.987482
-1.051059,999,59.236427
-0.983166,999,59.505986
-1.12428,999,59.764343
-0.957147,999,60.008568
-1.052587,999,60.271959
