#{"t_start": 1748484998.7202935, "env_id": "MountainCarContinuous-v0"}
r,l,t
-5.879844,999,0.239793
-2.053303,999,0.48619
-1.599568,999,0.731715
-1.234498,999,0.982676
-1.04223,999,1.245132
-0.957428,999,1.522202
-1.134027,999,1.766057
-1.242047,999,2.005552
-1.386673,999,2.257298
-1.383681,999,2.54737
-1.418389,999,2.813852
-1.357227,999,3.052814
-1.384605,999,3.298433
-1.153905,999,3.540702
-1.188523,999,3.80225
-1.101717,999,4.056482
-1.09183,999,4.316385
-0.951658,999,4.561613
-0.925105,999,4.813726
-0.993748,999,5.061853
-1.016895,999,5.304833
-1.238715,999,5.556528
-1.178792,999,5.8332
-1.450175,999,6.074971
-1.46959,999,6.330603
-1.457529,999,6.574131
-1.558915,999,6.825143
-1.560767,999,7.071329
-1.599718,999,7.317858
-1.521381,999,7.559094
-1.421057,999,7.80342
-1.386438,999,8.068239
-1.272638,999,8.310527
-1.107334,999,8.556186
-1.094559,999,8.799558
-1.020313,999,9.046519
-0.977772,999,9.291789
-1.023729,999,9.533526
-1.21677,999,9.779998
-1.197501,999,10.024528
-1.467721,999,10.267
-1.535404,999,10.515805
-1.479163,999,10.76765
-1.716833,999,11.017237
-1.79483,999,11.258288
-1.660411,999,11.5022
-1.651171,999,11.743023
-1.46613,999,11.984206
-1.28574,999,12.241047
-1.202282,999,12.504923
-1.269365,999,12.746468
-1.079254,999,12.997276
-1.069209,999,13.241181
-1.01538,999,13.49788
-1.04806,999,13.802053
-0.985344,999,14.03924
-1.079882,999,14.274887
-1.132505,999,14.517545
-1.128234,999,14.765685
-1.217516,999,15.062376
-1.190884,999,15.318491
-1.055756,999,15.575613
-1.032534,999,15.814977
-1.108536,999,16.058676
-1.066791,999,16.306592
-1.099159,999,16.573568
-1.079771,999,16.856058
-0.955047,999,17.105678
-1.057534,999,17.354515
-1.000213,999,17.606767
-1.045222,999,17.860633
-1.024441,999,18.120208
-1.018092,999,18.362788
-1.058651,999,18.602892
-1.064801,999,18.845774
-1.103939,999,19.095149
-1.030711,999,19.344135
-1.048137,999,19.598792
-1.083369,999,19.85268
-1.001414,999,20.104342
-0.941386,999,20.35348
-1.01602,999,20.611366
-1.008688,999,20.865458
-0.982204,999,21.111614
-1.074392,999,21.392232
-1.040368,999,21.634099
-0.982549,999,21.890648
-1.018083,999,22.140055
-0.934054,999,22.404568
-0.988946,999,22.676693
-0.912341,999,22.92644
-0.995133,999,23.182703
-0.970266,999,23.430818
-1.071192,999,23.672827
-0.98572,999,23.912343
-0.992945,999,24.194947
-1.04739,999,24.440819
-0.982709,999,24.677532
-1.037689,999,24.919008
-1.021864,999,25.162041
-0.975207,999,25.407751
-0.986739,999,25.648308
-1.006171,999,25.891381
-1.014688,999,26.128136
-1.052162,999,26.408871
-1.084508,999,26.648172
-1.011839,999,26.8885
-0.925897,999,27.130558
-0.975631,999,27.375617
-1.002231,999,27.622074
-1.078467,999,27.861007
-1.026868,999,28.105118
-0.985201,999,28.351357
-1.015186,999,28.597334
-0.959322,999,28.840904
-1.047962,999,29.092801
-1.06658,999,29.339922
-1.124627,999,29.584768
-0.946648,999,29.883326
-1.028334,999,30.149559
-1.043237,999,30.399479
-1.01304,999,30.6375
-1.002341,999,30.879237
-0.939487,999,31.124093
-0.958395,999,31.369208
-1.030255,999,31.616408
-1.001076,999,31.85768
-1.020115,999,32.102102
-0.990149,999,32.363359
-1.052629,999,32.623929
-1.037083,999,32.866806
-1.045919,999,33.12108
-1.041419,999,33.372346
-1.052364,999,33.618448
-1.041231,999,33.89098
-0.944848,999,34.14189
-0.944166,999,34.399359
-0.996346,999,34.651626
-0.954216,999,34.900341
-1.068173,999,35.151855
-0.987855,999,35.407257
-1.060558,999,35.713298
-1.085649,999,35.977216
-1.048222,999,36.392643
-0.971347,999,36.682993
-0.99664,999,36.935315
-0.975543,999,37.184798
-1.033444,999,37.47121
-1.014477,999,37.760875
-0.985168,999,37.996356
-0.957278,999,38.283083
-1.020793,999,38.535484
-0.965895,999,38.791716
-1.122695,999,39.045079
-1.107209,999,39.295868
-0.981471,999,39.570339
-1.033368,999,39.818887
-0.990692,999,40.061249
-1.102,999,40.316813
-1.056828,999,40.562846
-1.070333,999,40.814902
-1.071428,999,41.061736
-1.031872,999,41.311775
-1.01679,999,41.572321
-0.999526,999,41.854501
-0.991603,999,42.139636
-1.063685,999,42.397015
-0.976591,999,42.642955
-1.029186,999,42.890869
-1.030834,999,43.138777
-1.018311,999,43.388167
-1.042829,999,43.632752
-1.107551,999,43.882476
-1.034357,999,44.135188
-1.045198,999,44.383787
-1.029162,999,44.633784
-1.049296,999,44.877814
-0.962248,999,45.127326
-0.967234,999,45.366538
-0.956111,999,45.611137
-1.061197,999,45.856804
-1.007858,999,46.10255
-1.041529,999,46.408394
-1.011183,999,46.658485
-1.095951,999,46.901214
-0.988112,999,47.159593
-0.901787,999,47.409672
-1.003339,999,47.651133
-0.983423,999,47.902821
-1.011866,999,48.146408
-1.036862,999,48.390952
-0.984548,999,48.630413
-1.013379,999,48.879164
-0.913265,999,49.129828
-1.021483,999,49.374015
-1.046784,999,49.620723
-0.945549,999,49.870027
-1.027465,999,50.114901
-1.01068,999,50.360445
-1.002931,999,50.602414
-0.962697,999,50.844502
-1.030876,999,51.086378
-0.944145,999,51.332536
-1.084442,999,51.583763
-1.026347,999,51.82937
-1.054313,999,52.077647
-0.953583,999,52.331245
-0.928433,999,52.578411
-0.93216,999,52.817923
-0.979149,999,53.066165
-1.039089,999,53.307932
-1.004786,999,53.578171
-0.966345,999,53.820637
-0.987978,999,54.066105
-1.01549,999,54.331182
-0.98142,999,54.613947
-0.976866,999,54.859055
-1.108017,999,55.100838
-1.013908,999,55.341888
-1.067432,999,55.596015
-1.004355,999,55.84391
-0.993709,999,56.12023
-1.022257,999,56.383485
-1.015934,999,56.640996
-1.074288,999,56.883159
-1.003236,999,57.126573
-0.975222,999,57.383649
-0.96519,999,57.641997
-1.045959,999,57.893425
-1.021395,999,58.147887
-1.017033,999,58.399201
-0.969622,999,58.648692
-0.977713,999,58.893275
-0.963076,999,59.14877
-0.939924,999,59.399785
-0.983635,999,59.642404
-1.063501,999,59.904545
-1.024606,999,60.149664
-1.013898,999,60.394847
-0.982835,999,60.636592
-1.045606,999,60.927908
-1.050948,999,61.173086
-1.001903,999,61.411393
-0.967272,999,61.653083
-1.053719,999,61.897274
-1.049008,999,62.144032
-0.992537,999,62.400427
-1.097718,999,62.657147
-1.039418,999,62.897125
-1.032622,999,63.137084
-0.992102,999,63.385134
-1.010838,999,63.628364
-1.020775,999,63.86604
-1.010623,999,64.138018
-1.007872,999,64.39526
-0.97025,999,64.642059
-1.018264,999,64.885383
-1.026637,999,65.178837
-1.022667,999,65.42472
-1.065137,999,65.669549
-1.084202,999,65.924793
-0.990507,999,66.183061
-1.025547,999,66.482552
-1.058908,999,66.769701
-1.040972,999,67.047004
-1.147599,999,67.291183
-1.030268,999,67.537609
-1.005643,999,67.78353
-1.034066,999,68.050273
-1.097444,999,68.323888
-1.076331,999,68.570834
-1.084623,999,68.811343
-1.00874,999,69.110354
-0.998158,999,69.434051
-1.006258,999,69.674522
-0.939556,999,69.91534
-1.048316,999,70.172668
-1.022159,999,70.418844
-0.91452,999,70.663489
-0.991085,999,70.909037
-0.98954,999,71.159477
-0.998356,999,71.413629
-0.97696,999,71.66724
-0.905507,999,71.911213
-1.082225,999,72.155505
-1.053088,999,72.407592
-1.002001,999,72.652692
-1.012042,999,72.896108
-0.962664,999,73.141841
-0.90509,999,73.389272
-1.016312,999,73.630393
-0.973855,999,73.88829
-0.985788,999,74.133714
-1.019214,999,74.388377
-1.11495,999,74.639169
-0.992612,999,74.886783
-0.966065,999,75.130525
-0.993063,999,75.377956
-0.935127,999,75.621179
-0.973003,999,75.87296
-0.974282,999,76.132336
