#{"t_start": 1748388593.1924658, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.01225
-200.0,200,0.021964
-200.0,200,0.031683
-200.0,200,0.041414
-200.0,200,0.051008
-200.0,200,0.134633
-200.0,200,0.227111
-200.0,200,0.317124
-200.0,200,0.41796
-200.0,200,0.505979
-200.0,200,0.591641
-200.0,200,0.673735
-200.0,200,0.770143
-200.0,200,0.866197
-200.0,200,0.947378
-200.0,200,1.034853
-200.0,200,1.117154
-200.0,200,1.196755
-200.0,200,1.301529
-200.0,200,1.412427
-200.0,200,1.563489
-200.0,200,1.721533
-200.0,200,1.88246
-200.0,200,2.027198
-200.0,200,2.129111
-200.0,200,2.218111
-200.0,200,2.311766
-200.0,200,2.446656
-200.0,200,2.569655
-200.0,200,2.717693
-200.0,200,3.010426
-200.0,200,3.150912
-200.0,200,3.278934
-200.0,200,3.450561
-200.0,200,3.562427
-200.0,200,3.682619
-200.0,200,3.802542
-200.0,200,3.955792
-200.0,200,4.044785
-200.0,200,4.160472
-200.0,200,4.2826
-200.0,200,4.391743
-200.0,200,4.504172
-200.0,200,4.659826
-200.0,200,4.746747
-200.0,200,4.849264
-200.0,200,4.955707
-200.0,200,5.057791
-200.0,200,5.157526
-200.0,200,5.261033
-200.0,200,5.384166
-200.0,200,5.657185
-200.0,200,5.862421
-200.0,200,6.0231
-200.0,200,6.28765
-200.0,200,6.439462
-200.0,200,6.681869
-200.0,200,6.870375
-200.0,200,7.029261
-200.0,200,7.202333
-200.0,200,7.34558
-200.0,200,7.52724
-200.0,200,7.649163
-200.0,200,7.830628
-200.0,200,7.924895
-200.0,200,8.038785
-200.0,200,8.154793
-200.0,200,8.270626
-200.0,200,8.36431
-200.0,200,8.463717
-200.0,200,8.576121
-200.0,200,8.728465
-200.0,200,8.855126
-200.0,200,8.99308
-200.0,200,9.234169
-200.0,200,9.379779
-200.0,200,9.525191
-200.0,200,9.668453
-200.0,200,9.894737
-200.0,200,10.125926
-200.0,200,10.284708
-200.0,200,10.413359
-200.0,200,10.547827
-200.0,200,10.650188
-200.0,200,10.759675
-200.0,200,10.87186
-200.0,200,11.043332
-200.0,200,11.164974
-200.0,200,11.275538
-200.0,200,11.378101
-200.0,200,11.488335
-200.0,200,11.610137
-200.0,200,11.721277
-200.0,200,11.876257
-200.0,200,12.044836
-200.0,200,12.170213
-200.0,200,12.284249
-200.0,200,12.411397
-200.0,200,12.536049
-200.0,200,12.662752
-200.0,200,12.843651
-200.0,200,13.084527
-200.0,200,13.216171
-200.0,200,13.340014
-200.0,200,13.502453
-200.0,200,13.626493
-200.0,200,13.770625
-200.0,200,13.911062
-200.0,200,14.034049
-200.0,200,14.346768
-200.0,200,14.509932
-200.0,200,14.635961
-200.0,200,14.806051
-200.0,200,15.084577
-200.0,200,15.18404
-200.0,200,15.293233
-200.0,200,15.399266
-200.0,200,15.522444
-200.0,200,15.651525
-200.0,200,15.764379
-200.0,200,15.926167
-200.0,200,16.034197
-200.0,200,16.159681
-200.0,200,16.268771
-200.0,200,16.380514
-200.0,200,16.502574
-200.0,200,16.633317
-200.0,200,16.751037
-200.0,200,16.884254
-200.0,200,16.992462
-200.0,200,17.133794
-200.0,200,17.24057
-200.0,200,17.381111
-200.0,200,17.585313
-200.0,200,17.711145
-200.0,200,17.848052
-200.0,200,17.993124
-200.0,200,18.112248
-200.0,200,18.228061
-200.0,200,18.341357
-200.0,200,18.46658
-200.0,200,18.588355
-200.0,200,18.735714
-200.0,200,18.863247
-200.0,200,18.987378
-200.0,200,19.103577
-200.0,200,19.244466
-200.0,200,19.384116
-200.0,200,19.507954
-200.0,200,19.62833
-200.0,200,19.761865
-200.0,200,19.874477
-200.0,200,20.019406
-200.0,200,20.150136
-200.0,200,20.271872
-200.0,200,20.395982
-200.0,200,20.529035
-200.0,200,20.637761
-200.0,200,20.755316
-200.0,200,20.874359
-200.0,200,20.997247
-200.0,200,21.118362
-200.0,200,21.245664
-200.0,200,21.35941
-200.0,200,21.492311
-200.0,200,21.601814
-200.0,200,21.744621
-200.0,200,21.853395
-200.0,200,21.984677
-200.0,200,22.112478
-200.0,200,22.274606
-200.0,200,22.437346
-200.0,200,22.582369
-200.0,200,22.800715
-200.0,200,22.927473
-200.0,200,23.048354
-200.0,200,23.201928
-200.0,200,23.315613
-200.0,200,23.466534
-200.0,200,23.603027
-200.0,200,23.744871
-200.0,200,23.864614
-200.0,200,23.983762
-200.0,200,24.136912
-200.0,200,24.258707
-200.0,200,24.376422
-200.0,200,24.516783
-200.0,200,24.637636
-200.0,200,24.766121
-200.0,200,24.877242
-200.0,200,25.006677
-200.0,200,25.11261
-200.0,200,25.229879
-200.0,200,25.382154
-200.0,200,25.526108
-200.0,200,25.719348
-200.0,200,25.841801
-200.0,200,25.988178
-200.0,200,26.098641
-200.0,200,26.215964
-200.0,200,26.33698
-200.0,200,26.466886
-200.0,200,26.576304
-200.0,200,26.703114
-200.0,200,26.811184
-200.0,200,26.971212
-200.0,200,27.103148
-200.0,200,27.31387
-200.0,200,27.423802
-200.0,200,27.571588
-200.0,200,27.692979
-200.0,200,27.811868
-200.0,200,27.939924
-200.0,200,28.046554
-200.0,200,28.160961
-200.0,200,28.30751
-200.0,200,28.444066
-200.0,200,28.567249
-200.0,200,28.680768
-200.0,200,28.816102
-200.0,200,28.962584
-200.0,200,29.121756
-200.0,200,29.298021
-200.0,200,29.448661
-200.0,200,29.610711
-200.0,200,29.720423
-200.0,200,29.861969
-200.0,200,29.970114
-200.0,200,30.086627
-200.0,200,30.205615
-200.0,200,30.329972
-200.0,200,30.460672
-200.0,200,30.578185
-200.0,200,30.693847
-200.0,200,30.817393
-200.0,200,30.953775
-200.0,200,31.062915
-200.0,200,31.18755
-200.0,200,31.31039
-200.0,200,31.424578
-200.0,200,31.584191
-200.0,200,31.698725
-200.0,200,31.81275
-200.0,200,31.942641
-200.0,200,32.047278
-200.0,200,32.173186
-200.0,200,32.298976
-200.0,200,32.412616
-200.0,200,32.543182
-200.0,200,32.67442
-200.0,200,32.83119
-200.0,200,32.942826
-200.0,200,33.05525
-200.0,200,33.167659
-200.0,200,33.294539
-200.0,200,33.481404
-200.0,200,33.633331
-200.0,200,33.758369
-200.0,200,33.877721
-200.0,200,34.009176
-200.0,200,34.154515
-200.0,200,34.303588
-200.0,200,34.457172
-200.0,200,34.58761
-200.0,200,34.709955
-200.0,200,34.828379
-200.0,200,34.950852
-200.0,200,35.069776
-200.0,200,35.194134
-200.0,200,35.311688
-200.0,200,35.432802
-200.0,200,35.561443
-200.0,200,35.67212
-200.0,200,35.820627
-200.0,200,35.928898
-200.0,200,36.050577
-200.0,200,36.191618
-200.0,200,36.32161
-200.0,200,36.492766
-200.0,200,36.610793
-200.0,200,36.728162
-200.0,200,36.855845
-200.0,200,36.962609
-200.0,200,37.082736
-200.0,200,37.200638
-200.0,200,37.315482
-200.0,200,37.433587
-200.0,200,37.578915
-200.0,200,37.691671
-200.0,200,37.806357
-200.0,200,37.926094
-200.0,200,38.045813
-200.0,200,38.181065
-200.0,200,38.289595
-200.0,200,38.415546
-200.0,200,38.532805
-200.0,200,38.673811
-200.0,200,38.880987
-200.0,200,39.014797
-200.0,200,39.152825
-200.0,200,39.352774
-200.0,200,39.47614
-200.0,200,39.630157
-200.0,200,39.741356
-200.0,200,39.860852
-200.0,200,40.015049
-200.0,200,40.171434
-200.0,200,40.285112
-200.0,200,40.401769
-200.0,200,40.515901
-200.0,200,40.641406
-200.0,200,40.760491
-200.0,200,40.90351
-200.0,200,41.029927
-200.0,200,41.14629
-200.0,200,41.267705
-200.0,200,41.392747
-200.0,200,41.523609
-200.0,200,41.668789
-200.0,200,41.837865
-200.0,200,41.956589
-200.0,200,42.071989
-200.0,200,42.186761
-200.0,200,42.302386
