#{"t_start": 1748379863.095726, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.012058
-200.0,200,0.021842
-200.0,200,0.031334
-200.0,200,0.040752
-200.0,200,0.050198
-200.0,200,0.137999
-200.0,200,0.217185
-200.0,200,0.295925
-200.0,200,0.381981
-200.0,200,0.46882
-200.0,200,0.572274
-200.0,200,0.660642
-200.0,200,0.74044
-200.0,200,0.820498
-200.0,200,0.911505
-200.0,200,0.995457
-200.0,200,1.084171
-200.0,200,1.168815
-200.0,200,1.253835
-200.0,200,1.341837
-200.0,200,1.454476
-200.0,200,1.554585
-200.0,200,1.65679
-200.0,200,1.74446
-200.0,200,1.867821
-200.0,200,1.96962
-200.0,200,2.07397
-200.0,200,2.179772
-200.0,200,2.286598
-200.0,200,2.379376
-200.0,200,2.511296
-200.0,200,2.598
-200.0,200,2.688187
-200.0,200,2.781791
-200.0,200,2.880158
-200.0,200,2.991777
-200.0,200,3.11058
-200.0,200,3.205356
-200.0,200,3.303035
-200.0,200,3.413801
-200.0,200,3.586277
-200.0,200,3.679232
-200.0,200,3.777697
-200.0,200,3.909088
-200.0,200,4.041434
-200.0,200,4.134905
-200.0,200,4.248989
-200.0,200,4.34222
-200.0,200,4.438841
-200.0,200,4.541744
-200.0,200,4.642702
-200.0,200,4.75369
-200.0,200,4.868912
-200.0,200,4.978066
-200.0,200,5.068711
-200.0,200,5.165844
-200.0,200,5.277383
-200.0,200,5.393858
-200.0,200,5.489535
-200.0,200,5.58927
-200.0,200,5.694068
-200.0,200,5.799948
-200.0,200,5.964096
-200.0,200,6.058756
-200.0,200,6.153042
-200.0,200,6.24577
-200.0,200,6.340755
-200.0,200,6.43976
-200.0,200,6.534803
-200.0,200,6.649551
-200.0,200,6.762746
-200.0,200,6.856753
-200.0,200,6.957563
-200.0,200,7.052694
-200.0,200,7.156854
-200.0,200,7.286266
-200.0,200,7.432255
-200.0,200,7.525894
-200.0,200,7.642735
-200.0,200,7.737121
-200.0,200,7.839707
-200.0,200,7.938472
-200.0,200,8.044889
-200.0,200,8.15902
-200.0,200,8.285713
-200.0,200,8.390331
-200.0,200,8.487314
-200.0,200,8.582662
-200.0,200,8.678324
-200.0,200,8.787178
-200.0,200,8.904069
-200.0,200,9.046764
-200.0,200,9.151246
-200.0,200,9.257613
-200.0,200,9.386988
-200.0,200,9.527587
-200.0,200,9.672691
-200.0,200,9.782707
-200.0,200,9.892596
-200.0,200,10.019047
-200.0,200,10.155453
-200.0,200,10.257628
-200.0,200,10.365966
-200.0,200,10.467943
-200.0,200,10.601543
-200.0,200,10.731327
-200.0,200,10.838467
-200.0,200,10.938428
-200.0,200,11.039664
-200.0,200,11.147755
-200.0,200,11.313875
-200.0,200,11.430378
-200.0,200,11.57329
-200.0,200,11.674123
-200.0,200,11.772387
-200.0,200,11.886549
-200.0,200,12.011066
-200.0,200,12.135217
-200.0,200,12.241791
-200.0,200,12.340272
-200.0,200,12.449103
-200.0,200,12.547599
-200.0,200,12.675203
-200.0,200,12.769876
-200.0,200,12.881036
-200.0,200,13.04236
-200.0,200,13.16962
-200.0,200,13.289176
-200.0,200,13.413449
-200.0,200,13.514977
-200.0,200,13.620889
-200.0,200,13.720996
-200.0,200,13.82581
-200.0,200,13.968839
-200.0,200,14.067785
-200.0,200,14.169491
-200.0,200,14.267765
-200.0,200,14.388139
-200.0,200,14.488765
-200.0,200,14.601707
-200.0,200,14.725509
-200.0,200,14.832721
-200.0,200,14.937527
-200.0,200,15.048156
-200.0,200,15.155261
-200.0,200,15.292537
-200.0,200,15.466099
-200.0,200,15.570093
-200.0,200,15.672953
-200.0,200,15.782369
-200.0,200,15.965345
-200.0,200,16.070647
-200.0,200,16.175355
-200.0,200,16.277495
-200.0,200,16.388113
-200.0,200,16.507616
-200.0,200,16.61988
-200.0,200,16.793336
-200.0,200,16.908551
-200.0,200,17.03482
-200.0,200,17.146874
-200.0,200,17.276953
-200.0,200,17.394678
-200.0,200,17.50326
-200.0,200,17.611107
-200.0,200,17.723255
-200.0,200,17.830173
-200.0,200,17.942881
-200.0,200,18.063366
-200.0,200,18.172106
-200.0,200,18.280929
-200.0,200,18.397394
-200.0,200,18.507036
-200.0,200,18.620578
-200.0,200,18.731535
-200.0,200,18.845107
-200.0,200,18.984112
-200.0,200,19.12984
-200.0,200,19.29271
-200.0,200,19.452126
-200.0,200,19.588457
-200.0,200,19.733702
-200.0,200,19.844911
-200.0,200,19.989459
-200.0,200,20.110538
-200.0,200,20.24443
-200.0,200,20.40667
-200.0,200,20.548823
-200.0,200,20.687984
-200.0,200,20.796077
-200.0,200,20.93583
-200.0,200,21.055449
-200.0,200,21.221571
-200.0,200,21.339818
-200.0,200,21.477648
-200.0,200,21.595002
-200.0,200,21.709171
-200.0,200,21.852492
-200.0,200,21.986029
-200.0,200,22.115223
-200.0,200,22.238659
-200.0,200,22.361083
-200.0,200,22.515111
-200.0,200,22.632145
-200.0,200,22.768654
-200.0,200,22.882707
-200.0,200,22.99415
-200.0,200,23.114278
-200.0,200,23.238439
-200.0,200,23.346938
-200.0,200,23.482835
-200.0,200,23.588985
-200.0,200,23.697984
-200.0,200,23.901475
-200.0,200,24.073812
-200.0,200,24.233166
-200.0,200,24.339138
-200.0,200,24.454116
-200.0,200,24.565375
-200.0,200,24.706058
-200.0,200,24.861278
-200.0,200,24.998197
-200.0,200,25.136116
-200.0,200,25.273099
-200.0,200,25.412684
-200.0,200,25.520919
-200.0,200,25.629885
-200.0,200,25.75369
-200.0,200,25.909847
-200.0,200,26.054207
-200.0,200,26.181107
-200.0,200,26.285913
-200.0,200,26.396534
-200.0,200,26.498179
-200.0,200,26.601358
-200.0,200,26.709769
-200.0,200,26.812125
-200.0,200,26.952422
-200.0,200,27.077674
-200.0,200,27.201848
-200.0,200,27.312668
-200.0,200,27.421558
-200.0,200,27.530078
-200.0,200,27.647534
-200.0,200,27.756371
-200.0,200,27.903861
-200.0,200,28.01583
-200.0,200,28.121177
-200.0,200,28.23296
-200.0,200,28.339339
-200.0,200,28.464058
-200.0,200,28.60238
-200.0,200,28.726315
-200.0,200,28.855227
-200.0,200,28.965963
-200.0,200,29.078301
-200.0,200,29.194229
-200.0,200,29.324776
-200.0,200,29.437275
-200.0,200,29.579291
-200.0,200,29.711645
-200.0,200,29.83992
-200.0,200,30.025515
-200.0,200,30.147206
-200.0,200,30.262727
-200.0,200,30.396283
-200.0,200,30.520427
-200.0,200,30.632186
-200.0,200,30.744165
-200.0,200,30.863871
-200.0,200,31.089125
-200.0,200,31.22108
-200.0,200,31.350363
-200.0,200,31.524467
-200.0,200,31.67204
-200.0,200,31.81856
-200.0,200,31.948929
-200.0,200,32.05539
-200.0,200,32.166924
-200.0,200,32.279498
-200.0,200,32.409085
-200.0,200,32.577207
-200.0,200,32.737335
-200.0,200,32.854902
-200.0,200,32.972377
-200.0,200,33.086386
-200.0,200,33.198071
-200.0,200,33.319966
-200.0,200,33.430209
-200.0,200,33.539277
-200.0,200,33.665628
-200.0,200,33.788521
-200.0,200,33.902344
-200.0,200,34.04484
-200.0,200,34.22743
-200.0,200,34.340196
-200.0,200,34.460984
-200.0,200,34.611121
-200.0,200,34.75527
-200.0,200,34.888531
-200.0,200,35.015017
-200.0,200,35.127003
-200.0,200,35.257361
-200.0,200,35.384094
-200.0,200,35.506219
-200.0,200,35.634364
-200.0,200,35.752723
-200.0,200,35.864552
-200.0,200,35.994534
-200.0,200,36.108995
-200.0,200,36.272986
-200.0,200,36.484251
-200.0,200,36.667968
-200.0,200,36.849148
-200.0,200,37.06166
-200.0,200,37.186545
-200.0,200,37.303442
-200.0,200,37.428259
-200.0,200,37.578043
-200.0,200,37.709849
-200.0,200,37.837955
-200.0,200,37.960628
-200.0,200,38.085465
-200.0,200,38.234924
-200.0,200,38.37634
-200.0,200,38.492548
-200.0,200,38.607093
-200.0,200,38.724034
-200.0,200,38.840308
-200.0,200,38.968042
-200.0,200,39.126996
-200.0,200,39.324049
-200.0,200,39.452734
-200.0,200,39.56832
-200.0,200,39.684312
-200.0,200,39.799821
-200.0,200,40.047637
-200.0,200,40.201923
-200.0,200,40.358222
-200.0,200,40.474031
-200.0,200,40.583978
-200.0,200,40.696894
-200.0,200,40.815065
-200.0,200,40.928251
-200.0,200,41.040245
-200.0,200,41.166713
-200.0,200,41.308082
-200.0,200,41.478598
-200.0,200,41.599043
-200.0,200,41.715241
-200.0,200,41.846969
-200.0,200,41.972549
-200.0,200,42.116536
-200.0,200,42.239918
-200.0,200,42.368118
-200.0,200,42.48209
-200.0,200,42.601631
-200.0,200,42.721463
-200.0,200,42.834291
-200.0,200,42.960008
-200.0,200,43.095579
-200.0,200,43.224444
-200.0,200,43.355431
-200.0,200,43.480416
-200.0,200,43.595575
