#{"t_start": 1748380446.575061, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.013471
-200.0,200,0.024657
-200.0,200,0.035754
-200.0,200,0.046787
-200.0,200,0.057446
-200.0,200,0.174383
-200.0,200,0.271647
-200.0,200,0.360784
-200.0,200,0.460672
-200.0,200,0.570185
-200.0,200,0.708288
-200.0,200,0.81496
-200.0,200,0.916423
-200.0,200,1.013772
-200.0,200,1.114369
-200.0,200,1.207901
-200.0,200,1.329537
-200.0,200,1.479894
-200.0,200,1.59406
-200.0,200,1.762857
-200.0,200,1.916209
-200.0,200,2.091582
-200.0,200,2.280596
-200.0,200,2.400864
-200.0,200,2.541625
-200.0,200,2.654049
-200.0,200,2.783864
-200.0,200,2.914534
-200.0,200,3.029886
-200.0,200,3.147801
-200.0,200,3.268981
-200.0,200,3.382481
-200.0,200,3.499528
-200.0,200,3.614511
-200.0,200,3.746933
-200.0,200,3.861897
-200.0,200,4.002712
-200.0,200,4.134047
-200.0,200,4.242442
-200.0,200,4.417385
-200.0,200,4.550165
-200.0,200,4.658655
-200.0,200,4.769891
-200.0,200,4.901377
-200.0,200,5.023293
-200.0,200,5.149917
-200.0,200,5.265424
-200.0,200,5.364474
-200.0,200,5.500495
-200.0,200,5.616064
-200.0,200,5.802777
-200.0,200,5.908288
-200.0,200,6.055681
-200.0,200,6.154555
-200.0,200,6.24585
-200.0,200,6.349011
-200.0,200,6.476408
-200.0,200,6.582389
-200.0,200,6.712446
-200.0,200,6.840489
-200.0,200,7.025729
-200.0,200,7.138594
-200.0,200,7.249908
-200.0,200,7.395983
-200.0,200,7.536768
-200.0,200,7.6483
-200.0,200,7.779463
-200.0,200,7.917395
-200.0,200,8.022697
-200.0,200,8.135871
-200.0,200,8.260458
-200.0,200,8.370124
-200.0,200,8.490544
-200.0,200,8.65923
-200.0,200,8.807297
-200.0,200,8.905622
-200.0,200,9.000103
-200.0,200,9.101738
-200.0,200,9.206626
-200.0,200,9.319127
-200.0,200,9.444852
-200.0,200,9.56869
-200.0,200,9.684949
-200.0,200,9.838431
-200.0,200,9.958822
-200.0,200,10.095638
-200.0,200,10.230887
-200.0,200,10.365258
-200.0,200,10.496675
-200.0,200,10.629132
-200.0,200,10.804637
-200.0,200,10.927461
-200.0,200,11.108244
-200.0,200,11.217057
-200.0,200,11.325425
-200.0,200,11.434883
-200.0,200,11.571246
-200.0,200,11.727621
-200.0,200,11.853102
-200.0,200,12.001139
-200.0,200,12.136765
-200.0,200,12.286694
-200.0,200,12.402199
-200.0,200,12.550748
-200.0,200,12.699414
-200.0,200,12.845164
-200.0,200,12.981744
-200.0,200,13.080605
-200.0,200,13.184502
-200.0,200,13.297804
-200.0,200,13.424447
-200.0,200,13.553493
-200.0,200,13.672594
-200.0,200,13.815528
-200.0,200,13.933201
-200.0,200,14.056927
-200.0,200,14.175898
-200.0,200,14.285877
-200.0,200,14.447507
-200.0,200,14.584085
-200.0,200,14.749959
-200.0,200,14.866685
-200.0,200,15.0194
-200.0,200,15.143717
-200.0,200,15.250823
-200.0,200,15.375796
-200.0,200,15.488841
-200.0,200,15.601191
-200.0,200,15.759139
-200.0,200,15.893752
-200.0,200,16.02943
-200.0,200,16.191992
-200.0,200,16.302653
-200.0,200,16.415203
-200.0,200,16.56629
-200.0,200,16.690438
-200.0,200,16.820285
-200.0,200,16.939128
-200.0,200,17.056999
-200.0,200,17.187431
-200.0,200,17.317066
-200.0,200,17.471063
-200.0,200,17.614956
-200.0,200,17.766729
-200.0,200,17.901663
-200.0,200,18.058907
-200.0,200,18.163821
-200.0,200,18.286178
-200.0,200,18.413943
-200.0,200,18.539031
-200.0,200,18.653471
-200.0,200,18.785569
-200.0,200,18.92231
-200.0,200,19.024906
-200.0,200,19.133052
-200.0,200,19.253328
-200.0,200,19.374163
-200.0,200,19.528214
-200.0,200,19.682914
-200.0,200,19.794888
-200.0,200,19.94551
-200.0,200,20.092353
-200.0,200,20.239647
-200.0,200,20.3479
-200.0,200,20.482865
-200.0,200,20.595218
-200.0,200,20.716799
-200.0,200,20.835881
-200.0,200,20.976601
-200.0,200,21.086094
-200.0,200,21.212086
-200.0,200,21.359802
-200.0,200,21.491065
-200.0,200,21.615186
-200.0,200,21.760292
-200.0,200,21.883603
-200.0,200,22.003073
-200.0,200,22.123217
-200.0,200,22.24241
-200.0,200,22.367171
-200.0,200,22.567589
-200.0,200,22.693614
-200.0,200,22.809048
-200.0,200,22.960335
-200.0,200,23.119486
-200.0,200,23.231692
-200.0,200,23.35267
-200.0,200,23.499687
-200.0,200,23.609769
-200.0,200,23.730328
-200.0,200,23.864808
-200.0,200,24.03696
-200.0,200,24.152024
-200.0,200,24.298113
-200.0,200,24.443911
-200.0,200,24.564044
-200.0,200,24.678939
-200.0,200,24.797727
-200.0,200,24.928714
-200.0,200,25.045479
-200.0,200,25.206017
-200.0,200,25.357099
-200.0,200,25.51803
-200.0,200,25.660866
-200.0,200,25.785711
-200.0,200,25.928133
-200.0,200,26.046575
-200.0,200,26.181571
-200.0,200,26.316231
-200.0,200,26.52111
-200.0,200,26.654374
-200.0,200,26.804333
-200.0,200,26.947866
-200.0,200,27.094201
-200.0,200,27.216065
-200.0,200,27.331876
-200.0,200,27.493698
-200.0,200,27.647616
-200.0,200,27.795699
-200.0,200,27.971881
-200.0,200,28.09651
-200.0,200,28.236791
-200.0,200,28.364677
-200.0,200,28.504641
-200.0,200,28.649223
-200.0,200,28.795166
-200.0,200,28.93293
-200.0,200,29.050756
-200.0,200,29.186733
-200.0,200,29.317079
-200.0,200,29.469393
-200.0,200,29.619797
-200.0,200,29.758843
-200.0,200,29.922758
-200.0,200,30.090188
-200.0,200,30.24386
-200.0,200,30.35283
-200.0,200,30.49512
-200.0,200,30.63415
-200.0,200,30.816506
-200.0,200,30.943886
-200.0,200,31.091618
-200.0,200,31.217086
-200.0,200,31.338048
-200.0,200,31.518935
-200.0,200,31.73688
-200.0,200,31.901281
-200.0,200,32.019312
-200.0,200,32.167796
-200.0,200,32.281439
-200.0,200,32.417083
-200.0,200,32.594917
-200.0,200,32.721408
-200.0,200,32.844578
-200.0,200,32.972319
-200.0,200,33.126858
-200.0,200,33.245087
-200.0,200,33.393767
-200.0,200,33.535501
-200.0,200,33.651408
-200.0,200,33.78166
-200.0,200,33.911839
-200.0,200,34.040322
-200.0,200,34.162293
-200.0,200,34.302158
-200.0,200,34.445972
-200.0,200,34.589901
-200.0,200,34.741659
-200.0,200,34.874288
-200.0,200,35.000893
-200.0,200,35.146565
-200.0,200,35.280275
-200.0,200,35.428703
-200.0,200,35.572811
-200.0,200,35.762511
-200.0,200,35.886226
-200.0,200,36.0111
-200.0,200,36.155017
-200.0,200,36.289283
-200.0,200,36.441675
-200.0,200,36.624064
-200.0,200,36.761326
-200.0,200,36.93741
-200.0,200,37.073217
-200.0,200,37.281757
-200.0,200,37.470407
-200.0,200,37.659552
-200.0,200,37.821066
-200.0,200,37.959825
-200.0,200,38.083099
-200.0,200,38.224427
-200.0,200,38.39702
-200.0,200,38.53564
-200.0,200,38.673642
-200.0,200,38.814888
-200.0,200,38.956512
-200.0,200,39.082772
-200.0,200,39.245643
