#{"t_start": 1748380834.0073092, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.01303
-200.0,200,0.025614
-200.0,200,0.03669
-200.0,200,0.04735
-200.0,200,0.058326
-200.0,200,0.151168
-200.0,200,0.23398
-200.0,200,0.315151
-200.0,200,0.411803
-200.0,200,0.491786
-200.0,200,0.580738
-200.0,200,0.67578
-200.0,200,0.776182
-200.0,200,0.855195
-200.0,200,0.943779
-200.0,200,1.037574
-200.0,200,1.12999
-200.0,200,1.232105
-200.0,200,1.322424
-200.0,200,1.426073
-200.0,200,1.560534
-200.0,200,1.654375
-200.0,200,1.757123
-200.0,200,1.864024
-200.0,200,1.954136
-200.0,200,2.059454
-200.0,200,2.162998
-200.0,200,2.264361
-200.0,200,2.369001
-200.0,200,2.465301
-200.0,200,2.568159
-200.0,200,2.678497
-200.0,200,2.781009
-200.0,200,2.900542
-200.0,200,2.999066
-200.0,200,3.135179
-200.0,200,3.308612
-200.0,200,3.498742
-200.0,200,3.691612
-200.0,200,3.88636
-200.0,200,4.034815
-200.0,200,4.209888
-200.0,200,4.349896
-200.0,200,4.474483
-200.0,200,4.610255
-200.0,200,4.790801
-200.0,200,4.90394
-200.0,200,5.129461
-200.0,200,5.279078
-200.0,200,5.47829
-200.0,200,5.626667
-200.0,200,5.772027
-200.0,200,5.86976
-200.0,200,5.981156
-200.0,200,6.079888
-200.0,200,6.188981
-200.0,200,6.282126
-200.0,200,6.386905
-200.0,200,6.498912
-200.0,200,6.640706
-200.0,200,6.770301
-200.0,200,6.942338
-200.0,200,7.102074
-200.0,200,7.242994
-200.0,200,7.382859
-200.0,200,7.588275
-200.0,200,7.686634
-200.0,200,7.787102
-200.0,200,7.884417
-200.0,200,7.980121
-200.0,200,8.118652
-200.0,200,8.22893
-200.0,200,8.331124
-200.0,200,8.445836
-200.0,200,8.579289
-200.0,200,8.732757
-200.0,200,8.878575
-200.0,200,8.979735
-200.0,200,9.091846
-200.0,200,9.197399
-200.0,200,9.330026
-200.0,200,9.443161
-200.0,200,9.557063
-200.0,200,9.6745
-200.0,200,9.787045
-200.0,200,9.900329
-200.0,200,10.006846
-200.0,200,10.123688
-200.0,200,10.230639
-200.0,200,10.348446
-200.0,200,10.466287
-200.0,200,10.57444
-200.0,200,10.714809
-200.0,200,10.840381
-200.0,200,10.96612
-200.0,200,11.080808
-200.0,200,11.190448
-200.0,200,11.294163
-200.0,200,11.429682
-200.0,200,11.538369
-200.0,200,11.656757
-200.0,200,11.797874
-200.0,200,11.914115
-200.0,200,12.037388
-200.0,200,12.152829
-200.0,200,12.304578
-200.0,200,12.449201
-200.0,200,12.556035
-200.0,200,12.662338
-200.0,200,12.770961
-200.0,200,12.924914
-200.0,200,13.049062
-200.0,200,13.251789
-200.0,200,13.384
-200.0,200,13.521662
-200.0,200,13.651998
-200.0,200,13.766343
-200.0,200,13.905376
-200.0,200,14.036843
-200.0,200,14.16663
-200.0,200,14.292601
-200.0,200,14.416432
-200.0,200,14.529175
-200.0,200,14.644609
-200.0,200,14.76907
-200.0,200,14.877753
-200.0,200,15.032589
-200.0,200,15.179313
-200.0,200,15.333373
-200.0,200,15.475179
-200.0,200,15.589263
-200.0,200,15.694121
-200.0,200,15.875299
-200.0,200,16.00192
-200.0,200,16.137981
-200.0,200,16.263839
-200.0,200,16.376624
-200.0,200,16.51414
-200.0,200,16.62787
-200.0,200,16.802512
-200.0,200,16.954802
-200.0,200,17.096951
-200.0,200,17.210028
-200.0,200,17.332118
-200.0,200,17.448955
-200.0,200,17.571595
-200.0,200,17.715588
-200.0,200,17.882594
-200.0,200,18.043303
-200.0,200,18.17287
-200.0,200,18.319755
-200.0,200,18.435108
-200.0,200,18.557007
-200.0,200,18.686748
-200.0,200,18.806908
-200.0,200,18.92671
-200.0,200,19.053698
-200.0,200,19.220379
-200.0,200,19.402261
-200.0,200,19.542659
-200.0,200,19.68405
-200.0,200,19.789435
-200.0,200,19.913392
-200.0,200,20.048643
-200.0,200,20.302104
-200.0,200,20.445421
-200.0,200,20.574576
-200.0,200,20.69479
-200.0,200,20.833245
-200.0,200,20.955185
-200.0,200,21.102929
-200.0,200,21.218909
-200.0,200,21.342888
-200.0,200,21.476665
-200.0,200,21.586308
-200.0,200,21.745252
-200.0,200,21.896206
-200.0,200,22.042888
-200.0,200,22.19889
-200.0,200,22.312903
-200.0,200,22.436461
-200.0,200,22.553152
-200.0,200,22.69164
-200.0,200,22.82234
-200.0,200,22.938932
-200.0,200,23.076893
-200.0,200,23.194811
