#{"t_start": 1748379096.4861994, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.549799
-200.0,200,0.559458
-200.0,200,0.569423
-200.0,200,0.578979
-200.0,200,0.588419
-200.0,200,0.689914
-200.0,200,0.769987
-200.0,200,0.907485
-200.0,200,1.015238
-200.0,200,1.137497
-200.0,200,1.286412
-200.0,200,1.393622
-200.0,200,1.475426
-200.0,200,1.566472
-200.0,200,1.643479
-200.0,200,1.721052
-200.0,200,1.798294
-200.0,200,1.89541
-200.0,200,1.988257
-200.0,200,2.090047
-200.0,200,2.198016
-200.0,200,2.285468
-200.0,200,2.366895
-200.0,200,2.452775
-200.0,200,2.584142
-200.0,200,2.701707
-200.0,200,2.791027
-200.0,200,2.874521
-200.0,200,2.958239
-200.0,200,3.042537
-200.0,200,3.134838
-200.0,200,3.222809
-200.0,200,3.333847
-200.0,200,3.456695
-200.0,200,3.567664
-200.0,200,3.660752
-200.0,200,3.769731
-200.0,200,3.879056
-200.0,200,3.981639
-200.0,200,4.098533
-200.0,200,4.238124
-200.0,200,4.378764
-200.0,200,4.472013
-200.0,200,4.576591
-200.0,200,4.664009
-200.0,200,4.765185
-200.0,200,4.890421
-200.0,200,5.013093
-200.0,200,5.136581
-200.0,200,5.244451
-200.0,200,5.358651
-200.0,200,5.444759
-200.0,200,5.558196
-200.0,200,5.688789
-200.0,200,5.7998
-200.0,200,5.900643
-200.0,200,6.009879
-200.0,200,6.132713
-200.0,200,6.244401
-200.0,200,6.349991
-200.0,200,6.455161
-200.0,200,6.596404
-200.0,200,6.694783
-200.0,200,6.804536
-200.0,200,6.922528
-200.0,200,7.049938
-200.0,200,7.152232
-200.0,200,7.243285
-200.0,200,7.335216
-200.0,200,7.425236
-200.0,200,7.531343
-200.0,200,7.647567
-200.0,200,7.753084
-200.0,200,7.850838
-200.0,200,7.958643
-200.0,200,8.101824
-200.0,200,8.21042
-200.0,200,8.392632
-200.0,200,8.488332
-200.0,200,8.592392
-200.0,200,8.699441
-200.0,200,8.833335
-200.0,200,8.960782
-200.0,200,9.155625
-200.0,200,9.260627
-200.0,200,9.357435
-200.0,200,9.453384
-200.0,200,9.552391
-200.0,200,9.660964
-200.0,200,9.788986
-200.0,200,9.900746
-200.0,200,10.018809
-200.0,200,10.121005
-200.0,200,10.235471
-200.0,200,10.334887
-200.0,200,10.449893
-200.0,200,10.579105
-200.0,200,10.694902
-200.0,200,10.796905
-200.0,200,10.896226
-200.0,200,11.005241
-200.0,200,11.113274
-200.0,200,11.214773
-200.0,200,11.309958
-200.0,200,11.405454
-200.0,200,11.524041
-200.0,200,11.70484
-200.0,200,11.825909
-200.0,200,11.943918
-200.0,200,12.06938
-200.0,200,12.179981
-200.0,200,12.290992
-200.0,200,12.433177
-200.0,200,12.597706
-200.0,200,12.711646
-200.0,200,12.826684
-200.0,200,12.920067
-200.0,200,13.050434
-200.0,200,13.207445
-200.0,200,13.310672
-200.0,200,13.424359
-200.0,200,13.524047
-200.0,200,13.634638
-200.0,200,13.783836
-200.0,200,13.915087
-200.0,200,14.027028
-200.0,200,14.17572
-200.0,200,14.310505
-200.0,200,14.437139
-200.0,200,14.59179
-200.0,200,14.752153
-200.0,200,14.889592
-200.0,200,15.024515
-200.0,200,15.152589
-200.0,200,15.379014
-200.0,200,15.542493
-200.0,200,15.668252
-200.0,200,15.796712
-200.0,200,15.924479
-200.0,200,16.037708
-200.0,200,16.157635
-200.0,200,16.263446
-200.0,200,16.368561
-200.0,200,16.474569
-200.0,200,16.595782
-200.0,200,16.736812
-200.0,200,16.855762
-200.0,200,16.978153
-200.0,200,17.099865
-200.0,200,17.219409
-200.0,200,17.341806
-200.0,200,17.49281
-200.0,200,17.649665
-200.0,200,17.757012
-200.0,200,17.861094
-200.0,200,17.967634
-200.0,200,18.077435
-200.0,200,18.186045
-200.0,200,18.320918
-200.0,200,18.43145
-200.0,200,18.579062
-200.0,200,18.685818
-200.0,200,18.792221
-200.0,200,18.922404
-200.0,200,19.036523
-200.0,200,19.186605
-200.0,200,19.324552
