#{"t_start": 1748380244.5245016, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.012075
-200.0,200,0.023466
-200.0,200,0.033448
-200.0,200,0.043048
-200.0,200,0.052435
-200.0,200,0.142687
-200.0,200,0.222491
-200.0,200,0.296634
-200.0,200,0.373097
-200.0,200,0.450427
-200.0,200,0.541986
-200.0,200,0.637054
-200.0,200,0.740457
-200.0,200,0.825294
-200.0,200,0.912097
-200.0,200,0.994715
-200.0,200,1.088849
-200.0,200,1.164798
-200.0,200,1.264956
-200.0,200,1.424957
-200.0,200,1.571202
-200.0,200,1.683816
-200.0,200,1.808527
-200.0,200,1.946111
-200.0,200,2.03851
-200.0,200,2.120252
-200.0,200,2.203261
-200.0,200,2.285789
-200.0,200,2.366043
-200.0,200,2.457589
-200.0,200,2.565264
-200.0,200,2.715051
-200.0,200,2.866333
-200.0,200,2.997879
-200.0,200,3.10997
-200.0,200,3.218215
-200.0,200,3.335738
-200.0,200,3.445292
-200.0,200,3.535216
-200.0,200,3.623758
-200.0,200,3.794056
-200.0,200,3.937114
-200.0,200,4.049229
-200.0,200,4.153727
-200.0,200,4.26198
-200.0,200,4.407923
-200.0,200,4.555507
-200.0,200,4.72193
-200.0,200,4.819484
-200.0,200,4.926598
-200.0,200,5.023104
-200.0,200,5.140031
-200.0,200,5.273875
-200.0,200,5.385131
-200.0,200,5.499215
-200.0,200,5.682291
-200.0,200,5.790913
-200.0,200,5.918324
-200.0,200,6.009656
-200.0,200,6.108321
-200.0,200,6.231893
-200.0,200,6.335818
-200.0,200,6.422943
-200.0,200,6.55389
-200.0,200,6.647858
-200.0,200,6.775429
-200.0,200,6.869567
-200.0,200,7.024909
-200.0,200,7.137409
-200.0,200,7.230698
-200.0,200,7.339282
-200.0,200,7.443175
-200.0,200,7.541751
-200.0,200,7.635041
-200.0,200,7.728339
-200.0,200,7.818522
-200.0,200,7.903061
-200.0,200,8.020415
-200.0,200,8.175698
-200.0,200,8.298409
-200.0,200,8.463959
-200.0,200,8.594563
-200.0,200,8.695706
-200.0,200,8.79322
-200.0,200,8.880557
-200.0,200,8.99131
-200.0,200,9.108955
-200.0,200,9.22023
-200.0,200,9.37658
-200.0,200,9.518504
-200.0,200,9.772602
-200.0,200,9.929199
-200.0,200,10.038461
-200.0,200,10.153118
-200.0,200,10.270753
-200.0,200,10.363679
-200.0,200,10.455231
-200.0,200,10.571194
-200.0,200,10.664386
-200.0,200,10.756753
-200.0,200,10.85423
-200.0,200,10.994198
-200.0,200,11.119323
-200.0,200,11.220526
-200.0,200,11.353923
-200.0,200,11.471167
-200.0,200,11.611665
-200.0,200,11.720876
-200.0,200,11.841827
-200.0,200,11.944803
-200.0,200,12.05391
-200.0,200,12.165089
-200.0,200,12.269419
-200.0,200,12.405318
-200.0,200,12.540135
-200.0,200,12.657651
-200.0,200,12.773066
-200.0,200,12.869697
-200.0,200,12.968869
-200.0,200,13.105493
-200.0,200,13.233339
-200.0,200,13.368928
-200.0,200,13.476469
-200.0,200,13.585409
-200.0,200,13.707157
-200.0,200,13.835952
-200.0,200,13.932122
-200.0,200,14.045862
-200.0,200,14.15859
-200.0,200,14.253185
