#{"t_start": 1748379665.6885667, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.012184
-200.0,200,0.022268
-200.0,200,0.032789
-200.0,200,0.04253
-200.0,200,0.052046
-200.0,200,0.146061
-200.0,200,0.24635
-200.0,200,0.366616
-200.0,200,0.456337
-200.0,200,0.536767
-200.0,200,0.627593
-200.0,200,0.714391
-200.0,200,0.814
-200.0,200,0.956497
-200.0,200,1.092744
-200.0,200,1.249109
-200.0,200,1.362523
-200.0,200,1.449095
-200.0,200,1.541103
-200.0,200,1.639385
-200.0,200,1.734098
-200.0,200,1.832441
-200.0,200,1.922855
-200.0,200,2.012305
-200.0,200,2.110269
-200.0,200,2.203836
-200.0,200,2.32648
-200.0,200,2.467795
-200.0,200,2.579099
-200.0,200,2.687615
-200.0,200,2.794871
-200.0,200,2.91483
-200.0,200,3.036377
-200.0,200,3.145405
-200.0,200,3.281819
-200.0,200,3.414463
-200.0,200,3.534197
-200.0,200,3.659994
-200.0,200,3.75347
-200.0,200,3.852099
-200.0,200,3.968314
-200.0,200,4.093361
-200.0,200,4.204576
-200.0,200,4.329703
-200.0,200,4.43004
-200.0,200,4.547805
-200.0,200,4.640943
-200.0,200,4.76481
-200.0,200,4.902375
-200.0,200,4.995549
-200.0,200,5.10113
-200.0,200,5.195866
-200.0,200,5.403942
-200.0,200,5.508962
-200.0,200,5.63929
-200.0,200,5.736248
-200.0,200,5.836382
-200.0,200,5.934843
-200.0,200,6.057961
-200.0,200,6.155401
-200.0,200,6.267247
-200.0,200,6.381047
-200.0,200,6.495245
-200.0,200,6.615269
-200.0,200,6.712692
-200.0,200,6.812561
-200.0,200,6.909301
-200.0,200,7.005306
-200.0,200,7.103149
-200.0,200,7.205609
-200.0,200,7.311149
-200.0,200,7.414736
-200.0,200,7.517534
-200.0,200,7.618813
-200.0,200,7.718148
-200.0,200,7.823012
-200.0,200,7.930057
-200.0,200,8.076232
-200.0,200,8.213908
-200.0,200,8.332271
-200.0,200,8.443043
-200.0,200,8.557919
-200.0,200,8.658069
-200.0,200,8.759221
-200.0,200,8.904683
-200.0,200,9.014951
-200.0,200,9.162571
-200.0,200,9.348677
-200.0,200,9.473845
-200.0,200,9.585411
-200.0,200,9.735253
-200.0,200,9.846803
-200.0,200,9.948275
-200.0,200,10.069975
-200.0,200,10.175185
-200.0,200,10.280136
-200.0,200,10.391687
-200.0,200,10.533974
-200.0,200,10.640263
-200.0,200,10.752647
-200.0,200,10.886163
-200.0,200,11.011317
-200.0,200,11.117201
-200.0,200,11.246381
-200.0,200,11.375559
-200.0,200,11.492556
-200.0,200,11.596918
-200.0,200,11.704574
-200.0,200,11.812925
-200.0,200,11.916075
-200.0,200,12.03469
-200.0,200,12.14036
-200.0,200,12.254751
-200.0,200,12.370276
-200.0,200,12.496208
-200.0,200,12.681304
-200.0,200,12.791539
-200.0,200,12.896882
-200.0,200,13.006392
-200.0,200,13.111558
-200.0,200,13.278937
-200.0,200,13.462064
-200.0,200,13.57557
-200.0,200,13.706463
-200.0,200,13.83286
-200.0,200,13.966753
-200.0,200,14.076157
-200.0,200,14.255287
-200.0,200,14.383379
-200.0,200,14.499347
-200.0,200,14.61492
-200.0,200,14.728871
-200.0,200,14.840241
-200.0,200,14.956592
-200.0,200,15.073495
-200.0,200,15.184739
-200.0,200,15.334079
-200.0,200,15.459307
-200.0,200,15.599534
-200.0,200,15.714469
-200.0,200,15.887934
-200.0,200,16.017636
-200.0,200,16.144889
-200.0,200,16.269833
-200.0,200,16.384181
-200.0,200,16.524232
-200.0,200,16.658747
-200.0,200,16.783513
-200.0,200,16.912927
-200.0,200,17.065111
-200.0,200,17.196057
-200.0,200,17.312997
-200.0,200,17.450275
-200.0,200,17.577343
-200.0,200,17.684087
-200.0,200,17.792455
-200.0,200,17.898999
-200.0,200,18.008995
-200.0,200,18.139166
-200.0,200,18.272233
-200.0,200,18.397355
-200.0,200,18.530504
-200.0,200,18.650551
-200.0,200,18.822345
-200.0,200,18.950707
-200.0,200,19.062654
-200.0,200,19.224608
-200.0,200,19.354254
-200.0,200,19.519572
-200.0,200,19.636975
-200.0,200,19.771719
-200.0,200,19.897357
-200.0,200,20.006589
-200.0,200,20.121772
-200.0,200,20.230568
-200.0,200,20.359161
-200.0,200,20.500575
-200.0,200,20.606431
-200.0,200,20.719325
-200.0,200,20.89728
-200.0,200,21.036494
-200.0,200,21.146887
-174.0,174,21.257956
-200.0,200,21.412415
-200.0,200,21.537862
-200.0,200,21.659172
-200.0,200,21.772376
-200.0,200,21.923258
-200.0,200,22.059515
-200.0,200,22.174796
-200.0,200,22.323612
-200.0,200,22.489377
-200.0,200,22.624715
-200.0,200,22.817155
-200.0,200,22.923609
-200.0,200,23.031956
-200.0,200,23.139305
-200.0,200,23.249331
-200.0,200,23.383944
-200.0,200,23.492862
-200.0,200,23.679715
-200.0,200,23.795277
-200.0,200,23.914063
-200.0,200,24.058932
-200.0,200,24.226233
-200.0,200,24.397203
-200.0,200,24.529837
-200.0,200,24.667071
-200.0,200,24.780636
-200.0,200,24.934359
-200.0,200,25.058995
-185.0,185,25.175257
-200.0,200,25.294151
-200.0,200,25.411963
-200.0,200,25.53614
-200.0,200,25.663217
-200.0,200,25.782052
-200.0,200,25.892307
-200.0,200,26.002874
-200.0,200,26.113693
-200.0,200,26.22909
-200.0,200,26.379791
-200.0,200,26.501332
-200.0,200,26.618335
-200.0,200,26.778925
-200.0,200,26.938759
-200.0,200,27.055744
-200.0,200,27.162023
-200.0,200,27.273736
-200.0,200,27.388834
-200.0,200,27.521453
-200.0,200,27.631308
-200.0,200,27.763634
-200.0,200,27.877471
-200.0,200,27.988588
-200.0,200,28.102429
-200.0,200,28.220075
-200.0,200,28.345809
-200.0,200,28.458434
-200.0,200,28.569152
-200.0,200,28.725359
-200.0,200,28.852672
-200.0,200,28.961273
-200.0,200,29.11844
-200.0,200,29.267025
-200.0,200,29.401813
-200.0,200,29.534179
-200.0,200,29.639472
-200.0,200,29.745437
