Step,Reward,Optimal action (%)
697,-0.037306734248584814,0.0995
698,-0.06159705635285537,0.0975
699,0.011706836759760468,0.0955
700,-0.0152696831471225,0.094
701,-0.03869393081461328,0.086
702,0.024156437128037698,0.1145
703,-0.013047766695894733,0.0955
704,-0.027208732164434594,0.094
705,0.0013950895715194958,0.101
706,-0.004559472447181316,0.0995
707,-0.006474067670642409,0.106
708,0.013488246573592374,0.1025
709,0.026673021238207095,0.0995
710,0.04222781144522722,0.102
711,0.012287600519458099,0.096
712,-0.034981607193544616,0.1065
713,0.0018077379137265898,0.101
714,0.006346254663693898,0.116
715,-0.016341839841368406,0.0815
716,-0.02809162601605924,0.107
717,0.021234722035527755,0.096
718,0.02800015925017238,0.098
719,-0.016224687290791382,0.1075
720,0.008039861698476678,0.0955
721,0.02653933384319829,0.099
722,-0.01986919358663304,0.0995
723,-0.013428850769113905,0.094
724,-0.039737016303016355,0.0935
725,-0.043846252420460786,0.0895
726,-0.04721967921212701,0.097
727,-0.0239005863637742,0.1075
728,-0.004343377959389863,0.102
729,-0.05108664533274899,0.1
730,-0.018517816134500355,0.0955
731,0.027944872047368705,0.0915
732,0.01829332275283669,0.108
733,-0.055062560262712036,0.0945
734,0.04467217047070439,0.098
735,-0.0062012963322146866,0.1025
736,-0.027605344074948267,0.097
737,-0.0450735014565293,0.101
738,0.01869006697213628,0.105
739,-0.02489026663594123,0.095
740,-0.0002586812204081782,0.1005
741,0.0081463053718794,0.0975
742,0.01680232465786125,0.104
743,-0.02956197755707355,0.0955
744,0.02248022625122678,0.107
745,0.014633783497169818,0.091
746,-0.040807052108448226,0.098
747,-0.007026638685359201,0.096
748,-0.026787132781764138,0.0935
749,0.018988062262414663,0.1125
750,-0.03462344947116959,0.098
751,-0.018997572700362925,0.1115
752,-0.003852792269109643,0.1
753,0.011583721015782596,0.105
754,-0.08564627619489135,0.0925
755,0.019355289971456458,0.1065
756,-0.054810436109029144,0.0895
757,-0.028893706986066175,0.0985
758,0.04692808032941725,0.1035
759,0.0706987011211611,0.0975
760,0.03542240181433808,0.103
761,0.031407057413304705,0.1035
762,-0.04308359025228759,0.0865
763,0.02400269789502241,0.114
764,0.07551696971474853,0.115
765,-0.0144539548962904,0.0935
766,0.004631067764277997,0.103
767,-0.030602786986954365,0.091
768,0.019245398611553246,0.1065
769,-0.026381869389895486,0.0945
770,-0.026599494990903128,0.0905
771,0.05986713301741857,0.0945
772,-0.021926161710481847,0.0945
773,-0.006478435649988091,0.1005
774,-0.00897475707524918,0.107
775,-0.011267248649865814,0.105
776,0.013563786760168188,0.0935
777,-0.025639724012981185,0.1045
778,-0.012205170058663685,0.1015
779,0.009769198349679029,0.1055
780,-0.039562211715531086,0.092
781,0.04180389106157547,0.095
782,0.0038218541860573236,0.0975
783,0.011182520823094195,0.0985
784,0.007797940977554235,0.1115
785,-0.04166178338529316,0.0975
786,0.026333644168674817,0.116
787,0.032624161922072535,0.098
788,-0.04426161674260481,0.086
789,0.023072467507522565,0.102
790,-4.0758946973862456e-05,0.104
791,0.01878947447495396,0.1085
792,0.01468226807178158,0.098
793,0.015404974550132934,0.1085
794,0.013275758558497457,0.1025
795,0.014907916063999847,0.084
796,0.01915574613073263,0.1045
797,0.011647086764277436,0.1045
798,-0.029934656080842555,0.0925
799,-0.005991053871165734,0.0935
800,0.048665643222453606,0.1035
801,0.001974128456457752,0.101
802,-0.017381153615102615,0.0905
803,-0.014965689357233854,0.1045
804,0.021312333894963176,0.1045
805,-0.02849219002214465,0.115
806,-0.026294742328277873,0.1045
807,0.02371436563970953,0.109
808,-0.018854040834732428,0.094
809,-0.012884679342589639,0.0835
810,-0.013744153692444848,0.101
811,0.0011105609597191646,0.102
812,0.03740858113003652,0.106
813,-0.027445479734073755,0.092
814,-0.05969559451155522,0.0995
815,-0.00647336859048926,0.0965
816,0.030999240116379168,0.097
817,0.07727306509650715,0.108
818,-0.06239621483087536,0.09
819,0.015236632647494263,0.097
820,0.004135210269683666,0.0905
821,0.0536969609335124,0.1035
822,-0.00039859691654303654,0.095
823,0.032747959061441075,0.0965
824,-0.05238062975635894,0.097
825,-0.024780760826199795,0.0945
826,-0.04855539652983135,0.097
827,0.01345070554444748,0.116
828,-0.01798803281379692,0.111
829,-0.009677816801987128,0.0995
830,-0.031147019989653996,0.095
831,-0.02012026042703442,0.0995
832,-0.00046058025906981127,0.098
833,-0.026099485752999235,0.093
834,-0.022567760349411638,0.101
835,-0.005287523714505211,0.0975
836,0.002122812082940083,0.109
837,-0.022136001888723056,0.101
838,-0.02553021628494676,0.096
839,-0.03873307941846479,0.0855
840,0.0035372996864712763,0.0875
841,-0.03306184693083474,0.0935
842,-0.03814812865582343,0.093
843,0.008116140269024723,0.0905
844,0.021031487425423427,0.113
845,0.0031357826260333425,0.0955
846,-0.027481552624563522,0.093
847,0.011000015860913304,0.09
848,0.008419322317042292,0.0975
849,-0.016908862525954013,0.0995
850,-0.027075134046691516,0.0875
851,-0.06138431248713312,0.0945
852,0.03457323753381878,0.089
853,-0.04708513529686121,0.1015
854,-0.013448569683159646,0.104
855,0.011015414055851182,0.111
856,-0.014386244656903767,0.0975
857,0.028923464318093176,0.106
858,-0.0058377309847718745,0.1
