Episodio,Q_learning,SARSA,16_step_SARSA
234,191.03333333333333,158.26666666666668,35.53333333333333
235,194.9,156.46666666666667,34.666666666666664
236,193.3,143.7,34.5
237,197.23333333333332,166.56666666666666,42.03333333333333
238,182.6,161.4,36.9
239,142.86666666666667,163.06666666666666,33.8
240,198.8,148.6,36.63333333333333
241,161.2,182.46666666666667,39.96666666666667
242,239.66666666666666,144.5,34.03333333333333
243,153.8,119.26666666666667,39.733333333333334
244,184.56666666666666,221.33333333333334,35.93333333333333
245,186.5,133.5,36.56666666666667
246,209.7,170.1,36.2
247,173.63333333333333,152.53333333333333,37.0
248,204.8,170.66666666666666,37.5
249,191.06666666666666,165.96666666666667,41.13333333333333
250,227.5,163.03333333333333,37.333333333333336
251,168.93333333333334,178.6,36.4
252,160.06666666666666,134.23333333333332,35.766666666666666
253,219.16666666666666,187.7,35.43333333333333
254,200.7,137.06666666666666,35.166666666666664
255,226.23333333333332,216.36666666666667,35.233333333333334
256,220.16666666666666,172.73333333333332,40.0
257,176.63333333333333,124.36666666666666,39.86666666666667
258,189.2,155.33333333333334,34.1
259,203.43333333333334,175.83333333333334,36.13333333333333
260,212.76666666666668,195.46666666666667,40.3
261,201.2,148.7,43.03333333333333
262,171.23333333333332,164.16666666666666,46.6
263,199.73333333333332,180.7,65.06666666666666
264,192.6,151.53333333333333,60.333333333333336
265,186.5,155.9,58.8
266,209.36666666666667,167.93333333333334,48.03333333333333
267,190.93333333333334,155.26666666666668,37.4
268,194.46666666666667,150.3,82.96666666666667
269,196.26666666666668,161.43333333333334,56.8
270,179.63333333333333,175.33333333333334,84.2
271,198.16666666666666,149.43333333333334,48.666666666666664
272,215.26666666666668,159.13333333333333,81.26666666666667
273,190.2,143.5,89.43333333333334
274,187.26666666666668,133.13333333333333,47.6
275,175.16666666666666,177.03333333333333,68.03333333333333
276,244.6,163.76666666666668,69.33333333333333
277,206.7,157.63333333333333,41.56666666666667
278,171.26666666666668,140.76666666666668,108.66666666666667
279,228.36666666666667,140.36666666666667,55.13333333333333
280,215.26666666666668,183.63333333333333,82.13333333333334
281,214.2,248.03333333333333,96.36666666666666
282,213.23333333333332,160.8,49.766666666666666
283,175.53333333333333,167.33333333333334,63.96666666666667
284,184.66666666666666,138.33333333333334,150.4
285,214.4,172.73333333333332,101.9
286,212.66666666666666,159.16666666666666,132.4
287,204.83333333333334,162.4,60.233333333333334
288,202.5,156.16666666666666,53.46666666666667
289,214.76666666666668,166.03333333333333,126.66666666666667
290,222.5,202.86666666666667,111.2
291,185.03333333333333,131.86666666666667,74.33333333333333
292,208.2,184.6,43.56666666666667
293,211.3,203.0,52.8
294,177.0,113.33333333333333,33.5
295,223.93333333333334,168.9,36.86666666666667
296,232.06666666666666,143.06666666666666,35.6
297,231.66666666666666,170.56666666666666,33.5
298,188.53333333333333,168.43333333333334,36.3
299,231.86666666666667,160.7,33.43333333333333
300,222.8,160.73333333333332,33.733333333333334
301,243.7,147.63333333333333,32.9
302,193.0,183.56666666666666,37.0
303,203.03333333333333,208.83333333333334,32.86666666666667
304,229.16666666666666,146.26666666666668,34.4
305,174.9,199.13333333333333,51.3
306,222.43333333333334,179.56666666666666,33.53333333333333
307,237.96666666666667,144.03333333333333,33.3
308,214.3,224.3,34.3
309,224.0,163.26666666666668,33.266666666666666
310,205.43333333333334,176.73333333333332,33.7
311,154.26666666666668,200.6,32.93333333333333
312,283.0,170.66666666666666,39.0
313,182.36666666666667,152.96666666666667,36.0
314,198.56666666666666,178.96666666666667,37.2
315,208.26666666666668,225.56666666666666,36.03333333333333
316,224.0,198.76666666666668,34.53333333333333
317,184.33333333333334,206.9,35.13333333333333
318,247.23333333333332,153.76666666666668,34.233333333333334
