Episode (x100),Decentralized,Centralized,Competitive
64,28.333333333333332,47.6,34.233333333333334
65,30.066666666666666,49.03333333333333,31.666666666666668
66,20.733333333333334,51.666666666666664,25.5
67,24.433333333333334,51.666666666666664,29.066666666666666
68,36.8,50.833333333333336,37.63333333333333
69,33.766666666666666,46.36666666666667,29.566666666666666
70,30.6,76.9,25.4
71,27.633333333333333,61.53333333333333,31.833333333333332
72,24.133333333333333,50.93333333333333,26.533333333333335
73,23.6,63.96666666666667,53.0
74,28.666666666666668,61.7,29.5
75,27.233333333333334,47.6,38.36666666666667
76,28.366666666666667,49.7,32.5
77,23.066666666666666,44.333333333333336,24.533333333333335
78,19.6,30.5,31.933333333333334
79,29.233333333333334,50.266666666666666,32.233333333333334
80,23.033333333333335,33.9,34.733333333333334
81,31.433333333333334,51.3,29.9
82,25.366666666666667,40.0,38.06666666666667
83,23.166666666666668,42.8,22.366666666666667
84,27.0,36.53333333333333,27.533333333333335
85,26.066666666666666,36.5,39.3
86,35.86666666666667,40.4,39.93333333333333
87,29.033333333333335,44.36666666666667,24.9
88,22.933333333333334,37.06666666666667,37.93333333333333
89,25.266666666666666,45.233333333333334,27.966666666666665
90,30.5,47.5,34.8
91,28.466666666666665,51.0,30.8
92,23.0,45.266666666666666,33.06666666666667
93,24.533333333333335,42.56666666666667,22.1
94,25.633333333333333,46.9,22.433333333333334
95,23.0,36.166666666666664,27.4
96,28.933333333333334,52.2,29.233333333333334
97,27.166666666666668,55.3,40.5
98,22.766666666666666,43.1,23.6
99,20.6,53.733333333333334,32.93333333333333
100,21.233333333333334,34.166666666666664,25.533333333333335
101,30.566666666666666,50.56666666666667,26.166666666666668
102,25.766666666666666,41.833333333333336,38.266666666666666
103,23.233333333333334,53.43333333333333,27.4
104,26.633333333333333,45.53333333333333,26.633333333333333
105,25.433333333333334,51.93333333333333,30.033333333333335
106,24.533333333333335,35.53333333333333,30.366666666666667
107,21.8,50.06666666666667,32.93333333333333
108,25.566666666666666,32.13333333333333,20.833333333333332
109,27.033333333333335,49.733333333333334,46.166666666666664
110,24.2,43.333333333333336,32.86666666666667
111,21.933333333333334,60.7,32.666666666666664
112,28.833333333333332,39.63333333333333,28.066666666666666
113,25.566666666666666,42.7,31.9
114,22.0,50.53333333333333,47.233333333333334
115,20.366666666666667,41.666666666666664,36.4
116,24.7,57.266666666666666,29.733333333333334
117,19.666666666666668,43.266666666666666,27.666666666666668
118,23.133333333333333,42.2,40.1
119,26.666666666666668,40.56666666666667,27.733333333333334
120,26.366666666666667,48.7,44.8
121,20.0,44.733333333333334,35.36666666666667
122,27.033333333333335,45.46666666666667,41.1
123,21.1,32.06666666666667,25.0
124,22.366666666666667,40.86666666666667,24.733333333333334
125,22.166666666666668,38.7,28.1
126,21.1,46.1,30.466666666666665
127,22.666666666666668,42.4,37.53333333333333
128,23.133333333333333,44.56666666666667,33.8
129,25.233333333333334,41.7,36.03333333333333
130,20.533333333333335,38.13333333333333,35.03333333333333
131,20.566666666666666,44.56666666666667,29.4
132,22.033333333333335,30.2,30.066666666666666
133,18.433333333333334,33.4,48.4
134,25.133333333333333,35.4,42.2
135,19.966666666666665,35.0,36.5
136,21.433333333333334,50.3,30.066666666666666
137,29.0,44.1,30.233333333333334
138,20.3,46.2,43.63333333333333
139,23.466666666666665,41.9,22.5
140,21.766666666666666,41.3,20.2
141,18.5,31.666666666666668,35.1
142,22.8,45.166666666666664,47.2
143,23.633333333333333,35.63333333333333,26.833333333333332
144,25.066666666666666,46.1,33.56666666666667
145,25.566666666666666,39.6,27.566666666666666
146,17.533333333333335,44.0,30.9
147,20.7,36.266666666666666,43.0
148,18.5,40.36666666666667,42.766666666666666
149,18.466666666666665,51.13333333333333,36.13333333333333
150,18.5,44.1,38.166666666666664
151,21.133333333333333,32.03333333333333,33.4
152,20.633333333333333,43.233333333333334,34.06666666666667
153,25.033333333333335,44.53333333333333,33.96666666666667
154,23.666666666666668,47.53333333333333,42.06666666666667
155,21.7,32.266666666666666,33.266666666666666
156,20.233333333333334,40.4,35.9
157,24.433333333333334,34.233333333333334,34.13333333333333
158,24.133333333333333,39.266666666666666,36.13333333333333
159,22.5,33.2,45.233333333333334
160,18.2,41.1,48.666666666666664
161,22.9,44.4,45.6
162,20.033333333333335,42.46666666666667,43.56666666666667
163,25.5,33.266666666666666,36.733333333333334
164,23.733333333333334,38.833333333333336,39.63333333333333
165,18.666666666666668,41.93333333333333,30.8
166,18.233333333333334,24.4,34.6
167,23.166666666666668,43.4,39.833333333333336
168,18.933333333333334,34.266666666666666,41.53333333333333
169,20.766666666666666,29.766666666666666,43.833333333333336
170,19.366666666666667,37.63333333333333,32.833333333333336
171,21.6,35.36666666666667,41.8
172,19.366666666666667,40.63333333333333,38.13333333333333
173,19.533333333333335,40.0,46.9
174,24.4,32.06666666666667,45.46666666666667
175,16.133333333333333,34.6,35.06666666666667
176,19.233333333333334,39.266666666666666,34.8
177,20.466666666666665,45.3,34.233333333333334
178,22.9,47.666666666666664,39.0
179,18.2,38.96666666666667,33.4
180,19.466666666666665,39.13333333333333,33.86666666666667
181,19.366666666666667,36.266666666666666,38.36666666666667
182,20.833333333333332,45.0,51.13333333333333
183,20.5,46.36666666666667,43.4
184,15.9,54.06666666666667,42.333333333333336
185,18.633333333333333,35.233333333333334,43.7
186,21.8,37.333333333333336,45.833333333333336
187,18.366666666666667,33.766666666666666,41.833333333333336
188,16.933333333333334,38.13333333333333,42.13333333333333
189,18.766666666666666,29.633333333333333,40.233333333333334
190,19.733333333333334,44.7,38.7
191,23.166666666666668,46.166666666666664,31.466666666666665
192,21.866666666666667,42.46666666666667,28.666666666666668
193,21.166666666666668,32.8,33.7
194,18.233333333333334,34.2,37.3
195,19.066666666666666,36.733333333333334,36.46666666666667
196,18.333333333333332,36.46666666666667,32.56666666666667
197,22.433333333333334,31.4,44.166666666666664
198,18.2,32.733333333333334,49.36666666666667
199,16.9,31.333333333333332,35.1
200,21.6,28.2,37.233333333333334
201,19.733333333333334,31.733333333333334,37.7
202,17.766666666666666,37.36666666666667,39.56666666666667
203,17.4,37.03333333333333,50.166666666666664
204,23.4,29.3,52.833333333333336
205,18.966666666666665,43.233333333333334,30.733333333333334
206,21.733333333333334,32.833333333333336,34.766666666666666
207,22.2,34.6,49.03333333333333
208,18.333333333333332,34.13333333333333,55.06666666666667
209,19.166666666666668,29.966666666666665,33.9
210,19.166666666666668,32.93333333333333,30.966666666666665
211,12.766666666666667,37.63333333333333,38.733333333333334
212,18.766666666666666,45.03333333333333,46.233333333333334
213,20.4,25.8,54.7
214,20.233333333333334,29.366666666666667,52.46666666666667
215,20.166666666666668,32.5,51.9
216,18.733333333333334,32.7,44.46666666666667
217,17.133333333333333,39.8,39.333333333333336
218,15.766666666666667,36.46666666666667,47.333333333333336
219,21.466666666666665,37.766666666666666,37.7
220,16.766666666666666,38.666666666666664,44.06666666666667
221,18.5,35.8,28.366666666666667
222,19.8,29.366666666666667,38.266666666666666
223,20.166666666666668,31.5,40.06666666666667
224,16.466666666666665,31.2,44.166666666666664
225,16.1,35.7,41.9
226,14.7,40.53333333333333,57.1
227,19.6,30.433333333333334,37.93333333333333
228,16.1,40.4,42.46666666666667
229,18.933333333333334,34.2,47.8
230,24.866666666666667,28.333333333333332,48.2
231,18.4,37.53333333333333,62.266666666666666
232,20.133333333333333,37.166666666666664,53.13333333333333
233,17.366666666666667,36.5,45.0
234,16.7,32.266666666666666,38.766666666666666
235,19.266666666666666,36.233333333333334,53.86666666666667
236,18.666666666666668,30.733333333333334,48.333333333333336
237,20.6,35.266666666666666,37.56666666666667
238,16.766666666666666,35.03333333333333,55.6
239,17.9,38.63333333333333,51.7
240,21.466666666666665,30.333333333333332,42.06666666666667
241,14.833333333333334,42.166666666666664,40.53333333333333
242,20.166666666666668,35.733333333333334,40.733333333333334
243,16.733333333333334,39.3,54.56666666666667
244,16.833333333333332,35.53333333333333,42.53333333333333
245,19.233333333333334,38.733333333333334,44.1
246,18.933333333333334,35.36666666666667,43.43333333333333
247,17.3,30.433333333333334,52.2
248,24.466666666666665,24.2,42.86666666666667
249,14.5,35.63333333333333,57.5
250,19.933333333333334,27.3,45.233333333333334
251,22.1,29.133333333333333,39.9
252,15.933333333333334,38.56666666666667,61.266666666666666
253,21.466666666666665,26.166666666666668,43.666666666666664
254,19.2,34.8,51.46666666666667
255,17.566666666666666,27.766666666666666,50.8
256,16.466666666666665,36.96666666666667,45.1
257,21.033333333333335,36.1,47.9
258,16.733333333333334,36.2,47.2
259,15.733333333333333,31.266666666666666,47.46666666666667
260,15.466666666666667,29.8,53.733333333333334
261,16.3,29.7,47.266666666666666
262,16.433333333333334,38.766666666666666,40.56666666666667
263,20.433333333333334,32.5,62.63333333333333
264,19.266666666666666,27.7,51.56666666666667
265,20.166666666666668,30.666666666666668,65.2
266,16.133333333333333,34.53333333333333,59.333333333333336
267,16.766666666666666,41.266666666666666,68.73333333333333
268,16.366666666666667,34.2,41.2
269,23.266666666666666,31.733333333333334,51.766666666666666
270,19.566666666666666,33.166666666666664,58.766666666666666
271,17.366666666666667,29.166666666666668,60.5
272,20.066666666666666,33.0,56.666666666666664
273,16.166666666666668,28.333333333333332,70.7
274,18.1,31.766666666666666,53.93333333333333
275,18.0,36.733333333333334,50.7
276,17.5,31.2,48.266666666666666
277,16.7,30.566666666666666,40.43333333333333
278,17.4,33.7,47.03333333333333
279,16.966666666666665,31.833333333333332,86.13333333333334
280,19.7,25.933333333333334,65.96666666666667
281,17.1,32.7,56.5
282,14.1,33.3,49.43333333333333
283,16.633333333333333,29.733333333333334,74.06666666666666
284,18.133333333333333,35.3,46.46666666666667
285,14.966666666666667,35.43333333333333,65.03333333333333
286,14.5,31.133333333333333,62.1
287,20.1,29.366666666666667,48.2
288,16.8,28.066666666666666,36.3
289,15.466666666666667,36.4,48.36666666666667
290,14.933333333333334,29.366666666666667,39.333333333333336
291,17.866666666666667,32.4,47.93333333333333
292,16.633333333333333,30.4,62.8
293,17.0,24.433333333333334,46.96666666666667
294,15.433333333333334,35.2,49.6
295,16.6,30.433333333333334,49.93333333333333
296,19.1,30.966666666666665,58.3
297,18.833333333333332,31.1,51.53333333333333
298,15.433333333333334,26.666666666666668,66.23333333333333
299,19.633333333333333,24.433333333333334,59.733333333333334
300,18.933333333333334,28.633333333333333,46.36666666666667
301,16.8,34.8,53.0
302,12.066666666666666,31.933333333333334,52.63333333333333
303,13.7,33.3,60.5
304,12.233333333333333,22.7,42.0
305,14.966666666666667,37.3,74.93333333333334
306,19.9,25.033333333333335,71.56666666666666
307,15.233333333333333,33.266666666666666,46.06666666666667
308,17.933333333333334,28.3,49.93333333333333
309,18.133333333333333,26.733333333333334,49.06666666666667
310,19.666666666666668,34.266666666666666,52.43333333333333
311,17.666666666666668,28.733333333333334,53.833333333333336
312,16.266666666666666,38.9,58.36666666666667
313,19.9,35.266666666666666,51.233333333333334
314,16.3,30.1,44.833333333333336
315,15.733333333333333,31.266666666666666,47.833333333333336
316,20.166666666666668,24.533333333333335,46.86666666666667
317,18.666666666666668,27.8,72.33333333333333
318,13.533333333333333,26.466666666666665,56.03333333333333
319,21.9,36.8,38.5
320,16.1,26.633333333333333,59.46666666666667
321,15.233333333333333,26.833333333333332,56.266666666666666
322,18.633333333333333,29.633333333333333,49.36666666666667
323,18.233333333333334,35.06666666666667,63.666666666666664
324,19.5,31.866666666666667,48.333333333333336
325,16.166666666666668,28.2,55.53333333333333
326,16.4,27.9,42.46666666666667
327,16.9,28.166666666666668,58.833333333333336
328,18.4,34.06666666666667,45.833333333333336
329,15.4,34.03333333333333,59.93333333333333
330,13.5,34.36666666666667,48.4
331,17.933333333333334,35.166666666666664,61.56666666666667
332,17.566666666666666,24.4,57.833333333333336
333,22.7,27.166666666666668,48.96666666666667
334,18.066666666666666,30.7,45.5
335,16.966666666666665,32.46666666666667,67.3
336,16.933333333333334,26.333333333333332,45.666666666666664
337,18.3,35.2,47.56666666666667
338,18.2,35.7,48.3
339,21.3,28.133333333333333,50.46666666666667
340,14.066666666666666,31.9,57.833333333333336
341,17.833333333333332,32.56666666666667,50.3
342,18.333333333333332,32.56666666666667,55.833333333333336
343,16.966666666666665,34.7,59.36666666666667
344,17.1,31.3,60.93333333333333
345,18.8,32.833333333333336,67.66666666666667
346,12.333333333333334,30.933333333333334,58.233333333333334
347,14.7,26.666666666666668,58.86666666666667
348,17.633333333333333,25.033333333333335,58.666666666666664
349,14.533333333333333,31.433333333333334,59.46666666666667
350,18.233333333333334,29.966666666666665,61.53333333333333
351,23.266666666666666,22.6,70.36666666666666
352,18.133333333333333,32.1,56.13333333333333
353,17.7,26.433333333333334,35.36666666666667
354,14.6,29.966666666666665,55.6
355,16.566666666666666,31.433333333333334,62.5
356,15.7,28.166666666666668,62.93333333333333
357,17.766666666666666,29.433333333333334,55.7
358,14.4,33.96666666666667,69.13333333333334
359,17.1,35.6,55.6
360,15.233333333333333,27.1,52.4
361,14.2,33.96666666666667,45.8
362,14.933333333333334,38.166666666666664,43.9
363,16.033333333333335,31.9,53.2
364,16.366666666666667,33.233333333333334,68.0
365,16.8,27.2,53.7
366,13.2,29.966666666666665,62.03333333333333
367,14.8,30.466666666666665,63.53333333333333
368,18.366666666666667,24.066666666666666,54.1
369,15.966666666666667,25.866666666666667,53.0
370,16.033333333333335,25.966666666666665,60.9
371,15.833333333333334,29.5,55.3
372,17.6,26.433333333333334,84.53333333333333
373,14.633333333333333,26.933333333333334,62.86666666666667
374,19.366666666666667,26.8,73.6
375,14.266666666666667,27.966666666666665,65.43333333333334
376,15.8,28.333333333333332,55.06666666666667
377,17.3,28.533333333333335,84.33333333333333
378,16.433333333333334,32.96666666666667,60.93333333333333
379,15.166666666666666,26.1,51.4
380,14.366666666666667,27.266666666666666,45.8
381,16.6,35.36666666666667,76.0
382,17.3,21.966666666666665,69.66666666666667
383,13.5,28.666666666666668,63.7
384,13.3,24.0,56.36666666666667
385,14.4,24.166666666666668,62.333333333333336
386,14.833333333333334,28.733333333333334,73.3
387,15.666666666666666,25.866666666666667,61.63333333333333
388,14.0,24.2,61.333333333333336
389,14.4,27.033333333333335,45.5
390,14.333333333333334,25.0,72.8
391,19.166666666666668,23.3,51.56666666666667
392,16.666666666666668,28.933333333333334,53.266666666666666
393,17.1,29.733333333333334,62.266666666666666
394,14.166666666666666,26.566666666666666,38.53333333333333
395,15.033333333333333,28.433333333333334,59.733333333333334
396,17.2,31.033333333333335,63.8
397,14.866666666666667,20.666666666666668,71.46666666666667
398,14.1,23.5,62.9
399,20.766666666666666,27.166666666666668,46.43333333333333
400,14.166666666666666,28.266666666666666,62.03333333333333
401,15.033333333333333,21.666666666666668,55.56666666666667
402,15.533333333333333,31.066666666666666,50.666666666666664
403,21.533333333333335,27.033333333333335,62.46666666666667
404,15.1,26.233333333333334,53.3
405,11.933333333333334,30.066666666666666,54.3
406,16.533333333333335,25.466666666666665,51.53333333333333
407,17.7,30.7,46.03333333333333
408,11.966666666666667,22.666666666666668,55.7
409,15.166666666666666,23.433333333333334,66.9
410,18.9,22.666666666666668,47.0
411,13.933333333333334,23.4,50.7
412,13.166666666666666,27.533333333333335,38.166666666666664
413,15.2,34.233333333333334,42.4
414,14.5,27.066666666666666,51.166666666666664
415,18.2,21.633333333333333,69.63333333333334
416,16.033333333333335,29.833333333333332,49.8
417,16.2,28.7,85.03333333333333
418,14.166666666666666,22.766666666666666,56.7
419,16.4,21.4,38.9
420,16.266666666666666,23.7,60.06666666666667
421,15.966666666666667,33.8,60.9
422,19.833333333333332,31.466666666666665,52.3
423,15.733333333333333,26.533333333333335,78.13333333333334
424,15.066666666666666,24.4,51.6
425,13.8,22.8,48.63333333333333
426,17.9,25.966666666666665,66.66666666666667
427,15.066666666666666,19.333333333333332,53.93333333333333
428,18.333333333333332,28.233333333333334,57.2
429,17.033333333333335,26.7,40.266666666666666
430,18.666666666666668,28.3,80.76666666666667
431,13.066666666666666,23.666666666666668,56.63333333333333
432,17.333333333333332,24.4,62.333333333333336
433,15.433333333333334,30.633333333333333,51.766666666666666
434,14.266666666666667,23.1,69.4
435,14.5,28.3,60.6
436,14.1,30.033333333333335,56.63333333333333
437,17.0,26.7,60.1
438,12.6,25.233333333333334,42.3
439,13.1,26.166666666666668,55.0
440,14.533333333333333,27.7,60.733333333333334
441,15.333333333333334,26.566666666666666,58.13333333333333
442,15.066666666666666,23.666666666666668,55.766666666666666
443,15.0,27.833333333333332,60.8
444,14.733333333333333,24.2,47.833333333333336
445,15.066666666666666,23.466666666666665,50.56666666666667
446,19.966666666666665,30.633333333333333,57.63333333333333
447,18.7,32.03333333333333,56.86666666666667
448,14.7,19.466666666666665,57.266666666666666
449,15.9,27.033333333333335,57.6
450,16.4,24.3,58.13333333333333
451,14.2,32.93333333333333,51.2
452,16.8,23.766666666666666,80.8
453,16.7,25.833333333333332,36.1
454,14.8,21.833333333333332,47.13333333333333
455,14.133333333333333,25.633333333333333,50.36666666666667
456,14.2,32.8,50.96666666666667
457,14.766666666666667,32.1,36.1
458,14.933333333333334,18.266666666666666,47.43333333333333
459,15.766666666666667,29.333333333333332,53.43333333333333
460,14.9,25.2,61.733333333333334
461,12.766666666666667,25.2,53.56666666666667
462,14.866666666666667,28.166666666666668,65.86666666666666
463,16.466666666666665,22.133333333333333,61.86666666666667
464,11.333333333333334,28.966666666666665,61.3
465,15.566666666666666,29.533333333333335,69.8
466,16.666666666666668,18.5,52.6
467,14.366666666666667,28.366666666666667,52.833333333333336
468,15.466666666666667,25.466666666666665,54.63333333333333
469,16.866666666666667,31.766666666666666,81.53333333333333
470,16.133333333333333,28.3,74.3
471,17.333333333333332,28.7,55.43333333333333
472,16.7,26.033333333333335,58.86666666666667
473,18.5,27.466666666666665,65.13333333333334
474,15.466666666666667,24.1,53.86666666666667
475,13.866666666666667,22.533333333333335,47.1
476,15.1,25.766666666666666,71.43333333333334
477,13.466666666666667,24.5,56.666666666666664
478,17.2,23.6,52.06666666666667
479,16.633333333333333,26.8,52.63333333333333
480,16.9,28.2,69.26666666666667
481,18.9,26.966666666666665,53.333333333333336
482,17.6,24.866666666666667,57.03333333333333
483,14.266666666666667,28.9,66.03333333333333
484,15.333333333333334,23.033333333333335,67.76666666666667
485,19.066666666666666,23.733333333333334,51.36666666666667
486,15.166666666666666,26.5,54.266666666666666
487,17.133333333333333,28.5,60.7
488,15.6,28.266666666666666,56.333333333333336
489,15.633333333333333,26.5,45.36666666666667
490,13.5,23.733333333333334,58.333333333333336
491,14.933333333333334,18.7,45.06666666666667
492,15.733333333333333,28.833333333333332,45.53333333333333
493,15.9,19.6,56.733333333333334
494,10.633333333333333,24.666666666666668,35.93333333333333
495,13.233333333333333,29.166666666666668,48.666666666666664
496,14.666666666666666,17.266666666666666,33.93333333333333
497,15.266666666666667,27.266666666666666,80.26666666666667
498,12.233333333333333,21.5,41.9
499,13.4,23.333333333333332,52.1
