#{"t_start": 1748397275.3283923, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.015507
-200.0,200,0.025548
-200.0,200,0.034929
-200.0,200,0.044425
-200.0,200,0.053813
-200.0,200,0.160388
-200.0,200,0.26667
-200.0,200,0.40034
-200.0,200,0.482701
-200.0,200,0.579558
-200.0,200,0.687551
-200.0,200,0.789055
-200.0,200,0.871994
-200.0,200,0.955548
-200.0,200,1.036143
-200.0,200,1.120526
-200.0,200,1.206987
-200.0,200,1.303648
-200.0,200,1.387351
-200.0,200,1.491522
-200.0,200,1.602389
-200.0,200,1.695524
-200.0,200,1.785368
-200.0,200,1.877104
-200.0,200,1.978064
-200.0,200,2.106537
-200.0,200,2.261379
-200.0,200,2.37065
-200.0,200,2.497703
-200.0,200,2.653642
-200.0,200,2.761077
-200.0,200,2.8779
-200.0,200,2.98287
-200.0,200,3.08012
-200.0,200,3.182685
-200.0,200,3.288966
-200.0,200,3.382718
-200.0,200,3.474662
-200.0,200,3.564563
-200.0,200,3.654575
-200.0,200,3.760188
-200.0,200,3.853767
-200.0,200,3.950232
-200.0,200,4.044399
-200.0,200,4.141928
-200.0,200,4.240672
-200.0,200,4.334498
-200.0,200,4.432282
-200.0,200,4.527507
-200.0,200,4.627989
-200.0,200,4.731621
-200.0,200,4.829411
-200.0,200,4.925905
-200.0,200,5.023777
-200.0,200,5.125543
-200.0,200,5.227682
-200.0,200,5.325224
-200.0,200,5.425207
-200.0,200,5.523583
-200.0,200,5.621799
-200.0,200,5.729297
-200.0,200,5.828022
-200.0,200,5.921916
-200.0,200,6.021496
-200.0,200,6.118614
-200.0,200,6.234116
-200.0,200,6.339399
-200.0,200,6.450064
-200.0,200,6.579711
-200.0,200,6.678732
-200.0,200,6.790083
-200.0,200,6.902863
-200.0,200,7.005181
-200.0,200,7.150697
-200.0,200,7.272298
-200.0,200,7.383324
-200.0,200,7.495516
-200.0,200,7.601065
-200.0,200,7.696172
-200.0,200,7.791986
-200.0,200,7.892406
-200.0,200,7.992862
-200.0,200,8.092271
-200.0,200,8.19513
-200.0,200,8.297455
-200.0,200,8.403985
-200.0,200,8.50451
-200.0,200,8.605863
-200.0,200,8.72249
-200.0,200,8.826981
-200.0,200,8.941891
-200.0,200,9.053841
-200.0,200,9.160609
-200.0,200,9.269125
-200.0,200,9.37574
-200.0,200,9.486569
-200.0,200,9.592512
-200.0,200,9.697237
-200.0,200,9.803009
-200.0,200,9.911157
-200.0,200,10.027076
-200.0,200,10.133836
-200.0,200,10.245333
-200.0,200,10.350591
-200.0,200,10.458881
-200.0,200,10.564459
-200.0,200,10.684097
-200.0,200,10.801798
-200.0,200,10.907695
-200.0,200,11.01071
-200.0,200,11.170027
-200.0,200,11.300335
-200.0,200,11.415166
-200.0,200,11.529623
-200.0,200,11.65373
-200.0,200,11.826959
-200.0,200,11.952073
-200.0,200,12.057149
-200.0,200,12.17038
-200.0,200,12.309168
-200.0,200,12.426252
-200.0,200,12.534789
-200.0,200,12.656524
-200.0,200,12.760866
-200.0,200,12.867352
-200.0,200,12.973984
-200.0,200,13.080629
-200.0,200,13.187608
-195.0,195,13.316107
-200.0,200,13.449132
-190.0,190,13.577302
-200.0,200,13.69435
-200.0,200,13.805415
-200.0,200,13.919006
-200.0,200,14.028526
-200.0,200,14.141306
-200.0,200,14.253042
-200.0,200,14.363111
-200.0,200,14.477081
-200.0,200,14.600046
-200.0,200,14.717338
-200.0,200,14.837546
-200.0,200,14.952587
-200.0,200,15.06293
-200.0,200,15.173324
-200.0,200,15.285141
-200.0,200,15.399951
-162.0,162,15.502517
-200.0,200,15.614296
-200.0,200,15.728237
-200.0,200,15.864068
-200.0,200,15.973711
-200.0,200,16.098953
-200.0,200,16.2571
-155.0,155,16.358062
-200.0,200,16.474077
-200.0,200,16.645433
-159.0,159,16.755333
-200.0,200,16.875274
-200.0,200,16.992332
-200.0,200,17.112729
-200.0,200,17.227383
-200.0,200,17.338146
-200.0,200,17.449334
-199.0,199,17.558699
-200.0,200,17.668818
-200.0,200,17.778622
-200.0,200,17.890893
-200.0,200,18.004354
-200.0,200,18.114695
-200.0,200,18.238992
-200.0,200,18.364801
-200.0,200,18.483126
-200.0,200,18.593715
-200.0,200,18.72937
-200.0,200,18.859905
-200.0,200,18.981348
-200.0,200,19.094713
-200.0,200,19.207773
-200.0,200,19.320737
-200.0,200,19.462124
-200.0,200,19.5845
-200.0,200,19.70668
-200.0,200,19.826656
-200.0,200,19.963675
-200.0,200,20.075872
-200.0,200,20.20342
-200.0,200,20.321899
-175.0,175,20.426074
-200.0,200,20.56703
-200.0,200,20.745562
-200.0,200,20.855333
-200.0,200,20.979916
-200.0,200,21.094435
-188.0,188,21.20081
-200.0,200,21.330013
-200.0,200,21.454273
-200.0,200,21.572553
-200.0,200,21.699412
-200.0,200,21.859989
-149.0,149,21.956646
-200.0,200,22.073736
-200.0,200,22.185977
-200.0,200,22.302053
-200.0,200,22.415812
-200.0,200,22.524515
-200.0,200,22.635971
-200.0,200,22.783575
-200.0,200,22.918617
-200.0,200,23.029571
-200.0,200,23.185264
-200.0,200,23.298486
-200.0,200,23.415795
-200.0,200,23.53074
-200.0,200,23.650502
-185.0,185,23.756085
-200.0,200,23.865996
-200.0,200,23.981275
-200.0,200,24.098448
-200.0,200,24.210871
-200.0,200,24.328464
-200.0,200,24.446387
-200.0,200,24.565458
-200.0,200,24.680665
-200.0,200,24.795138
-200.0,200,24.908337
-200.0,200,25.024171
-200.0,200,25.140418
-200.0,200,25.257035
-200.0,200,25.370026
-200.0,200,25.486254
-200.0,200,25.598226
-200.0,200,25.705608
-200.0,200,25.819458
-200.0,200,25.937155
-200.0,200,26.049772
-200.0,200,26.171975
-200.0,200,26.295031
-200.0,200,26.408718
-200.0,200,26.536913
-200.0,200,26.655173
-200.0,200,26.765896
-200.0,200,26.879769
-200.0,200,26.99663
-200.0,200,27.113848
-200.0,200,27.247082
-200.0,200,27.367856
-200.0,200,27.48339
-200.0,200,27.600079
-200.0,200,27.752449
-199.0,199,27.882496
-200.0,200,28.006594
-200.0,200,28.118277
-200.0,200,28.229504
-200.0,200,28.340802
-200.0,200,28.475088
-200.0,200,28.592742
-200.0,200,28.73186
-200.0,200,28.849677
-200.0,200,28.971357
-200.0,200,29.092489
-200.0,200,29.228868
-200.0,200,29.340876
-200.0,200,29.453648
-200.0,200,29.564319
-200.0,200,29.677342
-200.0,200,29.797819
-200.0,200,29.93442
-200.0,200,30.084352
-200.0,200,30.245399
-200.0,200,30.382739
-200.0,200,30.50204
-200.0,200,30.615916
-200.0,200,30.733037
-200.0,200,30.843793
-200.0,200,30.955933
-200.0,200,31.068375
-200.0,200,31.196201
-200.0,200,31.308377
-200.0,200,31.421348
-200.0,200,31.546556
-200.0,200,31.67002
-200.0,200,31.799947
-200.0,200,31.916628
-200.0,200,32.031909
-200.0,200,32.179085
-200.0,200,32.318982
-200.0,200,32.434337
-200.0,200,32.552257
-200.0,200,32.67035
-200.0,200,32.880882
-127.0,127,32.949814
-200.0,200,33.065919
-200.0,200,33.177995
-200.0,200,33.293485
-200.0,200,33.404588
-200.0,200,33.515095
-200.0,200,33.629085
-200.0,200,33.742673
-200.0,200,33.855458
-200.0,200,33.997237
-200.0,200,34.116171
-200.0,200,34.235089
-200.0,200,34.346667
-200.0,200,34.462696
-200.0,200,34.589878
-200.0,200,34.702693
-200.0,200,34.823012
-200.0,200,34.933325
-200.0,200,35.047575
-200.0,200,35.172533
-200.0,200,35.468079
-200.0,200,35.617459
-200.0,200,35.730575
-200.0,200,35.839156
-200.0,200,35.95008
-200.0,200,36.062631
-200.0,200,36.187227
-200.0,200,36.305971
-200.0,200,36.416946
-200.0,200,36.530931
-200.0,200,36.663428
-200.0,200,36.779061
-200.0,200,36.892829
-200.0,200,37.009626
-200.0,200,37.120853
-200.0,200,37.255896
-200.0,200,37.391661
-200.0,200,37.507439
-200.0,200,37.622836
-200.0,200,37.741772
-200.0,200,37.867352
-200.0,200,37.982123
-200.0,200,38.101935
-200.0,200,38.234292
-200.0,200,38.349803
-200.0,200,38.461027
-200.0,200,38.571724
-200.0,200,38.688777
-200.0,200,38.806926
-200.0,200,38.935773
-200.0,200,39.049811
