#{"t_start": 1748401235.7238214, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.011427
-200.0,200,0.02079
-200.0,200,0.030172
-200.0,200,0.039538
-200.0,200,0.048888
-200.0,200,0.132268
-200.0,200,0.210415
-200.0,200,0.284838
-200.0,200,0.361876
-200.0,200,0.436374
-200.0,200,0.519944
-200.0,200,0.598937
-200.0,200,0.67837
-200.0,200,0.75732
-200.0,200,0.836532
-200.0,200,0.916187
-200.0,200,0.998266
-200.0,200,1.076982
-200.0,200,1.156638
-200.0,200,1.237388
-200.0,200,1.334691
-200.0,200,1.422318
-200.0,200,1.511904
-200.0,200,1.599343
-200.0,200,1.6919
-200.0,200,1.781342
-200.0,200,1.866185
-200.0,200,1.963214
-200.0,200,2.050409
-200.0,200,2.141711
-200.0,200,2.227698
-200.0,200,2.311876
-200.0,200,2.407026
-200.0,200,2.506165
-200.0,200,2.590899
-200.0,200,2.687726
-200.0,200,2.774873
-200.0,200,2.862672
-200.0,200,2.960029
-200.0,200,3.060279
-200.0,200,3.16683
-200.0,200,3.252984
-200.0,200,3.352657
-200.0,200,3.440786
-200.0,200,3.526774
-200.0,200,3.613281
-200.0,200,3.69896
-200.0,200,3.801414
-200.0,200,3.895424
-200.0,200,3.983848
-200.0,200,4.0958
-200.0,200,4.198637
-200.0,200,4.297559
-200.0,200,4.392001
-200.0,200,4.481528
-200.0,200,4.569864
-200.0,200,4.657699
-200.0,200,4.748625
-200.0,200,4.858108
-200.0,200,4.951574
-200.0,200,5.044105
-200.0,200,5.132085
-200.0,200,5.223685
-200.0,200,5.323104
-200.0,200,5.418131
-200.0,200,5.517642
-200.0,200,5.615515
-200.0,200,5.726684
-200.0,200,5.817474
-200.0,200,5.933773
-200.0,200,6.02698
-200.0,200,6.121281
-200.0,200,6.218111
-200.0,200,6.32053
-200.0,200,6.422405
-200.0,200,6.512259
-200.0,200,6.609832
-200.0,200,6.699595
-200.0,200,6.794498
-200.0,200,6.909098
-200.0,200,7.002838
-200.0,200,7.101848
-200.0,200,7.201286
-200.0,200,7.299339
-200.0,200,7.39769
-200.0,200,7.491273
-200.0,200,7.585561
-200.0,200,7.680867
-200.0,200,7.778135
-200.0,200,7.872692
-200.0,200,7.971945
-200.0,200,8.065458
-200.0,200,8.161635
-200.0,200,8.255689
-200.0,200,8.349308
-200.0,200,8.445148
-200.0,200,8.542646
-200.0,200,8.638831
-200.0,200,8.739039
-200.0,200,8.834007
-200.0,200,8.931337
-200.0,200,9.026384
-200.0,200,9.121109
-200.0,200,9.226848
-200.0,200,9.327965
-200.0,200,9.428099
-200.0,200,9.533077
-200.0,200,9.631666
-200.0,200,9.730396
-200.0,200,9.82765
-200.0,200,9.92608
-200.0,200,10.023984
-200.0,200,10.125272
-200.0,200,10.226719
-200.0,200,10.327281
-200.0,200,10.42496
-200.0,200,10.523137
-200.0,200,10.618316
-200.0,200,10.714511
-200.0,200,10.813814
-200.0,200,10.912748
-200.0,200,11.009308
-200.0,200,11.108466
-200.0,200,11.209349
-200.0,200,11.30781
-200.0,200,11.418893
-200.0,200,11.53057
-200.0,200,11.672324
-200.0,200,11.774704
-200.0,200,11.881893
-200.0,200,11.98773
-200.0,200,12.095391
-200.0,200,12.202781
-200.0,200,12.305629
-200.0,200,12.406187
-200.0,200,12.510896
-200.0,200,12.617259
-200.0,200,12.719851
-200.0,200,12.821278
-200.0,200,12.925408
-200.0,200,13.043113
-200.0,200,13.161486
-200.0,200,13.260529
-200.0,200,13.360726
-200.0,200,13.463716
-198.0,198,13.580461
-200.0,200,13.682585
-200.0,200,13.785399
-200.0,200,13.889522
-200.0,200,13.989259
-200.0,200,14.091412
-200.0,200,14.20423
-200.0,200,14.318244
-200.0,200,14.423842
-200.0,200,14.526436
-200.0,200,14.627269
-200.0,200,14.726171
-200.0,200,14.829142
-200.0,200,14.927988
-200.0,200,15.030445
-200.0,200,15.130262
-200.0,200,15.230478
-200.0,200,15.339392
-200.0,200,15.447176
-200.0,200,15.557224
-200.0,200,15.659306
-200.0,200,15.756821
-200.0,200,15.855449
-200.0,200,15.955971
-200.0,200,16.058563
-200.0,200,16.167026
-200.0,200,16.274033
-200.0,200,16.379587
-200.0,200,16.481268
-200.0,200,16.58356
-200.0,200,16.689336
-200.0,200,16.794276
-200.0,200,16.900229
-200.0,200,16.999947
-200.0,200,17.099442
-200.0,200,17.202616
-200.0,200,17.303309
-200.0,200,17.400925
-200.0,200,17.507422
-200.0,200,17.60959
-200.0,200,17.713653
-200.0,200,17.827044
-200.0,200,17.951168
-200.0,200,18.059312
-200.0,200,18.162984
-200.0,200,18.270612
-200.0,200,18.377137
-200.0,200,18.479524
-200.0,200,18.588098
-200.0,200,18.687415
-200.0,200,18.792514
-200.0,200,18.90749
-200.0,200,19.020528
-200.0,200,19.120398
-200.0,200,19.223042
-200.0,200,19.332596
-200.0,200,19.445086
-200.0,200,19.552052
-200.0,200,19.668575
-200.0,200,19.7715
-200.0,200,19.87563
-200.0,200,19.993313
-200.0,200,20.106437
-200.0,200,20.206605
-200.0,200,20.332899
-200.0,200,20.440608
-200.0,200,20.545033
-200.0,200,20.648847
-200.0,200,20.782779
-200.0,200,20.900869
-200.0,200,21.003544
-200.0,200,21.106441
-200.0,200,21.245981
-200.0,200,21.353744
-200.0,200,21.462242
-200.0,200,21.56646
-200.0,200,21.669543
-200.0,200,21.773516
-200.0,200,21.875212
-200.0,200,21.974005
-200.0,200,22.077549
-200.0,200,22.183604
-200.0,200,22.288685
-200.0,200,22.404453
-200.0,200,22.503995
-200.0,200,22.603193
-200.0,200,22.703607
-200.0,200,22.808417
-200.0,200,22.914337
-200.0,200,23.019682
-200.0,200,23.123638
-200.0,200,23.226443
-200.0,200,23.330847
-200.0,200,23.436036
-200.0,200,23.538635
-196.0,196,23.641882
-200.0,200,23.745463
-200.0,200,23.850225
-200.0,200,23.956921
-200.0,200,24.063198
-200.0,200,24.170998
-200.0,200,24.276404
-200.0,200,24.382861
-200.0,200,24.488629
-200.0,200,24.597596
-200.0,200,24.701662
-200.0,200,24.808389
-200.0,200,24.911556
-200.0,200,25.014893
-200.0,200,25.144504
-200.0,200,25.266384
-200.0,200,25.36808
-200.0,200,25.485244
-200.0,200,25.590879
-200.0,200,25.695402
-200.0,200,25.809252
-200.0,200,25.939585
-200.0,200,26.050054
-200.0,200,26.151507
-200.0,200,26.25367
-200.0,200,26.359164
-200.0,200,26.464299
-200.0,200,26.566402
-200.0,200,26.671443
-200.0,200,26.77227
-200.0,200,26.877621
-200.0,200,26.98046
-200.0,200,27.084453
-200.0,200,27.185469
-200.0,200,27.287316
-200.0,200,27.390164
-200.0,200,27.493317
-200.0,200,27.597461
-200.0,200,27.702748
-200.0,200,27.804981
-200.0,200,27.910087
-200.0,200,28.011435
-200.0,200,28.114498
-200.0,200,28.215405
-200.0,200,28.321239
-200.0,200,28.422355
-200.0,200,28.52562
-200.0,200,28.629491
-200.0,200,28.730353
-200.0,200,28.831295
-200.0,200,28.935471
-200.0,200,29.036074
-200.0,200,29.141646
-200.0,200,29.265105
-200.0,200,29.371615
-200.0,200,29.474677
-200.0,200,29.577643
-200.0,200,29.682315
-200.0,200,29.785801
-200.0,200,29.890013
-200.0,200,29.994197
-200.0,200,30.092515
-200.0,200,30.207726
-200.0,200,30.311091
-200.0,200,30.413037
-200.0,200,30.515527
-200.0,200,30.621506
-200.0,200,30.724975
-200.0,200,30.830956
-200.0,200,30.935148
-200.0,200,31.038568
-200.0,200,31.145553
-200.0,200,31.247043
-200.0,200,31.353518
-200.0,200,31.455202
-200.0,200,31.563048
-200.0,200,31.667483
-200.0,200,31.768108
-200.0,200,31.868036
-200.0,200,31.973839
-200.0,200,32.077208
-200.0,200,32.17909
-200.0,200,32.283665
-200.0,200,32.384133
-200.0,200,32.484009
-200.0,200,32.588189
-200.0,200,32.69248
-200.0,200,32.795975
-200.0,200,32.901166
-200.0,200,33.005462
-200.0,200,33.106599
-200.0,200,33.21102
-200.0,200,33.317348
-200.0,200,33.446131
-200.0,200,33.563112
-200.0,200,33.668487
-200.0,200,33.773444
-200.0,200,33.880583
-200.0,200,33.985337
-200.0,200,34.093356
-200.0,200,34.200258
-200.0,200,34.31189
-200.0,200,34.416161
-200.0,200,34.51844
-200.0,200,34.618308
-200.0,200,34.736965
-200.0,200,34.846181
-200.0,200,34.95029
-165.0,165,35.036217
-200.0,200,35.144443
-200.0,200,35.262393
-200.0,200,35.373991
-200.0,200,35.479059
-200.0,200,35.585455
-200.0,200,35.690977
-200.0,200,35.795555
-200.0,200,35.903097
-200.0,200,36.011804
-200.0,200,36.117486
-200.0,200,36.223644
-200.0,200,36.32871
-200.0,200,36.434275
-200.0,200,36.535784
-200.0,200,36.639403
-200.0,200,36.741712
-200.0,200,36.847669
