#{"t_start": 1748401074.7523026, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.011561
-200.0,200,0.021012
-200.0,200,0.030491
-200.0,200,0.039994
-200.0,200,0.04938
-200.0,200,0.146788
-200.0,200,0.224001
-200.0,200,0.302352
-200.0,200,0.380917
-200.0,200,0.45927
-200.0,200,0.539197
-200.0,200,0.617395
-200.0,200,0.700842
-200.0,200,0.79356
-200.0,200,0.874528
-200.0,200,0.971439
-200.0,200,1.061807
-200.0,200,1.156128
-200.0,200,1.237852
-200.0,200,1.321867
-200.0,200,1.408339
-200.0,200,1.494276
-200.0,200,1.581606
-200.0,200,1.67036
-200.0,200,1.762458
-200.0,200,1.851135
-200.0,200,1.937791
-200.0,200,2.02792
-200.0,200,2.120839
-200.0,200,2.22192
-200.0,200,2.33041
-200.0,200,2.421343
-200.0,200,2.512808
-200.0,200,2.596907
-200.0,200,2.681135
-200.0,200,2.767175
-200.0,200,2.852526
-200.0,200,2.940657
-200.0,200,3.027189
-200.0,200,3.114639
-200.0,200,3.204134
-200.0,200,3.290524
-200.0,200,3.375139
-200.0,200,3.460443
-200.0,200,3.583627
-200.0,200,3.674541
-200.0,200,3.767376
-200.0,200,3.862475
-200.0,200,3.951241
-200.0,200,4.05006
-200.0,200,4.147588
-200.0,200,4.268038
-200.0,200,4.363325
-200.0,200,4.46104
-200.0,200,4.605072
-200.0,200,4.692693
-200.0,200,4.78526
-200.0,200,4.880291
-200.0,200,4.971799
-200.0,200,5.06167
-200.0,200,5.15491
-200.0,200,5.246231
-200.0,200,5.340108
-200.0,200,5.441456
-200.0,200,5.532255
-200.0,200,5.62342
-200.0,200,5.717454
-200.0,200,5.807528
-200.0,200,5.900088
-200.0,200,5.991656
-200.0,200,6.080518
-200.0,200,6.173169
-200.0,200,6.265544
-200.0,200,6.356952
-200.0,200,6.450037
-200.0,200,6.542444
-200.0,200,6.634683
-200.0,200,6.730566
-200.0,200,6.828097
-200.0,200,6.920865
-200.0,200,7.0193
-200.0,200,7.114532
-200.0,200,7.208799
-200.0,200,7.307729
-200.0,200,7.437232
-200.0,200,7.577393
-200.0,200,7.671422
-200.0,200,7.768949
-200.0,200,7.865815
-200.0,200,7.960183
-200.0,200,8.055115
-200.0,200,8.150073
-200.0,200,8.265519
-200.0,200,8.359093
-200.0,200,8.456033
-200.0,200,8.553189
-200.0,200,8.647207
-200.0,200,8.744939
-200.0,200,8.843585
-200.0,200,8.941993
-200.0,200,9.040817
-200.0,200,9.135714
-200.0,200,9.234017
-200.0,200,9.334357
-200.0,200,9.430024
-200.0,200,9.527921
-200.0,200,9.625703
-200.0,200,9.753573
-200.0,200,9.854714
-200.0,200,9.952785
-200.0,200,10.059241
-200.0,200,10.168052
-200.0,200,10.269323
-200.0,200,10.381152
-200.0,200,10.481892
-200.0,200,10.582745
-151.0,151,10.662524
-150.0,150,10.737424
-200.0,200,10.836024
-200.0,200,10.936869
-200.0,200,11.043244
-200.0,200,11.155269
-160.0,160,11.239091
-200.0,200,11.336298
-200.0,200,11.463717
-200.0,200,11.571207
-200.0,200,11.691865
-200.0,200,11.814801
-200.0,200,11.909675
-200.0,200,12.01639
-149.0,149,12.09042
-200.0,200,12.200759
-200.0,200,12.303076
-200.0,200,12.401654
-144.0,144,12.472676
-200.0,200,12.578495
-200.0,200,12.67859
-200.0,200,12.78082
-200.0,200,12.883111
-200.0,200,12.988784
-200.0,200,13.091041
-200.0,200,13.194872
-200.0,200,13.291381
-200.0,200,13.394589
-200.0,200,13.496069
-200.0,200,13.594724
-200.0,200,13.717824
-200.0,200,13.829561
-200.0,200,13.930077
-200.0,200,14.032042
-200.0,200,14.136845
-200.0,200,14.240405
-200.0,200,14.343264
-200.0,200,14.444089
-200.0,200,14.545449
-200.0,200,14.647658
-156.0,156,14.732781
-200.0,200,14.864257
-200.0,200,14.965454
-200.0,200,15.073072
-200.0,200,15.191174
-200.0,200,15.291813
-200.0,200,15.396047
-200.0,200,15.500991
-200.0,200,15.604049
-200.0,200,15.705455
-200.0,200,15.811356
-200.0,200,15.91779
-200.0,200,16.020036
-200.0,200,16.123533
-200.0,200,16.234094
-196.0,196,16.33445
-200.0,200,16.43786
-200.0,200,16.541843
-200.0,200,16.642536
-200.0,200,16.751607
-172.0,172,16.843399
-200.0,200,16.958395
-200.0,200,17.066487
-183.0,183,17.162461
-200.0,200,17.268892
-175.0,175,17.360406
-200.0,200,17.466208
-200.0,200,17.571614
-200.0,200,17.677076
-200.0,200,17.782933
-200.0,200,17.90141
-200.0,200,18.02603
-200.0,200,18.131464
-200.0,200,18.245388
-200.0,200,18.35558
-200.0,200,18.463809
-200.0,200,18.569089
-200.0,200,18.672626
-178.0,178,18.765001
-200.0,200,18.867846
-200.0,200,18.975804
-200.0,200,19.079947
-200.0,200,19.182948
-200.0,200,19.287978
-200.0,200,19.392227
-200.0,200,19.494375
-200.0,200,19.601127
-200.0,200,19.702475
-200.0,200,19.807824
-200.0,200,19.910775
-200.0,200,20.013082
-200.0,200,20.117957
-200.0,200,20.221648
-200.0,200,20.326881
-179.0,179,20.419747
-200.0,200,20.52395
-200.0,200,20.626741
-200.0,200,20.729551
-200.0,200,20.840034
-181.0,181,20.933993
-200.0,200,21.046008
-200.0,200,21.149092
-200.0,200,21.25167
-156.0,156,21.330592
-200.0,200,21.433066
-200.0,200,21.534631
-200.0,200,21.639672
-200.0,200,21.748738
-200.0,200,21.853958
-200.0,200,21.96106
-200.0,200,22.07193
-200.0,200,22.176903
-200.0,200,22.285382
-176.0,176,22.380213
-200.0,200,22.48461
-200.0,200,22.588056
-200.0,200,22.705903
-200.0,200,22.817027
-200.0,200,22.921799
-200.0,200,23.055809
-200.0,200,23.168053
-200.0,200,23.269624
-200.0,200,23.374818
-159.0,159,23.459536
-200.0,200,23.567825
-200.0,200,23.66983
-200.0,200,23.784735
-200.0,200,23.886626
-200.0,200,23.992678
-200.0,200,24.099005
-195.0,195,24.199518
-200.0,200,24.3033
-200.0,200,24.411097
-200.0,200,24.51677
-200.0,200,24.629064
-200.0,200,24.729491
-200.0,200,24.829823
-200.0,200,24.936311
-200.0,200,25.040779
-200.0,200,25.146088
-200.0,200,25.25313
-183.0,183,25.350912
-200.0,200,25.458637
-200.0,200,25.564707
-200.0,200,25.671678
-151.0,151,25.754516
-200.0,200,25.857061
-200.0,200,25.95912
-200.0,200,26.06282
-200.0,200,26.168522
-200.0,200,26.271729
-200.0,200,26.374527
-200.0,200,26.477448
-200.0,200,26.578966
-200.0,200,26.710151
-200.0,200,26.812473
-200.0,200,26.914103
-200.0,200,27.01892
-200.0,200,27.120992
-144.0,144,27.197448
-200.0,200,27.307055
-200.0,200,27.412941
-200.0,200,27.514403
-183.0,183,27.610085
-164.0,164,27.695806
-200.0,200,27.795689
-200.0,200,27.899835
-200.0,200,28.002402
-200.0,200,28.107702
-200.0,200,28.210407
-200.0,200,28.313237
-200.0,200,28.418581
-200.0,200,28.520901
-200.0,200,28.622506
-186.0,186,28.718211
-200.0,200,28.821039
-106.0,106,28.87704
-200.0,200,28.980128
-200.0,200,29.082461
-200.0,200,29.184905
-200.0,200,29.288169
-200.0,200,29.392578
-200.0,200,29.497362
-200.0,200,29.618025
-200.0,200,29.723808
-200.0,200,29.828513
-200.0,200,29.932506
-175.0,175,30.022439
-200.0,200,30.131391
-200.0,200,30.233584
-200.0,200,30.333114
-200.0,200,30.435955
-200.0,200,30.5467
-200.0,200,30.648358
-200.0,200,30.756383
-200.0,200,30.877748
-200.0,200,30.982178
-200.0,200,31.088236
-200.0,200,31.188246
-200.0,200,31.293704
-200.0,200,31.396459
-200.0,200,31.500403
-200.0,200,31.604301
-200.0,200,31.706477
-200.0,200,31.813592
-200.0,200,31.918987
-200.0,200,32.026112
-200.0,200,32.132009
-200.0,200,32.236842
-200.0,200,32.344544
-200.0,200,32.45259
-200.0,200,32.571
-200.0,200,32.677952
-200.0,200,32.781116
-200.0,200,32.884731
-200.0,200,32.994235
-200.0,200,33.111119
-200.0,200,33.2182
-200.0,200,33.324028
-200.0,200,33.427265
-200.0,200,33.532358
-200.0,200,33.633749
-200.0,200,33.752207
-200.0,200,33.858938
-200.0,200,33.966382
-200.0,200,34.074752
-200.0,200,34.182782
-200.0,200,34.287342
-173.0,173,34.377499
-200.0,200,34.483295
-200.0,200,34.59071
-200.0,200,34.701247
-200.0,200,34.807251
-200.0,200,34.916128
-200.0,200,35.037788
-200.0,200,35.17584
-200.0,200,35.281589
-200.0,200,35.386677
-200.0,200,35.496031
-200.0,200,35.594911
