#{"t_start": 1748400272.763228, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.011998
-200.0,200,0.021273
-200.0,200,0.030554
-200.0,200,0.039747
-200.0,200,0.048935
-200.0,200,0.132264
-200.0,200,0.21048
-200.0,200,0.313559
-200.0,200,0.389804
-200.0,200,0.470206
-200.0,200,0.560205
-200.0,200,0.64104
-200.0,200,0.72174
-200.0,200,0.799622
-200.0,200,0.880009
-200.0,200,0.959646
-200.0,200,1.046769
-200.0,200,1.12617
-200.0,200,1.230764
-200.0,200,1.311103
-200.0,200,1.408542
-200.0,200,1.499146
-200.0,200,1.585027
-200.0,200,1.675498
-200.0,200,1.763321
-200.0,200,1.84924
-200.0,200,1.938839
-200.0,200,2.027533
-200.0,200,2.129472
-200.0,200,2.218648
-200.0,200,2.323798
-200.0,200,2.408066
-200.0,200,2.49693
-200.0,200,2.582557
-200.0,200,2.667732
-200.0,200,2.758049
-200.0,200,2.847693
-200.0,200,2.936562
-200.0,200,3.025529
-200.0,200,3.112854
-200.0,200,3.201456
-200.0,200,3.290004
-200.0,200,3.382358
-200.0,200,3.471783
-200.0,200,3.558498
-200.0,200,3.649803
-200.0,200,3.738195
-200.0,200,3.825179
-200.0,200,3.912742
-200.0,200,4.006697
-200.0,200,4.107983
-200.0,200,4.194691
-200.0,200,4.283365
-200.0,200,4.371974
-200.0,200,4.462956
-200.0,200,4.555283
-200.0,200,4.650997
-200.0,200,4.74376
-200.0,200,4.834717
-200.0,200,4.927295
-200.0,200,5.023684
-200.0,200,5.116058
-200.0,200,5.21022
-200.0,200,5.302142
-200.0,200,5.398906
-200.0,200,5.492672
-200.0,200,5.580666
-200.0,200,5.672533
-200.0,200,5.778793
-200.0,200,5.875047
-200.0,200,5.972924
-200.0,200,6.083333
-200.0,200,6.17777
-200.0,200,6.268232
-200.0,200,6.359718
-200.0,200,6.468638
-200.0,200,6.574427
-200.0,200,6.667837
-200.0,200,6.763704
-200.0,200,6.857767
-200.0,200,6.976321
-200.0,200,7.069659
-200.0,200,7.166073
-200.0,200,7.260733
-200.0,200,7.352952
-200.0,200,7.451345
-200.0,200,7.566912
-200.0,200,7.68322
-200.0,200,7.796819
-200.0,200,7.893961
-200.0,200,7.989186
-200.0,200,8.087182
-200.0,200,8.177963
-200.0,200,8.274347
-200.0,200,8.370141
-200.0,200,8.468136
-200.0,200,8.564194
-200.0,200,8.658831
-200.0,200,8.771546
-200.0,200,8.875115
-200.0,200,8.971647
-200.0,200,9.06776
-200.0,200,9.164829
-200.0,200,9.272444
-200.0,200,9.379559
-200.0,200,9.476356
-200.0,200,9.578071
-200.0,200,9.678136
-200.0,200,9.778716
-200.0,200,9.878471
-200.0,200,9.97887
-200.0,200,10.086344
-200.0,200,10.191003
-200.0,200,10.298095
-200.0,200,10.397883
-200.0,200,10.494013
-200.0,200,10.590344
-200.0,200,10.688842
-200.0,200,10.79127
-200.0,200,10.89339
-200.0,200,10.990377
-200.0,200,11.085323
-200.0,200,11.183645
-200.0,200,11.285102
-200.0,200,11.382756
-200.0,200,11.483659
-200.0,200,11.580957
-200.0,200,11.682412
-200.0,200,11.792138
-200.0,200,11.902425
-200.0,200,12.00405
-200.0,200,12.112968
-200.0,200,12.215246
-200.0,200,12.318278
-200.0,200,12.421192
-200.0,200,12.522128
-200.0,200,12.6229
-200.0,200,12.72494
-200.0,200,12.828788
-200.0,200,12.93344
-200.0,200,13.05133
-200.0,200,13.156773
-200.0,200,13.272266
-200.0,200,13.386382
-200.0,200,13.49301
-200.0,200,13.622315
-200.0,200,13.727619
-200.0,200,13.830391
-200.0,200,13.938065
-200.0,200,14.044453
-200.0,200,14.147081
-200.0,200,14.249991
-200.0,200,14.350367
-200.0,200,14.45478
-200.0,200,14.558937
-200.0,200,14.660947
-200.0,200,14.765359
-200.0,200,14.868762
-200.0,200,14.973411
-200.0,200,15.077089
-183.0,183,15.175708
-200.0,200,15.28103
-200.0,200,15.389305
-200.0,200,15.491703
-200.0,200,15.600497
-200.0,200,15.703309
-200.0,200,15.808977
-200.0,200,15.924776
-200.0,200,16.036928
-200.0,200,16.146036
-200.0,200,16.268716
-200.0,200,16.372113
-200.0,200,16.48396
-200.0,200,16.586252
-200.0,200,16.687346
-129.0,129,16.761118
-200.0,200,16.865129
-200.0,200,16.969447
-200.0,200,17.083368
-200.0,200,17.188916
-200.0,200,17.294397
-200.0,200,17.393623
-200.0,200,17.499371
-200.0,200,17.602387
-200.0,200,17.708392
-200.0,200,17.812879
-200.0,200,17.914869
-200.0,200,18.021191
-200.0,200,18.131061
-200.0,200,18.234371
-200.0,200,18.343307
-200.0,200,18.455111
-200.0,200,18.561248
-200.0,200,18.680084
-200.0,200,18.78729
-200.0,200,18.894249
-200.0,200,19.000641
-200.0,200,19.107154
-200.0,200,19.211113
-200.0,200,19.316996
-200.0,200,19.426772
-200.0,200,19.533005
-200.0,200,19.640157
-200.0,200,19.746939
-200.0,200,19.853743
-200.0,200,19.959387
-200.0,200,20.066782
-200.0,200,20.174583
-200.0,200,20.283697
-200.0,200,20.389118
-200.0,200,20.495042
-200.0,200,20.601274
-200.0,200,20.705266
-200.0,200,20.820356
-200.0,200,20.926837
-200.0,200,21.032182
-200.0,200,21.134681
-200.0,200,21.274854
-200.0,200,21.387281
-200.0,200,21.493088
-200.0,200,21.604851
-200.0,200,21.710316
-200.0,200,21.817253
-200.0,200,21.943563
-200.0,200,22.066354
-200.0,200,22.16772
-200.0,200,22.274808
-200.0,200,22.380421
-200.0,200,22.484472
-200.0,200,22.58993
-200.0,200,22.695639
-200.0,200,22.799106
-200.0,200,22.936712
-200.0,200,23.047004
-200.0,200,23.184071
-200.0,200,23.311191
-200.0,200,23.425333
-200.0,200,23.539354
-200.0,200,23.649945
-200.0,200,23.765285
-200.0,200,23.867891
-200.0,200,23.977228
-200.0,200,24.081452
-200.0,200,24.182805
-200.0,200,24.286308
-200.0,200,24.387988
-200.0,200,24.488032
-200.0,200,24.591823
-200.0,200,24.693253
-200.0,200,24.798781
-200.0,200,24.904364
-200.0,200,25.006176
-200.0,200,25.110428
-200.0,200,25.216226
-200.0,200,25.321718
-200.0,200,25.428082
-200.0,200,25.534468
-200.0,200,25.636429
-200.0,200,25.748204
-200.0,200,25.856728
-200.0,200,25.961314
-200.0,200,26.069379
-200.0,200,26.175568
-200.0,200,26.284037
-200.0,200,26.388631
-200.0,200,26.495417
-200.0,200,26.595816
-200.0,200,26.709056
-200.0,200,26.812317
-200.0,200,26.916358
-200.0,200,27.02094
-200.0,200,27.126064
-200.0,200,27.231188
-200.0,200,27.341681
-200.0,200,27.446234
-200.0,200,27.552045
-200.0,200,27.65777
-200.0,200,27.765301
-200.0,200,27.869775
-200.0,200,27.975075
-200.0,200,28.077234
-200.0,200,28.179191
-200.0,200,28.282127
-200.0,200,28.385314
-200.0,200,28.486012
-200.0,200,28.589501
-200.0,200,28.692559
-200.0,200,28.793629
-200.0,200,28.89795
-200.0,200,29.002102
-200.0,200,29.111465
-200.0,200,29.214269
-200.0,200,29.317421
-200.0,200,29.425489
-200.0,200,29.530932
-200.0,200,29.631945
-200.0,200,29.740168
-200.0,200,29.846789
-200.0,200,29.953268
-200.0,200,30.056676
-200.0,200,30.164083
-200.0,200,30.268969
-200.0,200,30.372857
-200.0,200,30.480526
-200.0,200,30.583832
-200.0,200,30.698979
-200.0,200,30.80798
-200.0,200,30.912136
-200.0,200,31.018348
-200.0,200,31.125342
-200.0,200,31.228987
-200.0,200,31.33532
-200.0,200,31.437563
-200.0,200,31.538094
-200.0,200,31.643355
-200.0,200,31.751557
-200.0,200,31.858152
-200.0,200,31.966138
-200.0,200,32.073655
-200.0,200,32.195278
-200.0,200,32.318854
-200.0,200,32.420441
-200.0,200,32.5312
-200.0,200,32.654396
-200.0,200,32.786228
-200.0,200,32.890174
-200.0,200,33.014781
-200.0,200,33.137822
-200.0,200,33.252162
-200.0,200,33.367111
-200.0,200,33.474425
