#{"t_start": 1748399309.9391816, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.011519
-200.0,200,0.021106
-200.0,200,0.030594
-200.0,200,0.03999
-200.0,200,0.049358
-200.0,200,0.138199
-200.0,200,0.219135
-200.0,200,0.30065
-200.0,200,0.382518
-200.0,200,0.462556
-200.0,200,0.54302
-200.0,200,0.622202
-200.0,200,0.702126
-200.0,200,0.785547
-200.0,200,0.867155
-200.0,200,0.945039
-200.0,200,1.019316
-200.0,200,1.093812
-200.0,200,1.185064
-200.0,200,1.273336
-200.0,200,1.365385
-200.0,200,1.458244
-200.0,200,1.538323
-200.0,200,1.622793
-200.0,200,1.704489
-200.0,200,1.786662
-200.0,200,1.868824
-200.0,200,1.95591
-200.0,200,2.039109
-200.0,200,2.125489
-200.0,200,2.210863
-200.0,200,2.291776
-200.0,200,2.374041
-200.0,200,2.458115
-200.0,200,2.542859
-200.0,200,2.634051
-200.0,200,2.721027
-200.0,200,2.807826
-200.0,200,2.893204
-200.0,200,2.9801
-200.0,200,3.064437
-200.0,200,3.150279
-200.0,200,3.234564
-200.0,200,3.321882
-200.0,200,3.407564
-200.0,200,3.49195
-200.0,200,3.577242
-200.0,200,3.665804
-200.0,200,3.751657
-200.0,200,3.839234
-200.0,200,3.930688
-200.0,200,4.022249
-200.0,200,4.11388
-200.0,200,4.204396
-200.0,200,4.291282
-200.0,200,4.387536
-200.0,200,4.478606
-200.0,200,4.569479
-200.0,200,4.657101
-200.0,200,4.745026
-200.0,200,4.838261
-200.0,200,4.926264
-200.0,200,5.013569
-200.0,200,5.115649
-200.0,200,5.20698
-200.0,200,5.30105
-200.0,200,5.396692
-200.0,200,5.488892
-200.0,200,5.579899
-200.0,200,5.670708
-200.0,200,5.76002
-200.0,200,5.85084
-200.0,200,5.951846
-200.0,200,6.045534
-200.0,200,6.137866
-200.0,200,6.228963
-200.0,200,6.331678
-200.0,200,6.453906
-200.0,200,6.549636
-200.0,200,6.641053
-200.0,200,6.75156
-200.0,200,6.844034
-200.0,200,6.93614
-200.0,200,7.030598
-200.0,200,7.123938
-200.0,200,7.220028
-200.0,200,7.319896
-200.0,200,7.416061
-200.0,200,7.510042
-200.0,200,7.617731
-200.0,200,7.723766
-200.0,200,7.83386
-200.0,200,7.936953
-200.0,200,8.061095
-200.0,200,8.155932
-200.0,200,8.2503
-200.0,200,8.342781
-200.0,200,8.432408
-200.0,200,8.526479
-200.0,200,8.623221
-200.0,200,8.718746
-197.0,197,8.815455
-200.0,200,8.910167
-200.0,200,9.007416
-200.0,200,9.105742
-200.0,200,9.202866
-200.0,200,9.304584
-200.0,200,9.397935
-200.0,200,9.493494
-200.0,200,9.604842
-200.0,200,9.704857
-200.0,200,9.826014
-200.0,200,9.92468
-200.0,200,10.023197
-200.0,200,10.121539
-200.0,200,10.229279
-200.0,200,10.333157
-200.0,200,10.436485
-200.0,200,10.533227
-200.0,200,10.632871
-200.0,200,10.737035
-200.0,200,10.837789
-200.0,200,10.939876
-200.0,200,11.03673
-200.0,200,11.135372
-200.0,200,11.236853
-200.0,200,11.337574
-200.0,200,11.438392
-200.0,200,11.553514
-200.0,200,11.656408
-200.0,200,11.760638
-200.0,200,11.861074
-200.0,200,11.965733
-200.0,200,12.065182
-200.0,200,12.167119
-200.0,200,12.268892
-200.0,200,12.371118
-200.0,200,12.476335
-200.0,200,12.579433
-200.0,200,12.687413
-200.0,200,12.796938
-200.0,200,12.902045
-200.0,200,13.007559
-200.0,200,13.124842
-200.0,200,13.231875
-200.0,200,13.350411
-200.0,200,13.508636
-200.0,200,13.613981
-200.0,200,13.719731
-200.0,200,13.821508
-200.0,200,13.937524
-200.0,200,14.039838
-200.0,200,14.140986
-200.0,200,14.255798
-200.0,200,14.364366
-200.0,200,14.468781
-186.0,186,14.562294
-200.0,200,14.663924
-200.0,200,14.782428
-200.0,200,14.890819
-200.0,200,14.992166
-200.0,200,15.092128
-200.0,200,15.213884
-200.0,200,15.336729
-200.0,200,15.442861
-195.0,195,15.552789
-140.0,140,15.623906
-200.0,200,15.726253
-200.0,200,15.83116
-200.0,200,15.937852
-140.0,140,16.011675
-200.0,200,16.115669
-200.0,200,16.221774
-200.0,200,16.325082
-200.0,200,16.457335
-200.0,200,16.564482
-200.0,200,16.667022
-200.0,200,16.771334
-200.0,200,16.877103
-200.0,200,16.981948
-200.0,200,17.088374
-200.0,200,17.192696
-200.0,200,17.297322
-200.0,200,17.40432
-200.0,200,17.508034
-200.0,200,17.612778
-200.0,200,17.728988
-200.0,200,17.837792
-200.0,200,17.946336
-200.0,200,18.050834
-200.0,200,18.15994
-200.0,200,18.266681
-200.0,200,18.374768
-200.0,200,18.493168
-200.0,200,18.597062
-200.0,200,18.712139
-200.0,200,18.817005
-200.0,200,18.921066
-200.0,200,19.027951
-200.0,200,19.142215
-200.0,200,19.256599
-200.0,200,19.360777
-200.0,200,19.480253
-200.0,200,19.586698
-200.0,200,19.695024
-200.0,200,19.79794
-200.0,200,19.902192
-200.0,200,20.004155
-200.0,200,20.110377
-200.0,200,20.260785
-200.0,200,20.371476
-200.0,200,20.478428
-200.0,200,20.577983
-200.0,200,20.678514
-200.0,200,20.806722
-200.0,200,20.929687
-200.0,200,21.032856
-200.0,200,21.135186
-200.0,200,21.236976
-200.0,200,21.3418
-200.0,200,21.444146
-200.0,200,21.547683
-200.0,200,21.661074
-200.0,200,21.761011
-200.0,200,21.866088
-200.0,200,21.97284
-200.0,200,22.07692
-200.0,200,22.180958
-200.0,200,22.284195
-200.0,200,22.39078
-200.0,200,22.49525
-200.0,200,22.598195
-200.0,200,22.702766
-200.0,200,22.808799
-200.0,200,22.915341
-200.0,200,23.023019
-200.0,200,23.130966
-200.0,200,23.233068
-200.0,200,23.34002
-194.0,194,23.442288
-200.0,200,23.545286
-200.0,200,23.650368
-200.0,200,23.753321
-200.0,200,23.854478
-200.0,200,23.957486
-200.0,200,24.05986
-200.0,200,24.163337
-200.0,200,24.267577
-200.0,200,24.370792
-200.0,200,24.4739
-200.0,200,24.584745
-200.0,200,24.688164
-200.0,200,24.793355
-200.0,200,24.903911
-200.0,200,25.007396
-200.0,200,25.11041
-200.0,200,25.212175
-200.0,200,25.330962
-200.0,200,25.434479
-200.0,200,25.535032
-200.0,200,25.647462
-200.0,200,25.750869
-200.0,200,25.853007
-200.0,200,25.967079
-200.0,200,26.078308
-200.0,200,26.181028
-200.0,200,26.283721
-200.0,200,26.388031
-200.0,200,26.490216
-200.0,200,26.591595
-200.0,200,26.695792
-200.0,200,26.79574
-200.0,200,26.895844
-200.0,200,27.000404
-200.0,200,27.103088
-200.0,200,27.223369
-200.0,200,27.333366
-200.0,200,27.436912
-200.0,200,27.539867
-200.0,200,27.643512
-200.0,200,27.753699
-200.0,200,27.877473
-200.0,200,27.984121
-200.0,200,28.084025
-200.0,200,28.185494
-200.0,200,28.289071
-200.0,200,28.401081
-200.0,200,28.502242
-200.0,200,28.607498
-200.0,200,28.727986
-200.0,200,28.834757
-200.0,200,28.944557
-200.0,200,29.059384
-200.0,200,29.170113
-200.0,200,29.285242
-200.0,200,29.389694
-200.0,200,29.492873
-200.0,200,29.598502
-200.0,200,29.703078
-200.0,200,29.804168
-200.0,200,29.918316
-200.0,200,30.019986
-200.0,200,30.121682
-200.0,200,30.223258
-200.0,200,30.32389
-200.0,200,30.428815
-200.0,200,30.537382
-200.0,200,30.646252
-200.0,200,30.787678
-200.0,200,30.892163
-200.0,200,30.993288
-200.0,200,31.108942
-200.0,200,31.218952
-200.0,200,31.323391
-200.0,200,31.428946
-200.0,200,31.530828
-200.0,200,31.636637
-200.0,200,31.736621
-200.0,200,31.840169
-200.0,200,31.944563
-200.0,200,32.051143
-200.0,200,32.158997
-200.0,200,32.263295
-200.0,200,32.383297
-200.0,200,32.489936
-200.0,200,32.595489
-200.0,200,32.693102
-200.0,200,32.801113
-200.0,200,32.902878
-200.0,200,33.00759
-200.0,200,33.113459
-200.0,200,33.218378
-200.0,200,33.323058
-200.0,200,33.42577
-200.0,200,33.523876
-200.0,200,33.623276
-200.0,200,33.724521
-200.0,200,33.824982
-200.0,200,33.92506
-200.0,200,34.024665
-200.0,200,34.126982
-200.0,200,34.228455
-200.0,200,34.330283
-200.0,200,34.432401
-200.0,200,34.541497
-200.0,200,34.645872
-200.0,200,34.747582
-200.0,200,34.845459
-200.0,200,34.950344
-200.0,200,35.050207
-200.0,200,35.151194
-200.0,200,35.254199
-200.0,200,35.358115
-200.0,200,35.463499
-200.0,200,35.567268
-200.0,200,35.688503
-200.0,200,35.807592
-200.0,200,35.917988
-200.0,200,36.021158
-200.0,200,36.122114
-200.0,200,36.235671
-200.0,200,36.344564
-200.0,200,36.445367
-200.0,200,36.552539
-200.0,200,36.656356
-200.0,200,36.764654
-200.0,200,36.871367
-200.0,200,36.980604
-200.0,200,37.089146
-200.0,200,37.193296
-200.0,200,37.29848
-200.0,200,37.40373
-200.0,200,37.509171
-167.0,167,37.610006
-200.0,200,37.714227
-198.0,198,37.817788
-200.0,200,37.930464
-200.0,200,38.036734
-178.0,178,38.133138
-200.0,200,38.238403
-200.0,200,38.346068
-167.0,167,38.443944
-200.0,200,38.552882
-200.0,200,38.657528
-200.0,200,38.759612
-138.0,138,38.845369
-200.0,200,38.963056
-200.0,200,39.067527
-164.0,164,39.153203
-200.0,200,39.264082
-200.0,200,39.37867
-200.0,200,39.490407
-200.0,200,39.595203
-119.0,119,39.659721
-183.0,183,39.758983
-200.0,200,39.881778
-113.0,113,39.941899
-200.0,200,40.045961
-200.0,200,40.148084
-158.0,158,40.230956
-200.0,200,40.333985
-132.0,132,40.403316
-200.0,200,40.505248
-200.0,200,40.609812
-200.0,200,40.714575
-200.0,200,40.831849
-197.0,197,40.932188
-200.0,200,41.036642
-200.0,200,41.1462
-200.0,200,41.271152
-200.0,200,41.374226
-200.0,200,41.480028
-186.0,186,41.581211
-200.0,200,41.682054
-155.0,155,41.760368
-200.0,200,41.86553
-200.0,200,41.969164
-200.0,200,42.072855
-200.0,200,42.1795
-200.0,200,42.314829
-200.0,200,42.45832
-200.0,200,42.563498
-200.0,200,42.712876
-200.0,200,42.816798
-184.0,184,42.918323
-200.0,200,43.02303
-200.0,200,43.128092
-200.0,200,43.235219
-200.0,200,43.342266
-200.0,200,43.448222
-200.0,200,43.554902
-200.0,200,43.659889
-200.0,200,43.782189
-200.0,200,43.885183
-200.0,200,43.992114
-152.0,152,44.072425
-200.0,200,44.179119
-200.0,200,44.285391
-200.0,200,44.389771
-200.0,200,44.49493
-200.0,200,44.605956
-200.0,200,44.71027
-200.0,200,44.815139
-139.0,139,44.921109
-138.0,138,44.991885
-200.0,200,45.09349
-147.0,147,45.170011
-200.0,200,45.274792
-200.0,200,45.37399
-200.0,200,45.476617
-200.0,200,45.580786
-200.0,200,45.68435
-200.0,200,45.79196
-200.0,200,45.900548
-133.0,133,45.970148
-200.0,200,46.071318
-200.0,200,46.176945
-200.0,200,46.28453
-164.0,164,46.372746
-114.0,114,46.441283
-180.0,180,46.536258
-200.0,200,46.638968
-160.0,160,46.738285
-200.0,200,46.848548
-200.0,200,46.952168
-131.0,131,47.020016
-163.0,163,47.103231
-136.0,136,47.170107
-200.0,200,47.271416
-200.0,200,47.374187
-200.0,200,47.474788
-200.0,200,47.575811
-200.0,200,47.677278
-135.0,135,47.750316
-200.0,200,47.854411
-200.0,200,47.954182
-200.0,200,48.056941
-200.0,200,48.158109
-200.0,200,48.26216
-155.0,155,48.34032
-200.0,200,48.452757
-200.0,200,48.569656
-200.0,200,48.687073
-163.0,163,48.776548
-185.0,185,48.87147
-200.0,200,48.976207
-159.0,159,49.059909
-164.0,164,49.148762
-200.0,200,49.251985
-159.0,159,49.33219
-200.0,200,49.437382
-174.0,174,49.526875
-171.0,171,49.616791
-200.0,200,49.725816
-163.0,163,49.818415
-193.0,193,49.943938
-200.0,200,50.049134
-200.0,200,50.152139
-200.0,200,50.264277
-195.0,195,50.364504
-170.0,170,50.455712
-163.0,163,50.54053
-128.0,128,50.608899
-146.0,146,50.68507
-200.0,200,50.809826
-200.0,200,50.956
-116.0,116,51.015233
-152.0,152,51.097108
-200.0,200,51.198044
-171.0,171,51.31313
-158.0,158,51.39543
-142.0,142,51.485273
-200.0,200,51.587579
-174.0,174,51.687117
-196.0,196,51.789492
-200.0,200,51.894542
-155.0,155,51.986147
-163.0,163,52.076725
-200.0,200,52.195372
-145.0,145,52.267939
-200.0,200,52.383141
-200.0,200,52.488356
-200.0,200,52.592194
-122.0,122,52.657032
-200.0,200,52.759612
-200.0,200,52.861753
-144.0,144,52.933948
-200.0,200,53.038038
-189.0,189,53.138892
-200.0,200,53.241797
-139.0,139,53.315027
-200.0,200,53.415543
-200.0,200,53.514624
-200.0,200,53.612219
-200.0,200,53.716972
-200.0,200,53.818827
-200.0,200,53.922902
-200.0,200,54.027224
-200.0,200,54.131256
-110.0,110,54.186149
-200.0,200,54.288582
-155.0,155,54.364333
-142.0,142,54.434229
-200.0,200,54.534265
-179.0,179,54.626739
-176.0,176,54.716247
-200.0,200,54.815101
-190.0,190,54.93246
-200.0,200,55.037767
-200.0,200,55.141545
-138.0,138,55.212657
-179.0,179,55.304725
-200.0,200,55.409488
-162.0,162,55.495037
-195.0,195,55.603957
-107.0,107,55.661361
-147.0,147,55.748284
-200.0,200,55.864693
-83.0,83,55.908184
-200.0,200,56.015536
-200.0,200,56.121602
-200.0,200,56.224637
-160.0,160,56.309929
-146.0,146,56.404673
-108.0,108,56.472941
-147.0,147,56.556844
-139.0,139,56.626365
-111.0,111,56.683645
-141.0,141,56.75672
-175.0,175,56.861218
-192.0,192,56.960457
-152.0,152,57.040362
-131.0,131,57.111062
-200.0,200,57.216383
-107.0,107,57.274096
-164.0,164,57.361918
-200.0,200,57.465195
-126.0,126,57.530751
-133.0,133,57.599853
-193.0,193,57.709883
-154.0,154,57.802419
-155.0,155,57.882115
-184.0,184,57.975816
-200.0,200,58.077313
-200.0,200,58.179913
-200.0,200,58.282191
-153.0,153,58.363332
-147.0,147,58.450633
-200.0,200,58.552079
-191.0,191,58.654252
-200.0,200,58.760732
-138.0,138,58.841311
-199.0,199,58.944788
-137.0,137,59.017347
-153.0,153,59.114108
-151.0,151,59.188004
-200.0,200,59.288987
-123.0,123,59.351732
-105.0,105,59.406458
-160.0,160,59.487625
-179.0,179,59.580165
-195.0,195,59.711214
-200.0,200,59.82142
-200.0,200,59.926067
-124.0,124,59.99014
-159.0,159,60.072574
-142.0,142,60.150912
-164.0,164,60.236989
-136.0,136,60.307446
-149.0,149,60.38614
-178.0,178,60.47789
-200.0,200,60.58169
-137.0,137,60.652792
-141.0,141,60.723831
-130.0,130,60.795987
-170.0,170,60.893403
-139.0,139,60.961659
-109.0,109,61.014534
-187.0,187,61.112152
-149.0,149,61.187327
-154.0,154,61.268988
-123.0,123,61.330812
-200.0,200,61.433385
-200.0,200,61.552824
-145.0,145,61.653808
