#{"t_start": 1748399632.186695, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.011732
-200.0,200,0.021235
-200.0,200,0.030805
-200.0,200,0.040275
-200.0,200,0.049718
-200.0,200,0.131861
-200.0,200,0.207297
-200.0,200,0.284667
-200.0,200,0.361073
-200.0,200,0.43944
-200.0,200,0.517976
-200.0,200,0.596023
-200.0,200,0.67503
-200.0,200,0.753672
-200.0,200,0.83119
-200.0,200,0.91544
-200.0,200,1.000419
-200.0,200,1.085095
-200.0,200,1.165293
-200.0,200,1.250671
-200.0,200,1.333683
-200.0,200,1.418541
-200.0,200,1.503056
-200.0,200,1.588622
-200.0,200,1.671015
-200.0,200,1.752683
-200.0,200,1.83647
-200.0,200,1.924511
-200.0,200,2.014031
-200.0,200,2.128245
-200.0,200,2.237878
-200.0,200,2.349951
-200.0,200,2.442645
-200.0,200,2.523035
-200.0,200,2.606378
-200.0,200,2.693727
-200.0,200,2.778779
-200.0,200,2.860995
-200.0,200,2.944283
-200.0,200,3.028944
-200.0,200,3.115407
-200.0,200,3.200756
-200.0,200,3.286712
-200.0,200,3.372665
-200.0,200,3.484569
-200.0,200,3.574312
-200.0,200,3.66558
-200.0,200,3.750188
-200.0,200,3.837431
-200.0,200,3.922735
-200.0,200,4.01298
-200.0,200,4.099023
-200.0,200,4.187083
-200.0,200,4.275677
-200.0,200,4.366075
-200.0,200,4.45444
-200.0,200,4.540903
-200.0,200,4.633548
-200.0,200,4.731908
-200.0,200,4.830979
-200.0,200,4.921601
-200.0,200,5.007697
-200.0,200,5.112017
-200.0,200,5.204997
-200.0,200,5.298269
-200.0,200,5.405488
-200.0,200,5.499532
-200.0,200,5.592148
-200.0,200,5.683337
-200.0,200,5.776656
-200.0,200,5.868987
-200.0,200,5.962138
-200.0,200,6.056519
-200.0,200,6.148613
-200.0,200,6.245759
-200.0,200,6.339514
-200.0,200,6.437015
-200.0,200,6.528545
-200.0,200,6.623033
-200.0,200,6.714461
-200.0,200,6.809973
-200.0,200,6.904503
-200.0,200,6.997653
-200.0,200,7.088842
-200.0,200,7.179327
-200.0,200,7.271208
-200.0,200,7.361834
-200.0,200,7.468795
-200.0,200,7.561951
-200.0,200,7.655726
-200.0,200,7.774771
-200.0,200,7.875432
-200.0,200,7.975956
-200.0,200,8.085707
-200.0,200,8.191351
-200.0,200,8.285938
-200.0,200,8.384642
-200.0,200,8.478977
-200.0,200,8.576785
-200.0,200,8.672716
-200.0,200,8.767785
-200.0,200,8.868448
-200.0,200,8.966586
-200.0,200,9.060565
-200.0,200,9.156973
-200.0,200,9.288172
-200.0,200,9.443445
-200.0,200,9.542992
-200.0,200,9.648011
-200.0,200,9.748018
-200.0,200,9.849133
-200.0,200,9.948397
-200.0,200,10.048314
-200.0,200,10.14724
-200.0,200,10.250026
-200.0,200,10.364576
-200.0,200,10.463624
-200.0,200,10.564296
-200.0,200,10.687732
-200.0,200,10.789292
-200.0,200,10.899049
-200.0,200,11.013845
-200.0,200,11.128786
-200.0,200,11.229845
-200.0,200,11.332675
-200.0,200,11.434872
-200.0,200,11.536619
-200.0,200,11.63666
-200.0,200,11.739361
-200.0,200,11.842729
-200.0,200,11.943912
-200.0,200,12.044325
-200.0,200,12.145757
-200.0,200,12.245691
-200.0,200,12.344865
-200.0,200,12.446926
-200.0,200,12.546321
-200.0,200,12.647552
-200.0,200,12.746522
-200.0,200,12.848839
-200.0,200,12.950692
-200.0,200,13.052753
-200.0,200,13.157146
-200.0,200,13.261587
-200.0,200,13.378177
-200.0,200,13.478065
-200.0,200,13.58263
-200.0,200,13.685189
-200.0,200,13.786388
-200.0,200,13.889424
-200.0,200,13.992882
-200.0,200,14.093771
-200.0,200,14.196741
-200.0,200,14.299642
-200.0,200,14.410426
-200.0,200,14.515485
-200.0,200,14.618577
-200.0,200,14.720384
-200.0,200,14.822169
-200.0,200,14.926858
-200.0,200,15.045536
-200.0,200,15.14794
-200.0,200,15.256186
-200.0,200,15.363446
-200.0,200,15.464814
-200.0,200,15.579963
-200.0,200,15.688183
-200.0,200,15.787639
-200.0,200,15.891023
-200.0,200,16.024206
-200.0,200,16.125028
-200.0,200,16.238405
-200.0,200,16.341272
-200.0,200,16.447001
-200.0,200,16.546482
-200.0,200,16.648698
-200.0,200,16.75099
-200.0,200,16.85055
-194.0,194,16.952296
-200.0,200,17.058667
-200.0,200,17.162848
-200.0,200,17.271194
-200.0,200,17.37624
-200.0,200,17.483211
-200.0,200,17.589995
-200.0,200,17.695643
-200.0,200,17.802062
-200.0,200,17.908661
-200.0,200,18.010397
-200.0,200,18.115574
-200.0,200,18.219184
-200.0,200,18.334446
-200.0,200,18.433896
-200.0,200,18.536208
-200.0,200,18.642309
-200.0,200,18.757855
-200.0,200,18.865632
-200.0,200,18.980752
-200.0,200,19.083163
-200.0,200,19.184473
-200.0,200,19.287492
-200.0,200,19.393842
-200.0,200,19.497856
-200.0,200,19.602364
-200.0,200,19.708535
-200.0,200,19.812174
-200.0,200,19.915112
-200.0,200,20.0188
-200.0,200,20.123378
-200.0,200,20.226088
-200.0,200,20.328409
-200.0,200,20.481303
-200.0,200,20.59141
-200.0,200,20.718575
-200.0,200,20.82815
-200.0,200,20.950576
-200.0,200,21.058591
-200.0,200,21.163625
-200.0,200,21.268855
-200.0,200,21.384895
