Episodio,Q_learning,SARSA,16_step_SARSA
190,831.2666666666667,471.6666666666667,3346.6666666666665
191,715.1333333333333,372.9,2632.733333333333
192,1014.9,496.6666666666667,4176.633333333333
193,856.2,446.4,3165.1
194,797.8666666666667,418.3333333333333,3324.2
195,909.1333333333333,466.5,3802.4666666666667
196,793.2666666666667,454.0,3438.7
197,863.7333333333333,469.93333333333334,2955.633333333333
198,890.1666666666666,470.9,3322.7
199,869.3333333333334,501.1,3670.9333333333334
200,884.4333333333333,464.6333333333333,2869.766666666667
201,877.8666666666667,468.8333333333333,3604.266666666667
202,886.0,428.5,3462.8333333333335
203,980.4333333333333,464.06666666666666,3071.733333333333
204,809.3333333333334,508.2,3480.633333333333
205,932.2,533.0666666666667,3829.4
206,901.6666666666666,419.03333333333336,3358.6666666666665
207,956.0,448.53333333333336,3925.366666666667
208,870.2,357.53333333333336,3407.0333333333333
209,955.2333333333333,542.2333333333333,3350.866666666667
210,983.1,473.3666666666667,3368.633333333333
211,915.9,584.2666666666667,3503.5333333333333
212,863.4333333333333,428.76666666666665,3325.3333333333335
213,991.0666666666667,554.2666666666667,3578.0333333333333
214,1111.4666666666667,438.6,2996.1666666666665
215,895.0,659.3,3208.4666666666667
216,970.7333333333333,513.0,3954.6666666666665
217,1108.9,546.1,3368.766666666667
218,941.7666666666667,505.73333333333335,3143.4
219,1051.7,587.7,3637.5
220,1063.0333333333333,527.2666666666667,3132.4666666666667
221,1045.5,430.7,3496.1
222,995.5333333333333,535.0,3637.1
223,1026.8333333333333,504.96666666666664,3118.733333333333
224,1064.9666666666667,462.8,3406.133333333333
225,1168.5666666666666,533.6666666666666,3684.4666666666667
226,1065.7,468.8666666666667,3085.9666666666667
227,1090.5,518.3,3895.8
228,1070.6333333333334,501.1,3016.766666666667
229,1000.5,422.6,3521.4333333333334
230,1319.0,587.4666666666667,3376.3333333333335
231,1009.1333333333333,476.96666666666664,3289.866666666667
232,1144.4666666666667,575.2333333333333,2948.3
233,1071.5666666666666,548.8,3553.5
234,1143.7,554.2666666666667,3520.8
235,1217.6666666666667,555.5,3486.1666666666665
236,1154.5333333333333,647.1,2957.9333333333334
237,1203.9333333333334,627.1666666666666,3737.2
238,1144.1333333333334,457.5,3511.1
239,1175.9,536.0,3286.766666666667
240,1173.2,482.0,3309.633333333333
241,1280.6,595.1333333333333,2657.9666666666667
242,1182.2,562.0333333333333,2951.5666666666666
243,1240.0,522.4666666666667,3377.866666666667
244,1272.2666666666667,660.7,3689.9
245,1280.4333333333334,685.8,3258.1
246,1324.6,431.3,3068.133333333333
247,1337.5666666666666,628.6333333333333,3290.4333333333334
248,1353.1666666666667,597.9,3359.366666666667
249,988.7,488.8333333333333,3076.0333333333333
250,1533.4333333333334,591.3,3422.9666666666667
251,1275.2,558.0333333333333,3424.3
252,1335.0,549.1,3040.3333333333335
253,1385.9333333333334,625.5333333333333,4004.2
254,1139.4666666666667,575.0333333333333,2839.3
255,1414.3666666666666,521.7333333333333,3125.8
256,1488.1333333333334,627.3333333333334,3420.5
257,1416.1333333333334,497.43333333333334,3199.4666666666667
258,1435.6333333333334,597.1,2986.233333333333
259,1415.7,520.6333333333333,3665.4666666666667
260,1467.4333333333334,645.8,3358.633333333333
261,1419.9666666666667,588.6333333333333,2945.6666666666665
262,1484.4666666666667,650.6,3422.1666666666665
263,1320.6333333333334,611.4333333333333,3285.9666666666667
264,1542.7666666666667,643.4333333333333,3470.0666666666666
265,1513.3,589.9,2986.4333333333334
266,1422.2,721.4333333333333,3730.8
267,1671.3666666666666,697.6666666666666,3131.9666666666667
268,1296.8,567.3,3318.9
269,1678.0333333333333,528.6,3374.2
270,1430.9333333333334,628.1666666666666,3496.866666666667
271,1480.4666666666667,539.2666666666667,3575.6
272,1555.6333333333334,644.5333333333333,3671.866666666667
273,1686.7333333333333,613.1666666666666,3607.3
