Episodio,Q_learning,SARSA,16_step_SARSA
232,191.16666666666666,120.83333333333333,32.7
233,194.26666666666668,174.63333333333333,34.1
234,187.7,175.5,33.5
235,166.83333333333334,135.7,33.13333333333333
236,181.13333333333333,163.6,33.63333333333333
237,169.86666666666667,158.96666666666667,33.266666666666666
238,229.0,138.0,33.1
239,170.86666666666667,149.56666666666666,32.56666666666667
240,193.86666666666667,166.1,32.86666666666667
241,230.0,164.23333333333332,32.56666666666667
242,195.2,182.23333333333332,35.833333333333336
243,205.13333333333333,164.1,32.833333333333336
244,180.03333333333333,161.76666666666668,35.333333333333336
245,221.03333333333333,181.1,33.0
246,214.6,187.83333333333334,34.3
247,171.8,157.8,33.36666666666667
248,186.43333333333334,142.86666666666667,32.56666666666667
249,183.76666666666668,175.3,34.0
250,171.03333333333333,133.33333333333334,35.2
251,188.5,159.1,32.96666666666667
252,203.1,188.76666666666668,33.03333333333333
253,232.5,179.86666666666667,34.333333333333336
254,200.26666666666668,147.7,33.9
255,176.8,142.4,41.4
256,182.3,173.7,35.56666666666667
257,206.33333333333334,144.2,34.9
258,214.36666666666667,147.56666666666666,34.166666666666664
259,188.5,204.06666666666666,33.3
260,219.63333333333333,143.83333333333334,33.13333333333333
261,180.9,143.0,32.9
262,183.83333333333334,167.63333333333333,34.93333333333333
263,183.73333333333332,231.9,32.56666666666667
264,162.53333333333333,141.66666666666666,32.8
265,202.06666666666666,196.86666666666667,33.0
266,220.03333333333333,136.43333333333334,33.43333333333333
267,198.03333333333333,162.96666666666667,32.86666666666667
268,200.8,157.76666666666668,34.36666666666667
269,226.26666666666668,150.43333333333334,32.5
270,204.0,163.56666666666666,36.3
271,200.46666666666667,143.63333333333333,33.46666666666667
272,195.0,143.9,33.56666666666667
273,168.63333333333333,182.53333333333333,34.2
274,174.96666666666667,143.63333333333333,33.1
275,192.36666666666667,169.73333333333332,32.93333333333333
276,192.6,181.66666666666666,38.8
277,184.03333333333333,173.96666666666667,32.833333333333336
278,232.1,154.63333333333333,33.36666666666667
279,181.5,157.1,33.3
280,228.96666666666667,172.56666666666666,34.6
281,225.1,221.76666666666668,32.666666666666664
282,216.2,133.63333333333333,32.6
283,194.7,150.86666666666667,36.06666666666667
284,222.53333333333333,191.96666666666667,34.8
285,193.2,158.8,34.5
286,225.33333333333334,196.9,36.0
287,208.3,156.56666666666666,32.666666666666664
288,192.66666666666666,174.5,34.4
289,205.26666666666668,171.66666666666666,33.03333333333333
290,183.9,158.5,32.63333333333333
291,185.86666666666667,158.43333333333334,32.63333333333333
292,256.0,202.16666666666666,33.5
293,236.03333333333333,131.73333333333332,35.5
294,196.6,165.2,37.96666666666667
295,215.83333333333334,187.4,32.6
296,204.3,178.36666666666667,34.2
297,227.66666666666666,170.5,33.8
298,192.66666666666666,134.66666666666666,33.166666666666664
299,201.86666666666667,165.43333333333334,32.63333333333333
300,211.13333333333333,164.86666666666667,36.233333333333334
301,222.2,160.7,36.8
302,230.56666666666666,210.03333333333333,33.53333333333333
303,190.53333333333333,178.43333333333334,33.6
304,194.96666666666667,169.73333333333332,33.2
305,271.03333333333336,159.5,35.7
306,203.5,160.13333333333333,34.6
307,235.23333333333332,188.43333333333334,39.666666666666664
308,268.9,181.73333333333332,34.333333333333336
309,227.26666666666668,175.7,34.46666666666667
310,221.1,153.9,34.93333333333333
311,215.6,193.8,33.46666666666667
312,218.76666666666668,156.56666666666666,33.03333333333333
313,230.8,196.3,33.56666666666667
314,201.46666666666667,140.73333333333332,33.46666666666667
315,259.93333333333334,136.43333333333334,32.6
316,224.96666666666667,202.1,34.36666666666667
317,229.7,183.16666666666666,34.333333333333336
318,247.8,177.66666666666666,33.63333333333333
319,219.43333333333334,174.73333333333332,35.6
320,198.13333333333333,180.0,32.53333333333333
321,211.76666666666668,170.8,32.56666666666667
322,240.33333333333334,183.0,34.56666666666667
323,199.93333333333334,194.13333333333333,39.06666666666667
324,216.93333333333334,176.0,33.2
325,210.56666666666666,186.0,32.5
326,201.6,179.06666666666666,32.53333333333333
327,208.26666666666668,162.93333333333334,33.13333333333333
328,270.3333333333333,196.93333333333334,32.7
329,215.56666666666666,174.63333333333333,32.833333333333336
330,235.36666666666667,171.6,33.96666666666667
331,256.76666666666665,180.4,32.46666666666667
332,210.06666666666666,151.16666666666666,44.7
333,223.76666666666668,221.43333333333334,33.0
334,228.1,207.7,32.53333333333333
335,204.0,194.76666666666668,36.63333333333333
336,263.8666666666667,207.83333333333334,38.43333333333333
337,229.16666666666666,120.46666666666667,52.1
338,222.86666666666667,205.4,34.06666666666667
339,228.3,211.5,32.9
340,216.83333333333334,167.46666666666667,32.63333333333333
341,240.46666666666667,166.33333333333334,33.666666666666664
342,241.16666666666666,171.03333333333333,34.233333333333334
343,210.9,164.83333333333334,33.13333333333333
344,246.1,237.0,33.8
345,268.23333333333335,180.6,37.3
346,210.9,188.66666666666666,33.2
347,252.66666666666666,170.33333333333334,37.833333333333336
348,248.43333333333334,191.53333333333333,32.63333333333333
349,161.1,168.73333333333332,34.56666666666667
350,267.1666666666667,177.7,34.733333333333334
351,199.76666666666668,207.8,39.96666666666667
352,203.36666666666667,212.8,32.6
353,291.96666666666664,173.2,33.6
354,212.06666666666666,197.7,32.56666666666667
355,239.06666666666666,233.9,34.266666666666666
356,249.36666666666667,170.6,34.43333333333333
357,238.76666666666668,173.26666666666668,34.2
358,257.73333333333335,191.6,33.7
359,243.8,209.23333333333332,32.56666666666667
360,214.8,231.93333333333334,32.86666666666667
361,237.06666666666666,214.33333333333334,33.06666666666667
362,250.2,190.46666666666667,36.3
363,224.03333333333333,165.33333333333334,33.43333333333333
364,250.93333333333334,199.0,34.86666666666667
365,227.93333333333334,156.26666666666668,34.7
366,264.03333333333336,156.53333333333333,33.333333333333336
367,228.73333333333332,293.8,34.3
368,212.1,217.4,37.733333333333334
369,272.6333333333333,194.96666666666667,35.4
370,236.56666666666666,191.4,34.63333333333333
371,262.6333333333333,195.73333333333332,34.233333333333334
372,255.36666666666667,243.2,33.86666666666667
373,282.6666666666667,179.73333333333332,34.8
374,265.23333333333335,191.56666666666666,33.3
375,246.73333333333332,169.6,32.8
376,224.06666666666666,194.26666666666668,33.333333333333336
377,262.7,175.6,35.6
378,248.1,208.86666666666667,32.53333333333333
379,233.66666666666666,155.23333333333332,35.93333333333333
380,291.6,201.9,34.5
381,265.06666666666666,224.6,33.2
382,316.46666666666664,227.76666666666668,33.233333333333334
383,245.3,191.36666666666667,34.266666666666666
384,282.6333333333333,180.1,34.6
385,217.86666666666667,205.56666666666666,33.2
386,272.9,238.16666666666666,32.733333333333334
387,223.2,214.46666666666667,32.56666666666667
388,248.86666666666667,182.6,32.56666666666667
389,237.0,209.2,34.53333333333333
390,285.93333333333334,193.33333333333334,35.333333333333336
391,279.8333333333333,200.2,34.733333333333334
392,279.0,171.0,33.266666666666666
393,242.73333333333332,230.96666666666667,33.53333333333333
394,225.76666666666668,176.56666666666666,33.1
395,257.7,233.3,32.666666666666664
396,213.73333333333332,200.26666666666668,34.06666666666667
397,274.5,198.7,34.0
398,266.8666666666667,214.63333333333333,33.8
399,255.7,219.73333333333332,35.8
400,229.86666666666667,256.26666666666665,32.7
401,276.6333333333333,221.26666666666668,34.4
402,290.5,207.2,32.56666666666667
403,190.76666666666668,177.3,32.86666666666667
404,293.1333333333333,244.4,33.63333333333333
405,250.63333333333333,203.66666666666666,35.4
406,261.1,198.9,33.6
407,257.76666666666665,249.0,33.53333333333333
408,313.06666666666666,189.36666666666667,32.6
409,243.5,207.26666666666668,33.43333333333333
410,258.0,176.73333333333332,33.766666666666666
411,262.56666666666666,224.46666666666667,32.56666666666667
412,281.6333333333333,218.16666666666666,34.0
413,282.8,252.43333333333334,32.8
414,293.56666666666666,152.36666666666667,32.666666666666664
415,257.73333333333335,261.5,33.333333333333336
416,220.63333333333333,185.23333333333332,33.833333333333336
